,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.262,0.2621,0.1865,0.2931,0.312,0.3604,0.3134,0.2623,0.3065,0.2528,0.2626,0.3211,0.2576,0.257,0.2639,0.2735,0.248
wiki_2019t.oracleGeneral.zst_207646002,0.4439,0.4595,0.3331,0.4839,0.5161,0.5734,0.5143,0.4565,0.5084,0.4492,0.4578,0.5262,0.442,0.4371,0.455,0.4544,0.4441
wiki_2019u.oracleGeneral.zst_2655612611,0.3884,0.3919,0.2761,,0.4583,0.5142,0.4559,0.3894,0.4536,0.3794,0.3919,0.4704,0.3831,0.3806,0.393,0.4012,0.3784
