,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.368,0.3468,0.2296,0.3519,0.4126,0.4318,0.4812,0.4349,0.4043,0.4313,0.4336,0.5322,0.4594,0.3436,0.4417,0.4391,0.3686,0.3602,0.3907,0.3565,0.3661
2016_LUN6.oracleGeneral.zst_655119703,0.3565,0.3414,0.2021,0.3519,0.4007,0.4035,0.4598,0.4032,0.3828,0.397,0.4028,0.5616,0.4114,0.3257,0.4141,0.4107,0.3576,0.3554,0.3525,0.3465,0.3465
2016_LUN1.oracleGeneral.zst_492030661,0.3658,0.3401,0.2207,0.3457,0.4285,0.4321,0.4877,0.4274,0.4051,0.4207,0.43,0.5149,0.4333,0.332,0.4467,0.4442,0.3673,0.365,0.3871,0.3712,0.3633
2016_LUN0.oracleGeneral.zst_552023811,0.3498,0.3266,0.2106,0.3363,0.3979,0.4053,0.4653,0.4084,0.3743,0.4037,0.4043,0.5059,0.3959,0.3223,0.4183,0.4163,0.3536,0.3475,0.3552,0.3462,0.3412
2016_LUN2.oracleGeneral.zst_691221362,0.359,0.3513,0.21,0.3541,0.4009,0.407,0.4636,0.4097,0.3845,0.3983,0.4079,0.5049,0.37,0.3286,0.4173,0.4156,0.3538,0.3517,0.3661,0.3505,0.3535
2016_LUN4.oracleGeneral.zst_530623433,0.3737,0.3507,0.221,0.3606,0.4198,0.4275,0.4875,0.4298,0.3996,0.4238,0.4303,0.5671,0.4016,0.34,0.4391,0.4368,0.3691,0.3652,0.3835,0.3688,0.3706
