,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.124,0.125,0.0824,0.1317,0.1399,0.1869,0.1667,0.168,0.1372,0.1676,0.1283,0.1349,0.1216,0.1222,0.1336,0.1345,0.123
wiki_2019t.oracleGeneral.zst_207646002,0.0939,0.0943,0.0694,0.0994,0.1048,0.1377,0.1103,0.1075,0.1043,0.192,0.096,0.1011,0.0931,0.0941,0.1008,0.1022,0.1021
wiki_2019u.oracleGeneral.zst_2655612611,0.1241,0.1254,0.0896,0.1321,0.1404,0.1823,0.1559,0.1581,0.1385,0.1653,0.1279,0.1362,0.1225,0.1235,0.1341,0.135,0.1307
