,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.2542,0.2554,0.1891,0.2913,0.3475,0.4029,0.1853,0.1333,0.3408,0.1649,0.2547,0.2939,0.2495,0.2486,0.2724,0.2662,0.2368
wiki_2019t.oracleGeneral.zst_207646002,0.6521,0.7084,0.5203,0.6839,0.7107,0.7447,0.6904,0.6373,0.705,0.6537,0.6719,0.6795,0.6488,0.646,0.6737,0.6585,0.6551
wiki_2019u.oracleGeneral.zst_2655612611,0.3516,0.3627,0.2485,0.403,0.4656,0.5283,0.2848,0.2041,0.462,0.2244,0.3618,0.418,0.3492,0.3411,0.383,0.3623,0.3336
