,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.0792,0.0792,0.0601,0.0824,0.085,0.1143,0.1053,0.0939,0.0847,0.0897,0.0813,0.0855,0.0789,0.0805,0.083,0.0918,0.0841
wiki_2019t.oracleGeneral.zst_207646002,0.0725,0.0715,0.062,0.0736,0.0754,0.0954,0.0788,0.0781,0.0755,0.1172,0.0734,0.0762,0.0715,0.0739,0.0743,0.0835,0.0781
wiki_2019u.oracleGeneral.zst_2655612611,0.0914,0.091,0.0757,0.0939,0.0965,0.1227,0.1134,0.1015,0.0963,0.1038,0.0924,0.0977,0.0911,0.094,0.0949,0.1063,0.0927
