,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.0177,0.0177,0.0136,0.0184,0.0191,0.0284,0.0168,0.0136,0.019,0.0178,0.0199,0.0168,0.0197,0.0192,0.0176,0.018,0.0193,0.0213,0.0169
wiki_2019t.oracleGeneral.zst_207646002,0.1037,0.1026,0.0886,0.1058,0.1086,0.135,0.1067,0.0988,0.1086,0.1043,0.1131,0.1044,0.1116,0.1098,0.1026,0.1062,0.1061,0.1196,0.109
wiki_2019u.oracleGeneral.zst_2655612611,0.0227,0.0225,0.0187,0.0233,0.0242,0.0366,0.0232,0.0189,0.0241,0.023,0.0228,0.0218,0.0251,0.0246,0.0226,0.0235,0.0245,0.0287,0.022
