,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.0282,0.0283,0.0185,0.0302,0.0327,0.051,0.0189,0.0149,0.0319,0.0232,0.0265,0.0312,0.0276,0.0277,0.0314,0.0314,0.0256
wiki_2019t.oracleGeneral.zst_207646002,0.1353,0.1364,0.0997,0.1438,0.1511,0.1919,0.1442,0.1284,0.1508,0.172,0.1371,0.1461,0.1343,0.1358,0.1425,0.1471,0.1409
wiki_2019u.oracleGeneral.zst_2655612611,0.0323,0.0325,0.0223,0.0351,0.0387,0.0636,0.0258,0.0203,0.0377,0.0253,0.0312,0.0369,0.0318,0.0322,0.0366,0.0373,0.0299
