,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst_2803498585,0.3431,0.3468,0.2431,0.3422,0.3738,0.4067,0.4722,0.4606,0.481,0.4891,0.4021,0.3592,0.4534,0.3666,0.4207,0.3729,0.3378,0.3365,0.3771,0.3561,0.3622
wiki_2019t.oracleGeneral.zst_207646002,0.2415,0.2563,0.1714,0.2514,0.2688,0.2872,0.3517,0.2972,0.2741,0.383,0.2787,0.279,0.3701,0.2567,0.2976,0.261,0.239,0.2366,0.2709,0.2533,0.2555
wiki_2019u.oracleGeneral.zst_2655612611,0.3012,0.3133,0.2183,0.3093,0.3321,0.3585,0.4224,0.3901,0.4121,0.4292,0.3523,0.3277,0.4078,0.3225,0.3702,0.3332,0.2982,0.295,0.3331,0.3135,0.3025
