freq num average numcdf
7070 40 1469170.000 14346534
7071 42 1476440.000 14346576
7072 41 1425250.000 14346617
7073 43 1460010.000 14346660
7074 40 1478250.000 14346700
7075 50 1442230.000 14346750
7076 34 1502160.000 14346784
7077 42 1487900.000 14346826
7078 28 1484570.000 14346854
7079 36 1477030.000 14346890
7080 40 1465130.000 14346930
7081 36 1483860.000 14346966
7082 32 1491650.000 14346998
7083 29 1480230.000 14347027
7084 28 1475630.000 14347055
7085 37 1460590.000 14347092
7086 39 1493370.000 14347131
7087 46 1416300.000 14347177
7088 32 1464460.000 14347209
7089 34 1485600.000 14347243
7090 46 1483460.000 14347289
7091 38 1499670.000 14347327
7092 32 1477860.000 14347359
7093 29 1484860.000 14347388
7094 45 1483770.000 14347433
7095 32 1483050.000 14347465
7096 46 1431500.000 14347511
7097 37 1488190.000 14347548
7098 40 1490490.000 14347588
7099 31 1479830.000 14347619
7100 32 1484740.000 14347651
7101 35 1489860.000 14347686
7102 38 1459250.000 14347724
7103 43 1475030.000 14347767
7104 51 1477080.000 14347818
7105 39 1485940.000 14347857
7106 33 1481960.000 14347890
7107 41 1485950.000 14347931
7108 31 1491040.000 14347962
7109 43 1482750.000 14348005
7110 38 1463430.000 14348043
7111 32 1489900.000 14348075
7112 49 1416730.000 14348124
7113 46 1476340.000 14348170
7114 36 1469530.000 14348206
7115 24 1463520.000 14348230
7116 32 1495060.000 14348262
7117 53 1478100.000 14348315
7118 42 1463680.000 14348357
7119 45 1475710.000 14348402
7120 42 1463580.000 14348444
7121 40 1478320.000 14348484
7122 34 1469880.000 14348518
7123 48 1434650.000 14348566
7124 49 1479310.000 14348615
7125 31 1418910.000 14348646
7126 46 1449150.000 14348692
7127 44 1476450.000 14348736
7128 37 1443610.000 14348773
7129 28 1461560.000 14348801
7130 32 1448330.000 14348833
7131 41 1483060.000 14348874
7132 42 1459840.000 14348916
7133 35 1471750.000 14348951
7134 35 1477950.000 14348986
7135 29 1437320.000 14349015
7136 39 1465280.000 14349054
7137 37 1470510.000 14349091
7138 48 1486660.000 14349139
7139 43 1487510.000 14349182
7140 47 1454120.000 14349229
7141 44 1434510.000 14349273
7142 41 1440460.000 14349314
7143 42 1459050.000 14349356
7144 29 1459360.000 14349385
7145 37 1444180.000 14349422
7146 38 1470210.000 14349460
7147 32 1467140.000 14349492
7148 39 1462650.000 14349531
7149 39 1448760.000 14349570
7150 45 1461420.000 14349615
7151 29 1476960.000 14349644
7152 36 1458160.000 14349680
7153 27 1425340.000 14349707
7154 38 1414490.000 14349745
7155 44 1484550.000 14349789
7156 38 1470800.000 14349827
7157 32 1463280.000 14349859
7158 41 1468750.000 14349900
7159 29 1439810.000 14349929
7160 34 1462950.000 14349963
7161 35 1456180.000 14349998
7162 26 1471210.000 14350024
7163 41 1401030.000 14350065
7164 43 1471990.000 14350108
7165 26 1442490.000 14350134
7166 39 1474440.000 14350173
7167 38 1469140.000 14350211
7168 42 1450300.000 14350253
7169 42 1397480.000 14350295
7170 47 1465830.000 14350342
7171 36 1470700.000 14350378
7172 42 1444690.000 14350420
7173 30 1412980.000 14350450
7174 31 1478900.000 14350481
7175 29 1461530.000 14350510
7176 42 1441720.000 14350552
7177 30 1463990.000 14350582
7178 39 1400430.000 14350621
7179 32 1460940.000 14350653
7180 40 1476880.000 14350693
7181 41 1472800.000 14350734
7182 36 1469120.000 14350770
7183 30 1445430.000 14350800
7184 30 1467210.000 14350830
7185 38 1464580.000 14350868
7186 39 1454740.000 14350907
7187 34 1458210.000 14350941
7188 48 1470070.000 14350989
7189 28 1452160.000 14351017
7190 49 1413320.000 14351066
7191 41 1462170.000 14351107
7192 38 1462140.000 14351145
7193 26 1467450.000 14351171
7194 38 1452420.000 14351209
7195 50 1463080.000 14351259
7196 41 1453450.000 14351300
7197 36 1470980.000 14351336
7198 31 1465720.000 14351367
7199 43 1478400.000 14351410
7200 41 1428080.000 14351451
7201 51 1464480.000 14351502
7202 37 1470200.000 14351539
7203 29 1442190.000 14351568
7204 38 1476430.000 14351606
7205 45 1457060.000 14351651
7206 36 1455680.000 14351687
7207 45 1462820.000 14351732
7208 40 1470050.000 14351772
7209 42 1458190.000 14351814
7210 29 1477760.000 14351843
7211 43 1451420.000 14351886
7212 40 1469000.000 14351926
7213 34 1462330.000 14351960
7214 31 1442830.000 14351991
7215 36 1451270.000 14352027
7216 35 1431080.000 14352062
7217 23 1427760.000 14352085
7218 44 1458160.000 14352129
7219 45 1441980.000 14352174
7220 46 1414290.000 14352220
7221 40 1454330.000 14352260
7222 40 1469260.000 14352300
7223 33 1439350.000 14352333
7224 40 1413950.000 14352373
7225 37 1465440.000 14352410
7226 37 1470510.000 14352447
7227 47 1438080.000 14352494
7228 23 1457260.000 14352517
7229 37 1460850.000 14352554
7230 45 1453170.000 14352599
7231 42 1429190.000 14352641
7232 34 1453930.000 14352675
7233 34 1452750.000 14352709
7234 44 1448340.000 14352753
7235 44 1462220.000 14352797
7236 31 1474020.000 14352828
7237 23 1406190.000 14352851
7238 36 1445310.000 14352887
7239 34 1456760.000 14352921
7240 33 1456470.000 14352954
7241 35 1438650.000 14352989
7242 33 1460240.000 14353022
7243 31 1466820.000 14353053
7244 35 1445120.000 14353088
7245 39 1416500.000 14353127
7246 39 1458730.000 14353166
7247 33 1465260.000 14353199
7248 45 1429840.000 14353244
7249 34 1411910.000 14353278
7250 36 1446520.000 14353314
7251 34 1458870.000 14353348
7252 35 1459090.000 14353383
7253 35 1449040.000 14353418
7254 34 1461100.000 14353452
7255 38 1460390.000 14353490
7256 43 1457880.000 14353533
7257 38 1459310.000 14353571
7258 42 1438110.000 14353613
7259 40 1433870.000 14353653
7260 43 1431990.000 14353696
7261 32 1457610.000 14353728
7262 38 1435370.000 14353766
7263 40 1455820.000 14353806
7264 40 1461510.000 14353846
7265 34 1452600.000 14353880
7266 35 1444980.000 14353915
7267 39 1438140.000 14353954
7268 35 1455480.000 14353989
7269 45 1441010.000 14354034
7270 34 1408720.000 14354068
7271 35 1423380.000 14354103
7272 38 1461900.000 14354141
7273 29 1465320.000 14354170
7274 42 1430730.000 14354212
7275 39 1436840.000 14354251
7276 31 1361200.000 14354282
7277 40 1392150.000 14354322
7278 34 1428810.000 14354356
7279 32 1436960.000 14354388
7280 49 1422360.000 14354437
7281 37 1429910.000 14354474
7282 33 1423020.000 14354507
7283 37 1454410.000 14354544
7284 38 1432480.000 14354582
7285 31 1424830.000 14354613
7286 34 1431450.000 14354647
7287 37 1453980.000 14354684
7288 47 1450270.000 14354731
7289 40 1458020.000 14354771
7290 53 1407670.000 14354824
7291 34 1435820.000 14354858
7292 39 1442790.000 14354897
7293 49 1454970.000 14354946
7294 34 1394460.000 14354980
7295 34 1447430.000 14355014
7296 37 1426800.000 14355051
7297 25 1406530.000 14355076
7298 33 1456120.000 14355109
7299 36 1441780.000 14355145
7300 34 1423800.000 14355179
7301 49 1425330.000 14355228
7302 36 1429790.000 14355264
7303 39 1433790.000 14355303
7304 43 1425370.000 14355346
7305 41 1411140.000 14355387
7306 40 1428400.000 14355427
7307 41 1430840.000 14355468
7308 35 1421670.000 14355503
7309 33 1443030.000 14355536
7310 35 1376740.000 14355571
7311 43 1413920.000 14355614
7312 44 1421230.000 14355658
7313 44 1446000.000 14355702
7314 27 1382900.000 14355729
7315 42 1438710.000 14355771
7316 32 1430220.000 14355803
7317 41 1440630.000 14355844
7318 22 1448660.000 14355866
7319 34 1428190.000 14355900
7320 33 1417790.000 14355933
7321 35 1443710.000 14355968
7322 45 1439670.000 14356013
7323 33 1438020.000 14356046
7324 30 1400710.000 14356076
7325 28 1445600.000 14356104
7326 46 1413250.000 14356150
7327 51 1423620.000 14356201
7328 31 1445060.000 14356232
7329 29 1403860.000 14356261
7330 33 1423420.000 14356294
7331 32 1431250.000 14356326
7332 31 1425470.000 14356357
7333 30 1413590.000 14356387
7334 27 1382320.000 14356414
7335 38 1442900.000 14356452
7336 39 1435710.000 14356491
7337 47 1412880.000 14356538
7338 41 1415820.000 14356579
7339 36 1431770.000 14356615
7340 28 1419670.000 14356643
7341 47 1432500.000 14356690
7342 40 1447460.000 14356730
7343 44 1425830.000 14356774
7344 40 1403300.000 14356814
7345 38 1442970.000 14356852
7346 38 1433470.000 14356890
7347 32 1443900.000 14356922
7348 39 1430300.000 14356961
7349 36 1429360.000 14356997
7350 36 1381670.000 14357033
7351 35 1443040.000 14357068
7352 36 1380270.000 14357104
7353 33 1445010.000 14357137
7354 30 1430660.000 14357167
7355 36 1423450.000 14357203
7356 45 1403600.000 14357248
7357 24 1414710.000 14357272
7358 42 1406990.000 14357314
7359 33 1403890.000 14357347
7360 30 1380410.000 14357377
7361 41 1428650.000 14357418
7362 34 1436050.000 14357452
7363 34 1412860.000 14357486
7364 22 1441320.000 14357508
7365 28 1421540.000 14357536
7366 40 1409450.000 14357576
7367 34 1428720.000 14357610
7368 45 1395610.000 14357655
7369 33 1423520.000 14357688
7370 44 1432800.000 14357732
7371 38 1445710.000 14357770
7372 30 1442460.000 14357800
7373 34 1439480.000 14357834
7374 37 1368790.000 14357871
7375 32 1336850.000 14357903
7376 45 1431010.000 14357948
7377 35 1399830.000 14357983
7378 28 1427050.000 14358011
7379 42 1434600.000 14358053
7380 24 1403570.000 14358077
7381 24 1419760.000 14358101
7382 30 1420830.000 14358131
7383 37 1423740.000 14358168
7384 36 1431920.000 14358204
7385 39 1434650.000 14358243
7386 33 1374820.000 14358276
7387 45 1429080.000 14358321
7388 43 1420820.000 14358364
7389 37 1439750.000 14358401
7390 37 1396920.000 14358438
7391 35 1361540.000 14358473
7392 35 1436740.000 14358508
7393 28 1426250.000 14358536
7394 30 1390610.000 14358566
7395 27 1378530.000 14358593
7396 39 1437280.000 14358632
7397 42 1417620.000 14358674
7398 42 1422300.000 14358716
7399 34 1415690.000 14358750
7400 36 1423400.000 14358786
7401 34 1391800.000 14358820
7402 24 1396640.000 14358844
7403 43 1396940.000 14358887
7404 38 1420090.000 14358925
7405 37 1420800.000 14358962
7406 44 1421270.000 14359006
7407 31 1410880.000 14359037
7408 30 1418010.000 14359067
7409 31 1400960.000 14359098
7410 26 1404440.000 14359124
7411 29 1419850.000 14359153
7412 32 1339330.000 14359185
7413 42 1426000.000 14359227
7414 33 1422730.000 14359260
7415 34 1375530.000 14359294
7416 30 1428290.000 14359324
7417 39 1404320.000 14359363
7418 43 1429760.000 14359406
7419 30 1391060.000 14359436
7420 40 1413490.000 14359476
7421 30 1415700.000 14359506
7422 35 1397290.000 14359541
7423 38 1420070.000 14359579
7424 31 1403440.000 14359610
7425 41 1427080.000 14359651
7426 31 1417580.000 14359682
7427 33 1421150.000 14359715
7428 38 1412350.000 14359753
7429 36 1404970.000 14359789
7430 44 1408430.000 14359833
7431 31 1374730.000 14359864
7432 30 1385120.000 14359894
7433 35 1418040.000 14359929
7434 40 1417690.000 14359969
7435 34 1415530.000 14360003
7436 31 1405030.000 14360034
7437 28 1414620.000 14360062
7438 29 1383590.000 14360091
7439 32 1379750.000 14360123
7440 29 1422830.000 14360152
7441 32 1374900.000 14360184
7442 43 1393940.000 14360227
7443 40 1388810.000 14360267
7444 39 1414190.000 14360306
7445 36 1390970.000 14360342
7446 35 1412610.000 14360377
7447 33 1415270.000 14360410
7448 36 1410230.000 14360446
7449 37 1388730.000 14360483
7450 41 1385540.000 14360524
7451 24 1420700.000 14360548
7452 25 1426070.000 14360573
7453 31 1426110.000 14360604
7454 43 1388920.000 14360647
7455 31 1367020.000 14360678
7456 34 1398240.000 14360712
7457 41 1425430.000 14360753
7458 29 1390090.000 14360782
7459 41 1395250.000 14360823
7460 28 1368940.000 14360851
7461 31 1395650.000 14360882
7462 27 1384940.000 14360909
7463 33 1393640.000 14360942
7464 33 1428670.000 14360975
7465 40 1405620.000 14361015
7466 27 1414640.000 14361042
7467 33 1397250.000 14361075
7468 37 1415040.000 14361112
7469 40 1402020.000 14361152
7470 31 1390620.000 14361183
7471 37 1409480.000 14361220
7472 30 1411510.000 14361250
7473 29 1408370.000 14361279
7474 35 1425290.000 14361314
7475 35 1409440.000 14361349
7476 33 1393730.000 14361382
7477 35 1416480.000 14361417
7478 37 1414720.000 14361454
7479 45 1395550.000 14361499
7480 30 1384860.000 14361529
7481 43 1410100.000 14361572
7482 40 1360070.000 14361612
7483 61 1383800.000 14361673
7484 31 1350710.000 14361704
7485 33 1396240.000 14361737
7486 37 1410930.000 14361774
7487 31 1361790.000 14361805
7488 37 1400980.000 14361842
7489 35 1350570.000 14361877
7490 32 1417750.000 14361909
7491 29 1369780.000 14361938
7492 33 1398250.000 14361971
7493 50 1393670.000 14362021
7494 24 1396390.000 14362045
7495 30 1409930.000 14362075
7496 31 1404550.000 14362106
7497 27 1378550.000 14362133
7498 33 1414740.000 14362166
7499 39 1397580.000 14362205
7500 38 1411050.000 14362243
7501 32 1401030.000 14362275
7502 28 1410090.000 14362303
7503 28 1419200.000 14362331
7504 35 1383570.000 14362366
7505 34 1388360.000 14362400
7506 32 1369990.000 14362432
7507 41 1411920.000 14362473
7508 38 1405270.000 14362511
7509 43 1401340.000 14362554
7510 28 1364580.000 14362582
7511 37 1373410.000 14362619
7512 32 1395590.000 14362651
7513 31 1403300.000 14362682
7514 39 1401040.000 14362721
7515 37 1385050.000 14362758
7516 28 1396010.000 14362786
7517 38 1381930.000 14362824
7518 28 1384030.000 14362852
7519 50 1368200.000 14362902
7520 33 1396150.000 14362935
7521 27 1373390.000 14362962
7522 20 1343890.000 14362982
7523 32 1360310.000 14363014
7524 34 1414260.000 14363048
7525 33 1369500.000 14363081
7526 34 1411600.000 14363115
7527 33 1386720.000 14363148
7528 29 1398070.000 14363177
7529 38 1366960.000 14363215
7530 35 1393710.000 14363250
7531 32 1393280.000 14363282
7532 31 1344580.000 14363313
7533 41 1370990.000 14363354
7534 34 1388810.000 14363388
7535 35 1400810.000 14363423
7536 33 1393040.000 14363456
7537 33 1339320.000 14363489
7538 26 1382050.000 14363515
7539 31 1387400.000 14363546
7540 31 1362660.000 14363577
7541 35 1389420.000 14363612
7542 41 1403020.000 14363653
7543 34 1394150.000 14363687
7544 35 1397390.000 14363722
7545 43 1378140.000 14363765
7546 27 1408870.000 14363792
7547 42 1401230.000 14363834
7548 35 1399930.000 14363869
7549 38 1366370.000 14363907
7550 42 1371930.000 14363949
7551 27 1403880.000 14363976
7552 34 1398090.000 14364010
7553 29 1363760.000 14364039
7554 39 1375890.000 14364078
7555 38 1348780.000 14364116
7556 39 1398290.000 14364155
7557 35 1392160.000 14364190
7558 31 1389710.000 14364221
7559 39 1369520.000 14364260
7560 23 1404280.000 14364283
7561 30 1409590.000 14364313
7562 30 1386720.000 14364343
7563 35 1385060.000 14364378
7564 36 1405800.000 14364414
7565 41 1402390.000 14364455
7566 29 1404860.000 14364484
7567 29 1361350.000 14364513
7568 34 1370100.000 14364547
7569 35 1382050.000 14364582
7570 35 1338500.000 14364617
7571 36 1404100.000 14364653
7572 38 1365040.000 14364691
7573 38 1371190.000 14364729
7574 33 1375700.000 14364762
7575 42 1382200.000 14364804
7576 33 1382380.000 14364837
7577 35 1348590.000 14364872
7578 33 1395330.000 14364905
7579 25 1395220.000 14364930
7580 29 1403380.000 14364959
7581 27 1352680.000 14364986
7582 35 1397320.000 14365021
7583 34 1361530.000 14365055
7584 39 1386850.000 14365094
7585 34 1376370.000 14365128
7586 31 1395290.000 14365159
7587 36 1386130.000 14365195
7588 34 1325780.000 14365229
7589 38 1402480.000 14365267
7590 35 1387250.000 14365302
7591 24 1394070.000 14365326
7592 38 1363090.000 14365364
7593 42 1377210.000 14365406
7594 30 1343080.000 14365436
7595 28 1390670.000 14365464
7596 40 1341990.000 14365504
7597 40 1379780.000 14365544
7598 34 1349570.000 14365578
7599 26 1390810.000 14365604
7600 35 1393240.000 14365639
7601 35 1390150.000 14365674
7602 26 1394920.000 14365700
7603 30 1388820.000 14365730
7604 31 1390180.000 14365761
7605 38 1361210.000 14365799
7606 41 1390350.000 14365840
7607 36 1392770.000 14365876
7608 24 1389680.000 14365900
7609 29 1385400.000 14365929
7610 43 1390280.000 14365972
7611 37 1400850.000 14366009
7612 37 1383470.000 14366046
7613 34 1387410.000 14366080
7614 28 1383710.000 14366108
7615 25 1384610.000 14366133
7616 25 1390680.000 14366158
7617 39 1381100.000 14366197
7618 35 1343560.000 14366232
7619 42 1364620.000 14366274
7620 32 1396390.000 14366306
7621 28 1352310.000 14366334
7622 37 1350270.000 14366371
7623 34 1369380.000 14366405
7624 38 1385110.000 14366443
7625 32 1371950.000 14366475
7626 34 1386650.000 14366509
7627 32 1368990.000 14366541
7628 40 1385960.000 14366581
7629 28 1370010.000 14366609
7630 41 1386920.000 14366650
7631 35 1372250.000 14366685
7632 30 1372930.000 14366715
7633 36 1396960.000 14366751
7634 33 1391590.000 14366784
7635 31 1384530.000 14366815
7636 34 1357670.000 14366849
7637 41 1355820.000 14366890
7638 31 1390590.000 14366921
7639 29 1343490.000 14366950
7640 31 1387110.000 14366981
7641 38 1386070.000 14367019
7642 26 1381980.000 14367045
7643 39 1368210.000 14367084
7644 20 1390010.000 14367104
7645 30 1379410.000 14367134
7646 44 1378750.000 14367178
7647 35 1350210.000 14367213
7648 35 1340970.000 14367248
7649 32 1372090.000 14367280
7650 32 1325650.000 14367312
7651 25 1383460.000 14367337
7652 24 1359520.000 14367361
7653 31 1364380.000 14367392
7654 32 1338510.000 14367424
7655 32 1379140.000 14367456
7656 33 1330460.000 14367489
7657 29 1373940.000 14367518
7658 30 1325760.000 14367548
7659 29 1379340.000 14367577
7660 36 1387780.000 14367613
7661 26 1336260.000 14367639
7662 32 1376710.000 14367671
7663 22 1387440.000 14367693
7664 40 1358110.000 14367733
7665 30 1380060.000 14367763
7666 37 1340470.000 14367800
7667 32 1375530.000 14367832
7668 39 1373290.000 14367871
7669 38 1369290.000 14367909
7670 28 1353470.000 14367937
7671 30 1361470.000 14367967
7672 26 1369980.000 14367993
7673 33 1354340.000 14368026
7674 22 1358530.000 14368048
7675 30 1350670.000 14368078
7676 31 1355390.000 14368109
7677 49 1337180.000 14368158
7678 28 1362680.000 14368186
7679 29 1378780.000 14368215
7680 49 1334820.000 14368264
7681 24 1357520.000 14368288
7682 33 1383260.000 14368321
7683 34 1358610.000 14368355
7684 36 1351760.000 14368391
7685 37 1332840.000 14368428
7686 22 1357130.000 14368450
7687 42 1361530.000 14368492
7688 36 1352500.000 14368528
7689 22 1366250.000 14368550
7690 32 1373870.000 14368582
7691 32 1369350.000 14368614
7692 37 1353080.000 14368651
7693 21 1355170.000 14368672
7694 42 1381730.000 14368714
7695 33 1383930.000 14368747
7696 37 1381960.000 14368784
7697 30 1363270.000 14368814
7698 36 1354650.000 14368850
7699 31 1356940.000 14368881
7700 39 1381510.000 14368920
7701 37 1348710.000 14368957
7702 28 1367900.000 14368985
7703 26 1371800.000 14369011
7704 44 1370060.000 14369055
7705 36 1347950.000 14369091
7706 36 1331990.000 14369127
7707 26 1366950.000 14369153
7708 30 1339230.000 14369183
7709 44 1375540.000 14369227
7710 45 1369290.000 14369272
7711 39 1342900.000 14369311
7712 30 1335140.000 14369341
7713 29 1371110.000 14369370
7714 32 1373860.000 14369402
7715 38 1360350.000 14369440
7716 39 1331220.000 14369479
7717 36 1352010.000 14369515
7718 41 1335150.000 14369556
7719 31 1370700.000 14369587
7720 29 1373020.000 14369616
7721 30 1375570.000 14369646
7722 39 1361570.000 14369685
7723 36 1373310.000 14369721
7724 25 1355350.000 14369746
7725 43 1338710.000 14369789
7726 35 1359050.000 14369824
7727 36 1363160.000 14369860
7728 29 1349740.000 14369889
7729 25 1367920.000 14369914
7730 31 1364540.000 14369945
7731 37 1370150.000 14369982
7732 39 1358670.000 14370021
7733 38 1364740.000 14370059
7734 24 1340430.000 14370083
7735 35 1343500.000 14370118
7736 20 1374970.000 14370138
7737 42 1341780.000 14370180
7738 39 1373800.000 14370219
7739 32 1366810.000 14370251
7740 35 1350030.000 14370286
7741 36 1372610.000 14370322
7742 34 1349620.000 14370356
7743 40 1359290.000 14370396
7744 38 1344110.000 14370434
7745 31 1352730.000 14370465
7746 38 1347030.000 14370503
7747 35 1327530.000 14370538
7748 34 1367740.000 14370572
7749 20 1344870.000 14370592
7750 41 1350440.000 14370633
7751 31 1356010.000 14370664
7752 28 1351760.000 14370692
7753 37 1366650.000 14370729
7754 37 1360620.000 14370766
7755 42 1357650.000 14370808
7756 39 1361120.000 14370847
7757 35 1311080.000 14370882
7758 26 1354580.000 14370908
7759 34 1349650.000 14370942
7760 34 1363960.000 14370976
7761 32 1332110.000 14371008
7762 33 1361590.000 14371041
7763 30 1344280.000 14371071
7764 20 1370080.000 14371091
7765 26 1325350.000 14371117
7766 28 1356820.000 14371145
7767 21 1314870.000 14371166
7768 44 1348510.000 14371210
7769 39 1359770.000 14371249
7770 30 1353940.000 14371279
7771 34 1325040.000 14371313
7772 37 1337540.000 14371350
7773 31 1354570.000 14371381
7774 38 1320410.000 14371419
7775 22 1350620.000 14371441
7776 23 1337220.000 14371464
7777 34 1286330.000 14371498
7778 37 1347160.000 14371535
7779 48 1340790.000 14371583
7780 35 1361710.000 14371618
7781 45 1362030.000 14371663
7782 37 1357670.000 14371700
7783 30 1362840.000 14371730
7784 28 1358530.000 14371758
7785 28 1360310.000 14371786
7786 34 1328490.000 14371820
7787 32 1357160.000 14371852
7788 35 1313550.000 14371887
7789 30 1334950.000 14371917
7790 30 1361890.000 14371947
7791 44 1314720.000 14371991
7792 23 1350940.000 14372014
7793 29 1332710.000 14372043
7794 31 1341750.000 14372074
7795 26 1338110.000 14372100
7796 22 1336090.000 14372122
7797 45 1336370.000 14372167
7798 23 1339660.000 14372190
7799 26 1353570.000 14372216
7800 32 1356860.000 14372248
7801 38 1342850.000 14372286
7802 41 1318190.000 14372327
7803 32 1311070.000 14372359
7804 35 1350100.000 14372394
7805 40 1358430.000 14372434
7806 37 1321680.000 14372471
7807 32 1336670.000 14372503
7808 40 1357670.000 14372543
7809 37 1346300.000 14372580
7810 32 1355660.000 14372612
7811 35 1357700.000 14372647
7812 26 1350320.000 14372673
7813 31 1346240.000 14372704
7814 35 1314340.000 14372739
7815 34 1314240.000 14372773
7816 35 1341810.000 14372808
7817 26 1320310.000 14372834
7818 44 1280100.000 14372878
7819 27 1359350.000 14372905
7820 34 1351660.000 14372939
7821 47 1358080.000 14372986
7822 32 1356060.000 14373018
7823 29 1337410.000 14373047
7824 34 1312490.000 14373081
7825 29 1360580.000 14373110
7826 32 1318060.000 14373142
7827 41 1342190.000 14373183
7828 26 1314620.000 14373209
7829 25 1340420.000 14373234
7830 25 1297450.000 14373259
7831 38 1308330.000 14373297
7832 31 1321340.000 14373328
7833 28 1339400.000 14373356
7834 28 1321710.000 14373384
7835 37 1342470.000 14373421
7836 37 1345820.000 14373458
7837 29 1351440.000 14373487
7838 30 1317210.000 14373517
7839 29 1355970.000 14373546
7840 22 1354720.000 14373568
7841 37 1323970.000 14373605
7842 39 1328780.000 14373644
7843 33 1318640.000 14373677
7844 33 1341590.000 14373710
7845 47 1301830.000 14373757
7846 30 1313600.000 14373787
7847 35 1333100.000 14373822
7848 40 1341640.000 14373862
7849 30 1322980.000 14373892
7850 31 1339380.000 14373923
7851 25 1352300.000 14373948
7852 37 1317100.000 14373985
7853 35 1341730.000 14374020
7854 37 1306320.000 14374057
7855 38 1348190.000 14374095
7856 30 1350700.000 14374125
7857 24 1317930.000 14374149
7858 35 1346550.000 14374184
7859 28 1299670.000 14374212
7860 22 1335580.000 14374234
7861 26 1351480.000 14374260
7862 33 1262780.000 14374293
7863 35 1347130.000 14374328
7864 46 1328660.000 14374374
7865 35 1318750.000 14374409
7866 40 1305680.000 14374449
7867 29 1349640.000 14374478
7868 32 1306370.000 14374510
7869 33 1338970.000 14374543
7870 37 1348080.000 14374580
7871 35 1344110.000 14374615
7872 29 1260560.000 14374644
7873 31 1330990.000 14374675
7874 34 1351540.000 14374709
7875 35 1345540.000 14374744
7876 33 1293140.000 14374777
7877 33 1310620.000 14374810
7878 32 1271840.000 14374842
7879 28 1295990.000 14374870
7880 46 1337610.000 14374916
7881 32 1337610.000 14374948
7882 31 1338740.000 14374979
7883 40 1311250.000 14375019
7884 30 1284000.000 14375049
7885 34 1313890.000 14375083
7886 33 1339800.000 14375116
7887 27 1311400.000 14375143
7888 44 1323930.000 14375187
7889 33 1332240.000 14375220
7890 41 1324940.000 14375261
7891 34 1319050.000 14375295
7892 34 1326340.000 14375329
7893 21 1337810.000 14375350
7894 34 1333530.000 14375384
7895 21 1340530.000 14375405
7896 39 1313480.000 14375444
7897 31 1350270.000 14375475
7898 46 1334580.000 14375521
7899 33 1339040.000 14375554
7900 28 1345060.000 14375582
7901 32 1286540.000 14375614
7902 29 1340810.000 14375643
7903 32 1332180.000 14375675
7904 26 1327890.000 14375701
7905 37 1307740.000 14375738
7906 33 1340940.000 14375771
7907 35 1292450.000 14375806
7908 36 1335210.000 14375842
7909 33 1328260.000 14375875
7910 20 1336050.000 14375895
7911 29 1343110.000 14375924
7912 29 1327510.000 14375953
7913 36 1306340.000 14375989
7914 43 1323260.000 14376032
7915 32 1288290.000 14376064
7916 37 1327020.000 14376101
7917 23 1344810.000 14376124
7918 28 1339780.000 14376152
7919 30 1339640.000 14376182
7920 44 1347380.000 14376226
7921 39 1335670.000 14376265
7922 31 1325850.000 14376296
7923 28 1337820.000 14376324
7924 32 1297470.000 14376356
7925 30 1295190.000 14376386
7926 28 1286230.000 14376414
7927 27 1319130.000 14376441
7928 33 1308130.000 14376474
7929 53 1301420.000 14376527
7930 34 1332670.000 14376561
7931 30 1330540.000 14376591
7932 34 1295130.000 14376625
7933 29 1294570.000 14376654
7934 34 1284020.000 14376688
7935 33 1293690.000 14376721
7936 41 1331460.000 14376762
7937 39 1332780.000 14376801
7938 33 1332110.000 14376834
7939 27 1287290.000 14376861
7940 29 1327190.000 14376890
7941 29 1319670.000 14376919
7942 32 1300760.000 14376951
7943 27 1229330.000 14376978
7944 29 1311500.000 14377007
7945 28 1310780.000 14377035
7946 31 1330850.000 14377066
7947 32 1314820.000 14377098
7948 31 1315030.000 14377129
7949 26 1334030.000 14377155
7950 40 1332310.000 14377195
7951 38 1333790.000 14377233
7952 28 1337370.000 14377261
7953 32 1340260.000 14377293
7954 23 1325630.000 14377316
7955 27 1316450.000 14377343
7956 29 1320150.000 14377372
7957 35 1314130.000 14377407
7958 37 1312910.000 14377444
7959 19 1278660.000 14377463
7960 36 1317440.000 14377499
7961 29 1323460.000 14377528
7962 27 1305990.000 14377555
7963 44 1303290.000 14377599
7964 30 1333290.000 14377629
7965 28 1305700.000 14377657
7966 29 1252760.000 14377686
7967 28 1334110.000 14377714
7968 49 1309190.000 14377763
7969 40 1324860.000 14377803
7970 34 1336440.000 14377837
7971 30 1320880.000 14377867
7972 34 1305470.000 14377901
7973 19 1318070.000 14377920
7974 26 1321250.000 14377946
7975 28 1309240.000 14377974
7976 29 1327300.000 14378003
7977 31 1272410.000 14378034
7978 29 1303480.000 14378063
7979 28 1313210.000 14378091
7980 39 1328120.000 14378130
7981 31 1328000.000 14378161
7982 32 1326080.000 14378193
7983 31 1327460.000 14378224
7984 31 1282090.000 14378255
7985 44 1321670.000 14378299
7986 34 1323130.000 14378333
7987 38 1303140.000 14378371
7988 29 1305400.000 14378400
7989 29 1307200.000 14378429
7990 37 1320050.000 14378466
7991 29 1323770.000 14378495
7992 23 1303460.000 14378518
7993 32 1310040.000 14378550
7994 30 1329970.000 14378580
7995 34 1291090.000 14378614
7996 27 1300060.000 14378641
7997 24 1304760.000 14378665
7998 39 1307440.000 14378704
7999 32 1330380.000 14378736
8000 39 1304100.000 14378775
8001 34 1317000.000 14378809
