,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.5096,0.5294,0.3723,0.5366,0.6025,0.6322,0.5235,0.3596,0.605,0.6637,0.4055,0.5097,0.6141,0.6093,0.5087,0.5015,0.502,0.5176,0.4976
2016_LUN6.oracleGeneral.zst_655119703,0.4853,0.5064,0.353,0.515,0.5746,0.6096,0.4979,0.3356,0.58,0.6908,0.3953,0.5014,0.5816,0.5771,0.487,0.473,0.4801,0.4822,0.4784
2016_LUN1.oracleGeneral.zst_492030661,0.4943,0.5087,0.3754,0.5219,0.5853,0.6152,0.5194,0.3695,0.5923,0.6528,0.3914,0.4906,0.5946,0.5882,0.4926,0.4818,0.4803,0.4968,0.4793
2016_LUN0.oracleGeneral.zst_552023811,0.4652,0.4832,0.3569,0.4954,0.5635,0.5916,0.4893,0.3299,0.5721,0.6288,0.3634,0.4674,0.5719,0.5636,0.4645,0.459,0.4613,0.4717,0.4555
2016_LUN2.oracleGeneral.zst_691221362,0.4674,0.5069,0.3585,0.4969,0.58,0.6033,0.4947,0.3469,0.5844,0.6251,0.359,0.4689,0.5889,0.582,0.4679,0.4609,0.4675,0.4735,0.4505
2016_LUN4.oracleGeneral.zst_530623433,0.4877,0.4962,0.3576,0.5112,0.5868,0.6243,0.5095,0.3385,0.5942,0.7046,0.3678,0.4791,0.5979,0.5906,0.4826,0.4743,0.4803,0.4879,0.4629
