,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.1789,0.1818,0.1296,0.1912,0.1943,0.2449,0.1802,0.1472,0.1899,0.1884,0.1551,0.168,0.1998,0.1992,0.1819,0.1808,0.1785,0.196,0.1785
2016_LUN6.oracleGeneral.zst_655119703,0.1392,0.1418,0.1105,0.1402,0.1433,0.1765,0.1441,0.1195,0.1432,0.1497,0.1322,0.1386,0.146,0.1449,0.1354,0.1372,0.1376,0.1567,0.1499
2016_LUN1.oracleGeneral.zst_492030661,0.1658,0.1674,0.1224,0.1784,0.1781,0.2278,0.1703,0.1419,0.175,0.1716,0.1504,0.1569,0.1844,0.1839,0.1672,0.1672,0.1621,0.1849,0.1684
2016_LUN0.oracleGeneral.zst_552023811,0.1502,0.1542,0.1169,0.1515,0.1584,0.1893,0.1545,0.1289,0.1603,0.1583,0.1378,0.1457,0.1642,0.1632,0.1496,0.1508,0.1484,0.1687,0.1523
2016_LUN2.oracleGeneral.zst_691221362,0.1306,0.1342,0.1032,0.1307,0.1355,0.1705,0.1389,0.114,0.1359,0.1445,0.1206,0.1275,0.1388,0.1383,0.1293,0.1292,0.129,0.1502,0.1394
2016_LUN4.oracleGeneral.zst_530623433,0.1433,0.1466,0.1154,0.1454,0.156,0.1842,0.1527,0.1274,0.1545,0.1529,0.1332,0.1412,0.16,0.1574,0.1406,0.1438,0.1432,0.1632,0.1538
