,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.2245,0.233,0.1671,0.2364,0.2459,0.3257,0.2397,0.1742,0.2619,0.1979,0.2274,0.2385,0.2217,0.2273,0.2302,0.2398,0.2348
2016_LUN6.oracleGeneral.zst_655119703,0.1875,0.2018,0.13,0.1934,0.1988,0.2704,0.1996,0.147,0.2199,0.1767,0.1866,0.1919,0.185,0.1855,0.19,0.1961,0.1904
2016_LUN1.oracleGeneral.zst_492030661,0.2106,0.2184,0.1607,0.2221,0.2335,0.3129,0.2364,0.1777,0.2626,0.1974,0.2105,0.2281,0.2081,0.2136,0.2178,0.2265,0.2196
2016_LUN0.oracleGeneral.zst_552023811,0.2049,0.2128,0.1422,0.2078,0.2165,0.2887,0.2138,0.1526,0.2364,0.1773,0.2012,0.2152,0.2002,0.2026,0.2072,0.2121,0.2011
2016_LUN2.oracleGeneral.zst_691221362,0.1794,0.1875,0.1265,0.1816,0.1916,0.272,0.1931,0.1432,0.2146,0.1583,0.1731,0.1869,0.1734,0.1806,0.1807,0.1919,0.1796
2016_LUN4.oracleGeneral.zst_530623433,0.1978,0.2088,0.1386,0.2088,0.2132,0.2875,0.2127,0.1551,0.2364,0.1731,0.1929,0.2055,0.1957,0.1954,0.1966,0.2074,0.2
