,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.3111,0.3194,0.2326,0.3183,0.3249,0.3322,0.4224,0.3691,0.3043,0.3767,0.3552,0.402,0.4281,0.3212,0.3395,0.3228,0.3082,0.3151,0.3206,0.3266,0.3398
2016_LUN6.oracleGeneral.zst_655119703,0.2577,0.2696,0.1835,0.2678,0.2634,0.2671,0.3609,0.3231,0.28,0.3406,0.3048,0.3863,0.4178,0.2611,0.2751,0.2588,0.2551,0.256,0.2656,0.2654,0.2792
2016_LUN1.oracleGeneral.zst_492030661,0.3003,0.3037,0.2278,0.3048,0.3108,0.3226,0.428,0.3873,0.3471,0.3895,0.3743,0.3821,0.4445,0.3033,0.3247,0.3142,0.2973,0.3049,0.3162,0.315,0.331
2016_LUN0.oracleGeneral.zst_552023811,0.2834,0.2917,0.2053,0.2901,0.2902,0.2953,0.3894,0.3538,0.2877,0.3645,0.3293,0.371,0.4141,0.2898,0.3021,0.2928,0.2772,0.282,0.2972,0.2905,0.2957
2016_LUN2.oracleGeneral.zst_691221362,0.2653,0.2721,0.1907,0.2714,0.2686,0.2765,0.3773,0.3332,0.2987,0.3398,0.3157,0.3942,0.3836,0.2643,0.2802,0.2697,0.2588,0.265,0.2767,0.2744,0.2777
2016_LUN4.oracleGeneral.zst_530623433,0.2861,0.2956,0.2055,0.2938,0.297,0.3003,0.3814,0.3455,0.2972,0.3487,0.3354,0.4028,0.382,0.2863,0.3054,0.2921,0.2866,0.2843,0.2888,0.2929,0.3046
