,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.7368,0.7563,0.6325,0.7499,0.7721,0.7868,0.7427,0.6854,0.7707,0.8314,0.6781,0.7408,0.7754,0.7725,0.7369,0.7359,0.7288,0.7446,0.7358
2016_LUN6.oracleGeneral.zst_655119703,0.718,0.7543,0.6095,0.7452,0.7861,0.8032,0.7342,0.662,0.7875,0.8507,0.6421,0.7233,0.7891,0.7806,0.7167,0.7145,0.7039,0.7227,0.7137
2016_LUN1.oracleGeneral.zst_492030661,0.7108,0.729,0.6098,0.7241,0.7502,0.766,0.7175,0.6534,0.7495,0.8157,0.6346,0.7131,0.7538,0.7503,0.7108,0.7091,0.6991,0.719,0.7054
2016_LUN0.oracleGeneral.zst_552023811,0.6986,0.7152,0.5991,0.7102,0.7353,0.7543,0.705,0.6477,0.7354,0.7914,0.6272,0.7006,0.7392,0.7351,0.6991,0.6971,0.6904,0.7049,0.6954
2016_LUN2.oracleGeneral.zst_691221362,0.6982,0.7146,0.6037,0.7092,0.7265,0.7397,0.7022,0.6527,0.7255,0.8474,0.6366,0.6997,0.7293,0.7264,0.6987,0.6947,0.6887,0.7012,0.6892
2016_LUN4.oracleGeneral.zst_530623433,0.7452,0.7699,0.639,0.76,0.7922,0.81,0.7574,0.6852,0.7913,0.8567,0.6625,0.7445,0.7959,0.7916,0.7452,0.7424,0.7315,0.7512,0.7382
