,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst_609867155,0.4244,0.4165,0.2936,0.4148,0.44,0.5264,0.5806,0.5063,0.4598,0.5005,0.5229,0.5916,0.5661,0.4137,0.5406,0.5344,0.4078,0.3993,0.45,0.4173,0.4158
2016_LUN6.oracleGeneral.zst_655119703,0.411,0.4274,0.2521,0.4348,0.4646,0.5075,0.5783,0.4746,0.4368,0.4743,0.501,0.5733,0.5539,0.3761,0.531,0.5262,0.418,0.406,0.4212,0.4119,0.407
2016_LUN1.oracleGeneral.zst_492030661,0.456,0.4647,0.2975,0.4732,0.5086,0.5911,0.6553,0.5454,0.5228,0.5496,0.5784,0.6,0.6038,0.4154,0.6149,0.6093,0.4493,0.4312,0.481,0.4593,0.4428
2016_LUN0.oracleGeneral.zst_552023811,0.4211,0.4083,0.2716,0.4164,0.4399,0.5238,0.5724,0.4959,0.4566,0.5014,0.516,0.5696,0.5535,0.3957,0.5417,0.5407,0.41,0.3945,0.4288,0.4088,0.3893
2016_LUN2.oracleGeneral.zst_691221362,0.425,0.4472,0.263,0.4434,0.4728,0.5211,0.5892,0.4884,0.4478,0.4856,0.5138,0.5703,0.5335,0.3857,0.5354,0.5326,0.4272,0.4103,0.43,0.4289,0.4188
2016_LUN4.oracleGeneral.zst_530623433,0.4092,0.394,0.2688,0.3961,0.4183,0.5038,0.5416,0.4808,0.4425,0.479,0.5001,0.5929,0.5357,0.3787,0.5162,0.5085,0.3949,0.3847,0.4275,0.3903,0.4324
