,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.2355,0.2453,0.1858,0.244,0.2488,0.2457,0.2711,0.2427,0.2357,0.2683,0.243,0.5812,0.2785,0.2521,0.2495,0.2419,0.2345,0.2371,0.235,0.2579,0.3052
tencent_photo2.oracleGeneral.zst_2731876301,0.2408,0.2503,0.1903,0.2488,0.2445,0.2507,0.2763,0.248,0.241,0.2678,0.2481,0.5844,0.2855,0.258,0.2546,0.247,0.2398,0.2426,0.2401,0.2636,0.3125
