,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.2096,0.2119,0.1814,0.2096,0.2131,0.2297,0.2122,0.2076,0.2122,0.4478,0.243,0.2229,0.2152,0.2116,0.2083,0.21,0.2084,0.2254,0.2556
tencent_photo2.oracleGeneral.zst_2731876301,0.2147,0.2166,0.1862,0.2144,0.218,0.2346,0.2172,0.2126,0.217,0.45,0.2497,0.2286,0.2202,0.2164,0.2133,0.2151,0.2134,0.2305,0.2617
