,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.5203,0.5635,0.3969,0.5483,0.5765,0.6154,0.573,0.5511,0.5698,0.5294,0.5673,0.5845,0.5215,0.5174,0.5279,0.5275,0.6143
tencent_photo2.oracleGeneral.zst_2731876301,0.5275,0.569,0.4022,0.5542,0.5823,0.6206,0.5791,0.5573,0.5756,0.5361,0.5741,0.5904,0.5286,0.5247,0.5348,0.5342,0.6219
