,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.4112,0.4245,0.3543,0.4126,0.4139,0.4171,0.3126,0.2772,0.4295,0.3679,0.3986,0.4097,0.4135,0.4074,0.4091,0.3972,0.3831
meta_rprn.oracleGeneral.zst_88470732,0.5581,0.5846,0.4723,0.5637,0.5656,0.5683,0.3995,0.3365,0.5811,0.4756,0.5454,0.5597,0.5622,0.5524,0.5582,0.5304,0.499
meta_rnha.oracleGeneral.zst_96680668,0.6407,0.6699,0.543,0.6422,0.6431,0.6413,0.44,0.3754,0.6597,0.5176,0.6242,0.6351,0.6456,0.6376,0.6408,0.616,0.5787
