,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.1518,0.1531,0.144,0.151,0.1517,0.1557,0.1498,0.1452,0.1521,0.1488,0.1489,0.1497,0.1517,0.1502,0.1513,0.1542,0.1504
meta_rprn.oracleGeneral.zst_88470732,0.2098,0.2107,0.198,0.2089,0.2106,0.2146,0.2058,0.1995,0.2106,0.2014,0.2051,0.2078,0.2111,0.2074,0.2092,0.2128,0.2039
meta_rnha.oracleGeneral.zst_96680668,0.1923,0.197,0.1703,0.191,0.1926,0.1924,0.1833,0.1726,0.1979,0.1703,0.1876,0.1883,0.1954,0.1906,0.1919,0.1903,0.1758
