,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.3616,0.3832,0.2957,0.3627,0.3631,0.3645,0.2934,0.2692,0.3748,0.4388,0.2969,0.3476,0.3581,0.3581,0.3644,0.3572,0.3598,0.3485,0.3187
meta_rprn.oracleGeneral.zst_88470732,0.4877,0.5196,0.3754,0.4917,0.4936,0.4953,0.3757,0.3285,0.505,0.6111,0.3663,0.4677,0.4855,0.4855,0.4925,0.4806,0.4875,0.4649,0.3846
meta_rnha.oracleGeneral.zst_96680668,0.5588,0.5943,0.4392,0.5594,0.5614,0.5583,0.4153,0.3629,0.5801,0.6898,0.3928,0.5355,0.5492,0.5492,0.5649,0.5548,0.56,0.5262,0.4444
