,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.2065,0.2119,0.1752,0.2112,0.2092,0.2099,0.2108,0.1869,0.1745,0.1921,0.2077,0.2388,0.1992,0.2096,0.2093,0.2093,0.2081,0.2031,0.2073,0.2009,0.2013
meta_rprn.oracleGeneral.zst_88470732,0.2702,0.2769,0.2375,0.276,0.2726,0.2727,0.2735,0.2383,0.2152,0.2424,0.2713,0.3176,0.2516,0.2718,0.2721,0.2721,0.2715,0.2672,0.2701,0.2622,0.2505
meta_rnha.oracleGeneral.zst_96680668,0.2674,0.2774,0.2287,0.2762,0.2691,0.2692,0.2697,0.2231,0.1847,0.2387,0.2697,0.3274,0.2401,0.2673,0.2678,0.2678,0.2686,0.2647,0.2664,0.2584,0.2418
