,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.2902,0.2962,0.2688,0.2883,0.2877,0.2911,0.2739,0.2688,0.2896,0.2696,0.2753,0.2823,0.2888,0.2856,0.2886,0.2888,0.2754
meta_rprn.oracleGeneral.zst_88470732,0.3645,0.3708,0.3281,0.3633,0.365,0.3716,0.3391,0.3282,0.3683,0.3285,0.3428,0.3556,0.3652,0.3588,0.3635,0.3675,0.336
meta_rnha.oracleGeneral.zst_96680668,0.429,0.4442,0.3624,0.4186,0.419,0.4138,0.3793,0.3626,0.4381,0.3624,0.4007,0.4065,0.4284,0.4191,0.4229,0.4095,0.3716
