,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.3087,0.3238,0.2688,0.3096,0.3109,0.3118,0.28,0.2689,0.3162,0.3585,0.2715,0.2917,0.3033,0.3034,0.3094,0.3035,0.3096,0.3029,0.2837
meta_rprn.oracleGeneral.zst_88470732,0.3972,0.4156,0.3281,0.4011,0.4062,0.4085,0.3493,0.3283,0.4148,0.4679,0.3313,0.3722,0.3936,0.3937,0.3997,0.3901,0.4012,0.3911,0.3482
meta_rnha.oracleGeneral.zst_96680668,0.4505,0.4785,0.3624,0.4546,0.4564,0.4522,0.3881,0.3627,0.4779,0.5601,0.3634,0.4277,0.4392,0.4397,0.4561,0.4519,0.4594,0.4402,0.3854
