,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.1734,0.1791,0.144,0.1756,0.1776,0.18,0.1638,0.153,0.181,0.1943,0.163,0.1721,0.1753,0.1753,0.1749,0.17,0.175,0.1712,0.1615
meta_rprn.oracleGeneral.zst_88470732,0.2377,0.2432,0.198,0.2411,0.2433,0.2442,0.2207,0.2049,0.2449,0.2557,0.2144,0.2337,0.2405,0.2405,0.2394,0.2331,0.2395,0.2338,0.2183
meta_rnha.oracleGeneral.zst_96680668,0.2242,0.2332,0.1747,0.2279,0.2296,0.2297,0.2003,0.1759,0.2338,0.2584,0.1869,0.2195,0.2254,0.2254,0.227,0.2216,0.2268,0.2173,0.1897
