,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.1615,0.1646,0.144,0.162,0.1646,0.1672,0.1561,0.1482,0.1662,0.1557,0.1579,0.1617,0.162,0.1589,0.1623,0.1611,0.155
meta_rprn.oracleGeneral.zst_88470732,0.2224,0.2264,0.198,0.2241,0.2269,0.2292,0.213,0.2019,0.2285,0.2076,0.2175,0.2234,0.2235,0.2196,0.223,0.2218,0.2105
meta_rnha.oracleGeneral.zst_96680668,0.2038,0.212,0.1703,0.2067,0.2088,0.2094,0.1908,0.1743,0.2153,0.1747,0.1998,0.2035,0.2067,0.2048,0.2082,0.2038,0.183
