,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.35,0.353,0.2909,0.3564,0.3568,0.3641,0.3594,0.3518,0.3577,0.4879,0.3555,0.3652,0.357,0.357,0.3515,0.348,0.3536,0.3489,0.3736
meta_rprn.oracleGeneral.zst_88470732,0.474,0.4795,0.3869,0.4844,0.4892,0.5017,0.4912,0.4811,0.4905,0.6657,0.4911,0.4892,0.4914,0.4912,0.4752,0.4735,0.4818,0.4757,0.5022
meta_rnha.oracleGeneral.zst_96680668,0.5358,0.5434,0.4337,0.5434,0.5535,0.5654,0.5557,0.5435,0.5531,0.7324,0.559,0.5571,0.5552,0.555,0.538,0.5311,0.5432,0.5348,0.5639
