,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_reag.oracleGeneral.zst_45623306,0.402,0.4035,0.3458,0.4037,0.4092,0.418,0.4112,0.4023,0.4096,0.5954,0.4009,0.4143,0.4105,0.4099,0.4035,0.4013,0.4048,0.4023,0.4361
meta_rprn.oracleGeneral.zst_88470732,0.5474,0.5518,0.4759,0.5569,0.5643,0.5753,0.5649,0.5538,0.5649,0.7805,0.5482,0.5632,0.567,0.5665,0.5491,0.5478,0.5544,0.5489,0.6027
meta_rnha.oracleGeneral.zst_96680668,0.6257,0.6292,0.5389,0.6303,0.6392,0.6477,0.6395,0.6293,0.639,0.8529,0.6256,0.6454,0.6414,0.6409,0.6278,0.6243,0.6306,0.6263,0.659
