,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.3066,0.3524,0.2317,0.3281,0.3315,0.3733,0.3053,0.2883,0.322,0.3339,0.3252,0.3143,0.3063,0.3091,0.3143,0.3278,0.3408
tencent_photo2.oracleGeneral.zst_2731876301,0.3128,0.3589,0.2365,0.3339,0.3374,0.3791,0.3109,0.294,0.328,0.3429,0.3316,0.3202,0.3124,0.3155,0.3201,0.3341,0.3557
