,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.2371,0.2759,0.1852,0.2475,0.2463,0.2712,0.2315,0.221,0.2445,0.2536,0.2488,0.2392,0.2358,0.2385,0.2384,0.2588,0.2756
tencent_photo2.oracleGeneral.zst_2731876301,0.2425,0.2819,0.1897,0.2527,0.2514,0.2764,0.2367,0.2261,0.2496,0.261,0.2546,0.2443,0.2412,0.244,0.2435,0.2645,0.2783
