,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.1826,0.2096,0.159,0.187,0.1845,0.1995,0.1876,0.1924,0.1837,0.4035,0.2334,0.1954,0.1865,0.1819,0.1813,0.183,0.1819,0.1967,0.223
tencent_photo2.oracleGeneral.zst_2731876301,0.1869,0.2142,0.1629,0.1909,0.1885,0.2035,0.1917,0.1968,0.1877,0.4055,0.2425,0.2001,0.1905,0.1858,0.1854,0.1872,0.1859,0.2009,0.2283
