,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.3985,0.4487,0.3038,0.4325,0.4441,0.4912,0.4068,0.3803,0.4337,0.416,0.4307,0.4166,0.399,0.399,0.4146,0.4151,0.4342
tencent_photo2.oracleGeneral.zst_2731876301,0.4057,0.4557,0.3091,0.439,0.4507,0.4973,0.4131,0.3866,0.4405,0.4206,0.4379,0.4235,0.4061,0.4062,0.4213,0.422,0.4504
