,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
tencent_photo1.oracleGeneral.zst_2917228640,0.2056,0.2416,0.162,0.2148,0.2133,0.2374,0.2172,0.2273,0.2113,0.5246,0.2938,0.2224,0.2169,0.2068,0.2046,0.2075,0.2081,0.2268,0.2594
tencent_photo2.oracleGeneral.zst_2731876301,0.2101,0.2466,0.1657,0.219,0.2175,0.2417,0.222,0.2326,0.2155,0.5275,0.3053,0.2274,0.2211,0.211,0.209,0.212,0.2123,0.2316,0.2682
