,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.1099,0.1172,0.0813,0.1164,0.115,0.1197,0.1393,0.1241,0.1147,0.1194,0.1243,0.2159,0.112,0.1153,0.1211,0.1164,0.1099,0.1098,0.114,0.1111,0.1175
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0742,0.079,0.0552,0.0783,0.0771,0.08,0.0939,0.0834,0.0774,0.0796,0.0836,0.1798,0.0791,0.078,0.0808,0.0776,0.0741,0.0742,0.0769,0.0755,0.0803
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0587,0.0628,0.0417,0.0628,0.0611,0.0625,0.0756,0.0657,0.062,0.0634,0.0664,0.1521,0.0706,0.0612,0.0633,0.0605,0.0582,0.0585,0.0598,0.0598,0.0653
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0753,0.0795,0.054,0.0791,0.0801,0.081,0.0953,0.0846,0.0787,0.0923,0.0848,0.1741,0.0799,0.0789,0.0819,0.0787,0.0752,0.0753,0.078,0.0768,0.0823
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.1015,0.1041,0.0731,0.1039,0.1045,0.1085,0.1245,0.1111,0.1056,0.1128,0.1121,0.17,0.1075,0.1045,0.1102,0.1072,0.1014,0.1015,0.1044,0.1041,0.1095
