,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.0755,0.0792,0.0567,0.0787,0.0778,0.0805,0.0937,0.0835,0.0781,0.0801,0.083,0.1385,0.0826,0.0789,0.0812,0.0784,0.0752,0.0755,0.0778,0.0778,0.0823
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0507,0.0546,0.0381,0.0542,0.0554,0.0554,0.0638,0.0573,0.0531,0.0547,0.0565,0.1011,0.0595,0.0536,0.0558,0.0537,0.0506,0.0503,0.0529,0.0513,0.0546
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0382,0.0411,0.028,0.0413,0.0407,0.0403,0.0473,0.0422,0.0394,0.042,0.0416,0.0827,0.0407,0.0411,0.0406,0.0395,0.0383,0.0385,0.0395,0.0397,0.0601
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0524,0.0563,0.0389,0.0559,0.0552,0.057,0.0654,0.0589,0.0545,0.0582,0.0578,0.0985,0.0624,0.0554,0.0575,0.0554,0.0522,0.052,0.0545,0.0531,0.0691
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.0715,0.0753,0.0529,0.0756,0.0739,0.076,0.086,0.0787,0.0734,0.0761,0.0776,0.1044,0.0844,0.0758,0.0767,0.0754,0.071,0.0713,0.0734,0.0731,0.0769
