,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.0635,0.0646,0.0507,0.066,0.066,0.0752,0.0678,0.0647,0.0673,0.0734,0.0653,0.0647,0.0627,0.0631,0.0645,0.0667,0.0695
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0417,0.0422,0.0319,0.0444,0.0453,0.0519,0.0459,0.0432,0.0451,0.0455,0.0417,0.0423,0.0413,0.0411,0.0421,0.0451,0.0451
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0309,0.0333,0.0235,0.0348,0.0331,0.0376,0.0334,0.0313,0.0327,0.0342,0.0327,0.032,0.0308,0.0306,0.0312,0.0331,0.0379
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0431,0.0435,0.0327,0.0452,0.047,0.0534,0.0475,0.0448,0.0466,0.0471,0.0429,0.0439,0.0426,0.0425,0.0438,0.0464,0.0472
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.0597,0.0585,0.0464,0.0612,0.0636,0.0716,0.0641,0.0608,0.063,0.0688,0.0611,0.06,0.0591,0.0596,0.06,0.0637,0.0657
