,accp4,accp4c,accp4p,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
2016_LUN3.oracleGeneral.zst,0.668,0.6678,0.6807,0.671,0.5409,0.7017,0.7304,0.7456,0.7263,0.7154,0.7298,0.7085,0.6741,0.7334,0.6714,0.673,0.6852,0.6855,0.7472
2016_LUN6.oracleGeneral.zst,0.6642,0.6639,0.675,0.6685,0.5286,0.6892,0.733,0.7532,0.7281,0.6964,0.7368,0.6933,0.6735,0.7293,0.6658,0.6698,0.6753,0.6803,0.6751
2016_LUN1.oracleGeneral.zst,0.6559,0.656,0.6646,0.6552,0.5289,0.6813,0.7096,0.7258,0.7065,0.6928,0.7096,0.6778,0.6583,0.7119,0.6569,0.6574,0.6702,0.6687,0.7163
2016_LUN0.oracleGeneral.zst,0.6432,0.6435,0.6546,0.6437,0.5217,0.6705,0.6967,0.7138,0.6942,0.6828,0.6963,0.6697,0.6463,0.6989,0.6464,0.645,0.6563,0.6555,0.7128
2016_LUN2.oracleGeneral.zst,0.6408,0.6411,0.65,0.6402,0.5257,0.6696,0.6952,0.7072,0.6918,0.6811,0.6945,0.6615,0.6426,0.6974,0.6416,0.6412,0.6519,0.6521,0.6501
2016_LUN4.oracleGeneral.zst,0.684,0.6838,0.6944,0.6849,0.5569,0.7146,0.7517,0.7698,0.7469,0.7342,0.7496,0.7264,0.6868,0.7546,0.6883,0.6907,0.7048,0.7042,0.7019
