
# Curve 0 of 1, 106 points
# x y type
 NaN  NaN  u
 1.00469  0.0290693  i
 NaN  0.327697  u
 1.08061  0.0630091  i
 1.05364  0.0518705  i
 1.16893  0.0442266  i
 1.02219  0.165344  i
 1.22028  0.115206  i
 1.32613  0.0359515  i
 1.06029  0.03558  i
 1.15498  0.0496752  i
 1.09735  0.0277004  i
 1.09452  0.0281776  i
 1.02578  0.203528  i
 1.01563  0.160191  i
 0.875584  0.0826786  i
 1.29084  0.0212169  i
 1.03687  0.186053  i
 1.10059  0.285153  i
 1.0113  0.16513  i
 1.02322  0.240969  i
 1.0773  0.044075  i
 1.82478  0.0380247  i
 1.18002  0.0361232  i
 1.03026  0.171634  i
 1.11885  0.0604938  i
 1.13927  0.144211  i
 1.08914  0.024218  i
 1.18456  0.00356231  i
 1.08476  0.0131514  i
 1.21274  0.0446088  i
 1.08808  0.0866609  i
 1.17807  0.272083  i
 1.1291  0.176879  i
 1.06914  0.207915  i
 1.1058  0.17296  i
 1.00615  0.15874  i
 1.0456  0.309525  i
 1.04339  0.0115502  i
 1.15891  0.172164  i
 1.02114  0.225395  i
 1.05956  0.0693709  i
 1.02844  0.122551  i
 1.02099  0.224475  i
 1.34893  0.094013  i
 1.1882  0.0476275  i
 1.02022  0.265054  i
 1.01856  0.227223  i
 1.03273  0.086153  i
 1.06894  0.173221  i
 1.27795  0.0431009  i
 1.22774  0.0236191  i
 1.0184  0.233301  i
 0.95776  0.166176  i
 1.01852  0.190282  i
 1.17272  0.00895881  i
 1.18708  0.074057  i
 1.28946  0.0236937  i
 1.08019  0.0234944  i
 1.11718  0.145691  i
 1.0022  0.0301023  i
 1.1005  0.00402869  i
 1.00722  0.0499864  i
 1.08373  0.151547  i
 1.09879  0.187412  i
 1.07628  0.0689213  i
 1.06472  0.251318  i
 1.3451  0.0704577  i
 1.07499  0.152372  i
 1.71183  0.0358584  i
 1.08708  0.130656  i
 1.05533  0.00471018  i
 1.20701  0.00628341  i
 1.04569  0.115395  i
 1.11254  0.0673313  i
 1.14987  0.111324  i
 1.03796  0.18029  i
 1.1826  0.176078  i
 1.05448  0.166644  i
 1.14717  0.198116  i
 1.02335  0.12253  i
 1.05541  0.142343  i
 1.05375  0.176556  i
 1.12173  0.172858  i
 1.02497  0.190493  i
 1.28641  0.00559772  i
 1.21617  0.173387  i
 1.22648  0.00554818  i
 1.11942  0.011965  i
 1.01571  0.0544815  i
 1.05508  0.167993  i
 1.20707  0.00287117  i
 1.02967  0.0227294  i
 1.0633  0.129912  i
 1.05944  0.120771  i
 1.06616  0.0972273  i
 1.04354  0.0477557  i
 1.08499  0.129258  i
 1.08131  0.000815799  i
 1.27897  0.0193278  i
 1.14722  0.119286  i
 1.07989  0.0995778  i
 1.0944  0.195873  i
 1.09645  0.0275175  i
 1.10006  0.0283416  i
 1.06054  0.00440329  i

