,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.0551,0.0555,0.0507,0.0554,0.0555,0.0614,0.0531,0.0507,0.0561,0.0523,0.0543,0.055,0.0547,0.0551,0.0554,0.0595,0.0553
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.034,0.0344,0.0316,0.0342,0.0345,0.0399,0.0333,0.0316,0.0352,0.0361,0.0335,0.034,0.034,0.0345,0.0345,0.0378,0.0344
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0249,0.0253,0.023,0.0252,0.0257,0.0287,0.0244,0.023,0.0257,0.0271,0.0241,0.0248,0.0249,0.0253,0.0257,0.0276,0.0248
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0342,0.0341,0.0324,0.0343,0.0345,0.0407,0.0343,0.0324,0.0353,0.0365,0.0334,0.0345,0.0341,0.035,0.0354,0.0387,0.0338
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.0521,0.0526,0.0464,0.0514,0.0516,0.0577,0.0494,0.0464,0.053,0.0509,0.0497,0.0512,0.0516,0.0522,0.0528,0.0551,0.05
