,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.0623,0.0653,0.0507,0.0642,0.0652,0.0739,0.0559,0.0511,0.0665,0.0842,0.0539,0.0624,0.0648,0.0637,0.0619,0.062,0.0641,0.0658,0.0641
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0381,0.0397,0.0316,0.0396,0.0419,0.0495,0.0353,0.0317,0.042,0.0501,0.0428,0.0381,0.0429,0.0412,0.0378,0.0381,0.0403,0.0413,0.0392
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0281,0.0294,0.023,0.0298,0.0309,0.0354,0.0259,0.023,0.0306,0.0415,0.032,0.0278,0.0309,0.0291,0.0278,0.0283,0.0298,0.0315,0.0277
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0372,0.0386,0.0324,0.0386,0.0415,0.05,0.0361,0.0324,0.0416,0.046,0.0429,0.0359,0.0431,0.0412,0.0374,0.0383,0.041,0.042,0.0359
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.059,0.0616,0.0464,0.0607,0.0629,0.0704,0.0523,0.0466,0.0637,0.0807,0.0524,0.057,0.0627,0.0616,0.0584,0.059,0.0619,0.0613,0.0563
