,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.1077,0.1126,0.0751,0.1131,0.1157,0.1341,0.0847,0.0714,0.1173,0.0834,0.109,0.1123,0.108,0.1076,0.1118,0.1081,0.1058
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.0668,0.071,0.0461,0.0714,0.0728,0.0846,0.0524,0.0432,0.0743,0.0514,0.0691,0.0709,0.0677,0.0671,0.0709,0.0669,0.0665
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0498,0.0525,0.0314,0.0515,0.0528,0.0631,0.0297,0.025,0.0562,0.0418,0.0479,0.0512,0.0498,0.0501,0.0528,0.0494,0.0481
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.0595,0.0658,0.0399,0.0654,0.0679,0.0797,0.0394,0.0335,0.0684,0.049,0.0609,0.0657,0.0605,0.0596,0.067,0.0597,0.0592
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.1059,0.1059,0.0709,0.1064,0.1083,0.121,0.0645,0.0532,0.1198,0.0671,0.1007,0.1067,0.1054,0.1057,0.1103,0.1039,0.0985
