,flex-0.10-0.05-1.00,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.0922,0.1061,0.08,0.1066,0.0988,0.0969,0.1094,0.105,0.1236,0.1062,0.0973,0.1417,0.1261,0.0992,0.0969,0.0949,0.0916,0.0919,0.094,0.0975,0.1075
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.067,0.0758,0.0628,0.0771,0.072,0.07,0.079,0.0737,0.07,0.0754,0.0695,0.0965,0.0711,0.0689,0.0709,0.0691,0.067,0.0671,0.0681,0.0706,0.0706
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.0499,0.0565,0.0467,0.0584,0.0545,0.0529,0.0568,0.055,0.0515,0.0564,0.0513,0.0724,0.054,0.0527,0.0532,0.0507,0.0498,0.05,0.0505,0.0534,0.0538
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.1062,0.1139,0.103,0.1143,0.11,0.1087,0.1186,0.1166,0.107,0.1148,0.1086,0.1289,0.1102,0.1076,0.1098,0.1081,0.1061,0.1067,0.1072,0.1106,0.1081
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.0382,0.0423,0.034,0.0434,0.041,0.0413,0.0466,0.0443,0.0421,0.0443,0.04,0.0547,0.0463,0.0405,0.0415,0.0406,0.0379,0.038,0.039,0.0404,0.0411
