,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
meta_kvcache_traces_1.oracleGeneral.bin.zst_335173084,0.2111,0.2225,0.1989,0.2272,0.2377,0.2646,0.1743,0.1443,0.2323,0.1486,0.2162,0.2252,0.2118,0.2083,0.2169,0.2116,0.2028
202206_kv_traces_all.csv.oracleGeneral.zst_1644762386,0.1414,0.1442,0.1173,0.1489,0.1533,0.1771,0.111,0.0915,0.1551,0.0974,0.1438,0.1487,0.1422,0.1409,0.1465,0.1424,0.136
202312_kv_traces_all.csv.oracleGeneral.zst_8660501058,0.1161,0.1192,0.1052,0.1201,0.1259,0.1498,0.0624,0.0464,0.1308,0.0695,0.1119,0.1222,0.1162,0.1155,0.1248,0.1133,0.1025
202210_kv_traces_all_sort.csv.oracleGeneral.zst_1482478166,0.1231,0.1266,0.0821,0.1301,0.136,0.1598,0.0723,0.054,0.1367,0.0821,0.1199,0.1297,0.1237,0.1231,0.1327,0.1241,0.1129
202401_kv_traces_all_sort.csv.oracleGeneral.zst_1191241025,0.2009,0.205,0.1484,0.2057,0.2107,0.2305,0.1291,0.1033,0.2214,0.134,0.1955,0.2078,0.2015,0.2007,0.2108,0.1982,0.1886
