 accp4 accp4c accp4p
101 0.055 0.995 0.989
102 0.055 0.995 0.989
103 0.055 0.995 0.989
104 0.055 0.996 0.990
105 0.055 0.996 0.990
106 0.056 0.996 0.990
107 0.056 0.996 0.990
108 0.056 0.996 0.990
109 0.056 0.996 0.990
110 0.056 0.997 0.990
111 0.056 0.997 0.990
112 0.056 0.997 0.990
113 0.057 0.997 0.990
114 0.057 0.997 0.990
115 0.057 0.997 0.990
116 0.057 0.997 0.990
117 0.057 0.997 0.990
118 0.058 0.997 0.990
119 0.058 0.997 0.990
120 0.058 0.998 0.990
121 0.058 0.998 0.990
122 0.058 0.998 0.990
123 0.058 0.998 0.990
124 0.059 0.998 0.991
125 0.059 0.998 0.991
126 0.059 0.998 0.991
127 0.059 0.998 0.991
128 0.059 0.998 0.991
129 0.059 0.998 0.991
130 0.059 0.998 0.991
131 0.059 0.998 0.991
132 0.059 0.998 0.991
133 0.060 0.998 0.991
134 0.060 0.998 0.991
135 0.060 0.998 0.991
136 0.060 0.998 0.991
137 0.062 0.998 0.991
138 0.062 0.998 0.991
139 0.063 0.998 0.991
140 0.064 0.998 0.991
141 0.064 0.998 0.991
142 0.064 0.999 0.991
143 0.064 0.999 0.991
144 0.066 0.999 0.991
145 0.066 0.999 0.992
146 0.066 0.999 0.992
147 0.066 0.999 0.992
148 0.067 0.999 0.992
149 0.067 0.999 0.992
150 0.067 0.999 0.992
151 0.067 0.999 0.992
152 0.068 0.999 0.992
153 0.068 0.999 0.992
154 0.068 0.999 0.992
155 0.068 0.999 0.992
156 0.069 0.999 0.992
157 0.069 0.999 0.992
158 0.069 0.999 0.992
159 0.070 0.999 0.992
160 0.070 0.999 0.992
161 0.070 0.999 0.992
162 0.070 0.999 0.992
163 0.070 0.999 0.992
164 0.071 0.999 0.992
165 0.071 0.999 0.992
166 0.071 0.999 0.992
167 0.071 0.999 0.992
168 0.071 0.999 0.993
169 0.071 0.999 0.993
170 0.072 0.999 0.993
171 0.072 0.999 0.993
172 0.072 0.999 0.993
173 0.072 0.999 0.993
174 0.072 0.999 0.993
175 0.072 0.999 0.993
176 0.072 0.999 0.993
177 0.072 0.999 0.993
178 0.072 0.999 0.993
179 0.073 0.999 0.993
180 0.073 0.999 0.993
181 0.073 0.999 0.993
182 0.073 1.000 0.993
183 0.073 1.000 0.993
184 0.073 1.000 0.993
185 0.074 1.000 0.993
186 0.074 1.000 0.993
187 0.074 1.000 0.993
188 0.074 1.000 0.993
189 0.075 1.000 0.994
190 0.075 1.000 0.994
191 0.075 1.000 0.994
192 0.075 1.000 0.994
193 0.076 1.000 0.994
194 0.076 1.000 0.994
195 0.076 1.000 0.994
196 0.076 1.000 0.994
197 0.076 1.000 0.994
198 0.076 1.000 0.994
199 0.076 1.000 0.994
200 0.077 1.000 0.994
201 0.077 1.000 0.994
202 0.077 1.000 0.995
203 0.077 1.000 0.995
204 0.077 1.000 0.995
205 0.077 1.000 0.995
206 0.078 1.000 0.995
207 0.078 1.000 0.995
208 0.078 1.000 0.995
209 0.078 1.000 0.995
210 0.078 1.000 0.995
211 0.078 1.000 0.995
212 0.078 1.000 0.995
213 0.079 1.000 0.995
214 0.079 1.000 0.995
215 0.079 1.000 0.995
216 0.079 1.000 0.995
217 0.080 1.000 0.995
218 0.080 1.000 0.995
219 0.080 1.000 0.995
220 0.080 1.000 0.995
221 0.080 1.000 0.995
222 0.080 1.000 0.995
223 0.080 1.000 0.995
224 0.080 1.000 0.995
225 0.081 1.000 0.995
226 0.081 1.000 0.995
227 0.081 1.000 0.995
228 0.081 1.000 0.996
229 0.081 1.000 0.996
230 0.082 1.000 0.996
231 0.082 1.000 0.996
232 0.082 1.000 0.996
233 0.082 1.000 0.996
234 0.082 1.000 0.996
235 0.083 1.000 0.996
236 0.083 1.000 0.996
237 0.084 1.000 0.996
238 0.084 1.000 0.996
239 0.085 1.000 0.996
240 0.085 1.000 0.996
241 0.085 1.000 0.996
242 0.086 1.000 0.996
243 0.086 1.000 0.996
244 0.087 1.000 0.996
245 0.087 1.000 0.996
246 0.087 1.000 0.997
247 0.087 1.000 0.997
248 0.087 1.000 0.997
249 0.088 1.000 0.997
250 0.088 1.000 0.997
251 0.088 1.000 0.997
252 0.089 1.000 0.997
253 0.089 1.000 0.997
254 0.089 1.000 0.997
255 0.090 1.000 0.997
256 0.090 1.000 0.997
257 0.090 1.000 0.997
258 0.090 1.000 0.997
259 0.091 1.000 0.997
260 0.091 1.000 0.997
261 0.091 1.000 0.997
262 0.091 1.000 0.997
263 0.091 1.000 0.997
264 0.091 1.000 0.997
265 0.091 1.000 0.997
266 0.091 1.000 0.997
267 0.091 1.000 0.997
268 0.092 1.000 0.997
269 0.092 1.000 0.997
270 0.092 1.000 0.997
271 0.092 1.000 0.997
272 0.093 1.000 0.997
273 0.093 1.000 0.997
274 0.093 1.000 0.997
275 0.093 1.000 0.997
276 0.093 1.000 0.998
277 0.093 1.000 0.998
278 0.094 1.000 0.998
279 0.094 1.000 0.998
280 0.094 1.000 0.998
281 0.094 1.000 0.998
282 0.095 1.000 0.998
283 0.096 1.000 0.998
284 0.096 1.000 0.998
285 0.096 1.000 0.998
286 0.097 1.000 0.998
287 0.097 1.000 0.998
288 0.097 1.000 0.998
289 0.097 1.000 0.998
290 0.097 1.000 0.998
291 0.097 1.000 0.998
292 0.098 1.000 0.998
293 0.098 1.000 0.998
294 0.098 1.000 0.998
295 0.098 1.000 0.998
296 0.099 1.000 0.998
297 0.099 1.000 0.998
298 0.099 1.000 0.998
299 0.099 1.000 0.998
300 0.100 1.000 0.998
301 0.100 1.000 0.998
302 0.100 1.000 0.998
303 0.100 1.000 0.998
304 0.101 1.000 0.998
305 0.101 1.000 0.998
306 0.101 1.000 0.998
307 0.101 1.000 0.998
308 0.102 1.000 0.998
309 0.102 1.000 0.998
310 0.103 1.000 0.998
311 0.103 1.000 0.999
312 0.103 1.000 0.999
313 0.103 1.000 0.999
314 0.103 1.000 0.999
315 0.103 1.000 0.999
316 0.103 1.000 0.999
317 0.104 1.000 0.999
318 0.104 1.000 0.999
319 0.104 1.000 0.999
320 0.104 1.000 0.999
321 0.104 1.000 0.999
322 0.104 1.000 0.999
323 0.104 1.000 0.999
324 0.104 1.000 0.999
325 0.104 1.000 0.999
326 0.104 1.000 0.999
327 0.105 1.000 0.999
328 0.105 1.000 0.999
329 0.106 1.000 0.999
330 0.106 1.000 0.999
331 0.106 1.000 0.999
332 0.106 1.000 0.999
333 0.106 1.000 0.999
334 0.107 1.000 0.999
335 0.107 1.000 0.999
336 0.107 1.000 0.999
337 0.107 1.000 0.999
338 0.108 1.000 0.999
339 0.108 1.000 0.999
340 0.108 1.000 0.999
341 0.108 1.000 0.999
342 0.109 1.000 0.999
343 0.109 1.000 0.999
344 0.109 1.000 0.999
345 0.109 1.000 0.999
346 0.109 1.000 0.999
347 0.109 1.000 0.999
348 0.109 1.000 0.999
349 0.109 1.000 0.999
350 0.110 1.000 0.999
351 0.110 1.000 0.999
352 0.110 1.000 0.999
353 0.110 1.000 0.999
354 0.110 1.000 0.999
355 0.110 1.000 0.999
356 0.111 1.000 0.999
357 0.111 1.000 0.999
358 0.111 1.000 0.999
359 0.111 1.000 0.999
360 0.111 1.000 0.999
361 0.111 1.000 0.999
362 0.112 1.000 0.999
363 0.112 1.000 0.999
364 0.112 1.000 0.999
365 0.112 1.000 0.999
366 0.112 1.000 0.999
367 0.112 1.000 0.999
368 0.112 1.000 0.999
369 0.113 1.000 0.999
370 0.113 1.000 0.999
371 0.113 1.000 0.999
372 0.113 1.000 0.999
373 0.113 1.000 0.999
374 0.113 1.000 0.999
375 0.113 1.000 0.999
376 0.113 1.000 0.999
377 0.113 1.000 0.999
378 0.113 1.000 0.999
379 0.114 1.000 0.999
380 0.114 1.000 0.999
381 0.114 1.000 0.999
382 0.114 1.000 0.999
383 0.114 1.000 0.999
384 0.114 1.000 0.999
385 0.114 1.000 0.999
386 0.114 1.000 0.999
387 0.115 1.000 0.999
388 0.115 1.000 0.999
389 0.115 1.000 0.999
390 0.116 1.000 0.999
391 0.116 1.000 0.999
392 0.116 1.000 0.999
393 0.116 1.001 0.999
394 0.116 1.001 0.999
395 0.116 1.001 0.999
396 0.116 1.001 1.000
397 0.116 1.001 1.000
398 0.116 1.001 1.000
399 0.116 1.001 1.000
400 0.117 1.001 1.000
401 0.117 1.001 1.000
402 0.117 1.001 1.000
403 0.118 1.001 1.000
404 0.118 1.001 1.000
405 0.119 1.001 1.000
406 0.120 1.001 1.000
407 0.121 1.001 1.000
408 0.121 1.001 1.000
409 0.122 1.001 1.000
410 0.122 1.001 1.000
411 0.124 1.001 1.000
412 0.124 1.001 1.000
413 0.125 1.001 1.000
414 0.125 1.001 1.000
415 0.126 1.001 1.000
416 0.126 1.001 1.000
417 0.126 1.001 1.000
418 0.127 1.001 1.000
419 0.127 1.001 1.000
420 0.127 1.001 1.000
421 0.127 1.001 1.000
422 0.127 1.001 1.000
423 0.129 1.001 1.000
424 0.129 1.001 1.000
425 0.130 1.001 1.000
426 0.130 1.001 1.000
427 0.131 1.001 1.000
428 0.131 1.001 1.000
429 0.131 1.001 1.000
430 0.131 1.001 1.000
431 0.132 1.001 1.000
432 0.132 1.001 1.000
433 0.133 1.001 1.000
434 0.134 1.001 1.000
435 0.136 1.001 1.000
436 0.138 1.001 1.000
437 0.139 1.001 1.000
438 0.139 1.001 1.000
439 0.140 1.001 1.000
440 0.141 1.001 1.000
441 0.142 1.001 1.000
442 0.143 1.001 1.000
443 0.145 1.001 1.000
444 0.145 1.001 1.000
445 0.146 1.001 1.000
446 0.149 1.001 1.000
447 0.152 1.001 1.000
448 0.152 1.001 1.000
449 0.153 1.001 1.000
450 0.153 1.001 1.000
451 0.154 1.001 1.000
452 0.154 1.001 1.000
453 0.156 1.001 1.000
454 0.156 1.001 1.000
455 0.157 1.001 1.000
456 0.158 1.001 1.000
457 0.159 1.001 1.000
458 0.159 1.001 1.000
459 0.160 1.001 1.000
460 0.162 1.001 1.000
461 0.162 1.001 1.000
462 0.163 1.001 1.000
463 0.167 1.001 1.000
464 0.167 1.001 1.000
465 0.168 1.001 1.000
466 0.168 1.001 1.000
467 0.168 1.001 1.000
468 0.170 1.001 1.000
469 0.171 1.001 1.000
470 0.174 1.001 1.000
471 0.176 1.001 1.000
472 0.177 1.001 1.000
473 0.182 1.001 1.000
474 0.183 1.001 1.000
475 0.184 1.001 1.000
476 0.184 1.001 1.000
477 0.186 1.001 1.000
478 0.190 1.001 1.000
479 0.192 1.001 1.000
480 0.194 1.001 1.000
481 0.198 1.001 1.000
482 0.199 1.001 1.000
483 0.200 1.001 1.000
484 0.200 1.001 1.000
485 0.206 1.001 1.000
486 0.207 1.001 1.000
487 0.207 1.001 1.000
488 0.209 1.001 1.000
489 0.211 1.001 1.000
490 0.213 1.001 1.000
491 0.214 1.001 1.000
492 0.215 1.001 1.000
493 0.217 1.001 1.000
494 0.217 1.001 1.000
495 0.221 1.001 1.000
496 0.223 1.001 1.000
497 0.223 1.001 1.000
498 0.224 1.001 1.000
499 0.226 1.001 1.000
500 0.228 1.001 1.000
501 0.230 1.001 1.000
502 0.232 1.001 1.000
503 0.234 1.001 1.000
504 0.235 1.001 1.000
505 0.235 1.001 1.000
506 0.245 1.001 1.000
507 0.246 1.001 1.000
508 0.254 1.001 1.000
509 0.256 1.001 1.000
510 0.256 1.001 1.000
511 0.259 1.001 1.000
512 0.259 1.001 1.000
513 0.267 1.002 1.000
514 0.267 1.002 1.000
515 0.271 1.002 1.000
516 0.271 1.002 1.000
517 0.274 1.002 1.000
518 0.278 1.002 1.000
519 0.285 1.002 1.000
520 0.285 1.002 1.000
521 0.286 1.002 1.000
522 0.289 1.002 1.000
523 0.303 1.002 1.000
524 0.308 1.002 1.000
525 0.309 1.002 1.000
526 0.325 1.002 1.000
527 0.330 1.002 1.000
528 0.333 1.002 1.000
529 0.334 1.002 1.000
530 0.340 1.002 1.000
531 0.347 1.002 1.000
532 0.349 1.002 1.000
533 0.366 1.002 1.001
534 0.367 1.002 1.001
535 0.367 1.002 1.001
536 0.368 1.002 1.001
537 0.384 1.002 1.001
538 0.399 1.002 1.001
539 0.404 1.002 1.001
540 0.406 1.002 1.001
541 0.423 1.002 1.001
542 0.433 1.002 1.001
543 0.447 1.002 1.001
544 0.449 1.002 1.001
545 0.452 1.002 1.001
546 0.453 1.002 1.001
547 0.456 1.002 1.001
548 0.459 1.002 1.001
549 0.460 1.002 1.001
550 0.461 1.002 1.001
551 0.463 1.002 1.001
552 0.464 1.002 1.001
553 0.468 1.002 1.001
554 0.470 1.002 1.001
555 0.472 1.002 1.001
556 0.475 1.002 1.001
557 0.477 1.003 1.001
558 0.491 1.003 1.001
559 0.498 1.003 1.001
560 0.500 1.003 1.001
561 0.501 1.003 1.001
562 0.508 1.003 1.001
563 0.508 1.003 1.001
564 0.522 1.003 1.001
565 0.534 1.003 1.001
566 0.617 1.003 1.001
567 0.626 1.003 1.001
568 0.637 1.003 1.001
569 0.643 1.003 1.001
570 0.643 1.003 1.001
571 0.643 1.003 1.001
572 0.644 1.003 1.001
573 0.645 1.003 1.001
574 0.645 1.003 1.001
575 0.646 1.003 1.001
576 0.646 1.003 1.001
577 0.646 1.003 1.001
578 0.646 1.004 1.001
579 0.646 1.004 1.001
580 0.647 1.004 1.002
581 0.647 1.004 1.002
582 0.647 1.004 1.002
583 0.647 1.004 1.002
584 0.648 1.004 1.002
585 0.648 1.005 1.002
586 0.648 1.005 1.002
587 0.649 1.005 1.002
588 0.649 1.005 1.002
589 0.649 1.005 1.002
590 0.649 1.005 1.002
591 0.649 1.005 1.002
592 0.650 1.005 1.002
593 0.651 1.005 1.003
594 0.651 1.006 1.003
595 0.653 1.006 1.003
596 0.653 1.006 1.003
597 0.653 1.006 1.003
598 0.654 1.006 1.003
599 0.655 1.006 1.004
600 0.655 1.007 1.004
601 0.656 1.007 1.004
602 0.658 1.008 1.004
603 0.659 1.008 1.004
604 0.660 1.009 1.005
605 0.697 1.011 1.006
606 0.698 1.012 1.006
607 0.722 1.027 1.007
608 0.744 1.032 1.008
609 0.771 1.032 1.028
