 accp4 accp4c accp4p
134 0.084 0.992 0.977
135 0.085 0.992 0.977
136 0.086 0.992 0.977
137 0.086 0.992 0.977
138 0.086 0.992 0.978
139 0.086 0.992 0.978
140 0.086 0.992 0.978
141 0.088 0.992 0.978
142 0.088 0.992 0.978
143 0.088 0.992 0.978
144 0.088 0.992 0.978
145 0.089 0.992 0.978
146 0.089 0.993 0.979
147 0.090 0.993 0.979
148 0.092 0.993 0.979
149 0.093 0.993 0.979
150 0.093 0.993 0.979
151 0.094 0.993 0.979
152 0.094 0.993 0.979
153 0.095 0.993 0.980
154 0.095 0.993 0.980
155 0.095 0.993 0.980
156 0.096 0.993 0.980
157 0.096 0.993 0.980
158 0.096 0.993 0.980
159 0.096 0.993 0.980
160 0.096 0.993 0.981
161 0.096 0.993 0.981
162 0.096 0.993 0.981
163 0.096 0.993 0.981
164 0.096 0.993 0.981
165 0.096 0.994 0.981
166 0.097 0.994 0.981
167 0.097 0.994 0.981
168 0.097 0.994 0.981
169 0.098 0.994 0.982
170 0.098 0.994 0.982
171 0.098 0.994 0.982
172 0.099 0.994 0.982
173 0.099 0.994 0.982
174 0.100 0.994 0.982
175 0.100 0.994 0.982
176 0.101 0.994 0.983
177 0.102 0.994 0.983
178 0.102 0.994 0.983
179 0.102 0.994 0.984
180 0.102 0.994 0.984
181 0.102 0.994 0.984
182 0.103 0.994 0.984
183 0.104 0.994 0.984
184 0.105 0.994 0.984
185 0.106 0.994 0.984
186 0.106 0.995 0.984
187 0.107 0.995 0.985
188 0.108 0.995 0.985
189 0.108 0.995 0.985
190 0.108 0.995 0.985
191 0.108 0.995 0.985
192 0.108 0.995 0.985
193 0.109 0.995 0.985
194 0.109 0.995 0.985
195 0.110 0.995 0.986
196 0.110 0.995 0.986
197 0.112 0.995 0.986
198 0.114 0.995 0.986
199 0.114 0.995 0.986
200 0.114 0.995 0.986
201 0.114 0.995 0.987
202 0.115 0.996 0.987
203 0.115 0.996 0.987
204 0.116 0.996 0.987
205 0.117 0.996 0.987
206 0.117 0.996 0.987
207 0.117 0.996 0.987
208 0.117 0.996 0.987
209 0.118 0.996 0.987
210 0.119 0.996 0.987
211 0.120 0.996 0.987
212 0.121 0.996 0.987
213 0.121 0.996 0.988
214 0.121 0.996 0.988
215 0.121 0.996 0.988
216 0.122 0.996 0.988
217 0.122 0.996 0.988
218 0.123 0.996 0.988
219 0.123 0.996 0.988
220 0.124 0.996 0.989
221 0.124 0.996 0.989
222 0.124 0.996 0.989
223 0.125 0.996 0.989
224 0.125 0.996 0.989
225 0.126 0.996 0.989
226 0.126 0.996 0.989
227 0.127 0.996 0.989
228 0.127 0.996 0.990
229 0.127 0.996 0.990
230 0.127 0.996 0.990
231 0.128 0.997 0.990
232 0.128 0.997 0.990
233 0.128 0.997 0.990
234 0.128 0.997 0.990
235 0.128 0.997 0.990
236 0.128 0.997 0.990
237 0.129 0.997 0.990
238 0.130 0.997 0.990
239 0.130 0.997 0.990
240 0.130 0.997 0.990
241 0.131 0.997 0.991
242 0.131 0.997 0.991
243 0.134 0.997 0.991
244 0.135 0.997 0.991
245 0.135 0.997 0.991
246 0.135 0.997 0.991
247 0.136 0.997 0.991
248 0.136 0.997 0.991
249 0.136 0.997 0.991
250 0.137 0.997 0.991
251 0.137 0.997 0.991
252 0.137 0.997 0.991
253 0.138 0.998 0.991
254 0.139 0.998 0.991
255 0.139 0.998 0.992
256 0.140 0.998 0.992
257 0.141 0.998 0.992
258 0.142 0.998 0.992
259 0.142 0.998 0.992
260 0.143 0.998 0.992
261 0.143 0.998 0.992
262 0.143 0.998 0.992
263 0.143 0.998 0.992
264 0.144 0.998 0.992
265 0.144 0.998 0.992
266 0.145 0.998 0.992
267 0.146 0.998 0.992
268 0.146 0.998 0.992
269 0.146 0.998 0.992
270 0.146 0.998 0.992
271 0.148 0.998 0.992
272 0.149 0.998 0.992
273 0.149 0.998 0.992
274 0.150 0.999 0.993
275 0.150 0.999 0.993
276 0.150 0.999 0.993
277 0.152 0.999 0.993
278 0.152 0.999 0.993
279 0.154 0.999 0.993
280 0.154 0.999 0.993
281 0.155 0.999 0.993
282 0.155 0.999 0.993
283 0.156 0.999 0.993
284 0.157 0.999 0.993
285 0.157 0.999 0.993
286 0.157 0.999 0.993
287 0.158 0.999 0.993
288 0.160 0.999 0.993
289 0.160 0.999 0.993
290 0.161 0.999 0.994
291 0.161 0.999 0.994
292 0.161 0.999 0.994
293 0.161 0.999 0.994
294 0.162 0.999 0.994
295 0.162 0.999 0.994
296 0.162 0.999 0.994
297 0.163 0.999 0.994
298 0.163 0.999 0.994
299 0.165 0.999 0.994
300 0.165 0.999 0.994
301 0.166 0.999 0.994
302 0.166 0.999 0.994
303 0.166 0.999 0.994
304 0.167 0.999 0.994
305 0.168 1.000 0.994
306 0.169 1.000 0.994
307 0.169 1.000 0.994
308 0.169 1.000 0.994
309 0.172 1.000 0.994
310 0.172 1.000 0.994
311 0.174 1.000 0.994
312 0.175 1.000 0.994
313 0.175 1.000 0.995
314 0.178 1.000 0.995
315 0.179 1.000 0.995
316 0.179 1.000 0.995
317 0.180 1.000 0.995
318 0.180 1.000 0.995
319 0.180 1.000 0.995
320 0.181 1.000 0.995
321 0.182 1.000 0.995
322 0.184 1.000 0.995
323 0.184 1.000 0.995
324 0.186 1.000 0.995
325 0.188 1.000 0.995
326 0.188 1.000 0.995
327 0.189 1.000 0.995
328 0.189 1.000 0.995
329 0.189 1.000 0.996
330 0.189 1.000 0.996
331 0.191 1.000 0.996
332 0.191 1.000 0.996
333 0.191 1.000 0.996
334 0.191 1.000 0.996
335 0.192 1.000 0.996
336 0.192 1.000 0.996
337 0.193 1.000 0.996
338 0.194 1.000 0.996
339 0.194 1.000 0.996
340 0.194 1.000 0.996
341 0.196 1.000 0.996
342 0.198 1.000 0.996
343 0.199 1.000 0.996
344 0.199 1.000 0.996
345 0.199 1.000 0.996
346 0.199 1.000 0.996
347 0.201 1.000 0.996
348 0.201 1.000 0.996
349 0.202 1.000 0.996
350 0.203 1.000 0.996
351 0.203 1.000 0.996
352 0.205 1.000 0.996
353 0.206 1.000 0.996
354 0.206 1.000 0.996
355 0.206 1.000 0.997
356 0.207 1.000 0.997
357 0.207 1.000 0.997
358 0.209 1.000 0.997
359 0.209 1.000 0.997
360 0.210 1.000 0.997
361 0.211 1.000 0.997
362 0.212 1.000 0.997
363 0.213 1.000 0.997
364 0.214 1.000 0.997
365 0.214 1.000 0.997
366 0.215 1.000 0.997
367 0.216 1.000 0.997
368 0.217 1.000 0.997
369 0.217 1.000 0.997
370 0.218 1.000 0.997
371 0.218 1.000 0.997
372 0.218 1.000 0.997
373 0.218 1.000 0.997
374 0.219 1.000 0.998
375 0.220 1.000 0.998
376 0.221 1.000 0.998
377 0.221 1.000 0.998
378 0.221 1.000 0.998
379 0.221 1.000 0.998
380 0.222 1.000 0.998
381 0.222 1.000 0.998
382 0.223 1.000 0.998
383 0.224 1.000 0.998
384 0.224 1.000 0.998
385 0.225 1.000 0.998
386 0.225 1.000 0.998
387 0.226 1.000 0.998
388 0.227 1.001 0.998
389 0.227 1.001 0.998
390 0.228 1.001 0.998
391 0.228 1.001 0.998
392 0.231 1.001 0.998
393 0.232 1.001 0.998
394 0.234 1.001 0.998
395 0.236 1.001 0.998
396 0.236 1.001 0.998
397 0.237 1.001 0.998
398 0.237 1.001 0.998
399 0.237 1.001 0.998
400 0.238 1.001 0.998
401 0.239 1.001 0.998
402 0.240 1.001 0.998
403 0.241 1.001 0.998
404 0.242 1.001 0.998
405 0.243 1.001 0.998
406 0.243 1.001 0.998
407 0.244 1.001 0.998
408 0.244 1.001 0.998
409 0.245 1.001 0.998
410 0.245 1.001 0.998
411 0.245 1.001 0.998
412 0.245 1.001 0.998
413 0.246 1.001 0.999
414 0.246 1.001 0.999
415 0.246 1.001 0.999
416 0.248 1.001 0.999
417 0.248 1.001 0.999
418 0.248 1.001 0.999
419 0.248 1.001 0.999
420 0.250 1.001 0.999
421 0.251 1.001 0.999
422 0.251 1.001 0.999
423 0.252 1.001 0.999
424 0.253 1.001 0.999
425 0.254 1.001 0.999
426 0.254 1.001 0.999
427 0.254 1.001 0.999
428 0.256 1.001 0.999
429 0.256 1.001 0.999
430 0.256 1.001 0.999
431 0.256 1.001 0.999
432 0.256 1.001 0.999
433 0.256 1.001 0.999
434 0.259 1.001 0.999
435 0.259 1.001 0.999
436 0.259 1.001 0.999
437 0.259 1.001 0.999
438 0.260 1.001 0.999
439 0.260 1.001 0.999
440 0.263 1.001 0.999
441 0.263 1.001 0.999
442 0.263 1.001 0.999
443 0.264 1.001 0.999
444 0.265 1.001 0.999
445 0.265 1.001 0.999
446 0.266 1.001 0.999
447 0.266 1.001 0.999
448 0.267 1.001 0.999
449 0.268 1.001 0.999
450 0.269 1.001 0.999
451 0.269 1.001 0.999
452 0.270 1.001 0.999
453 0.271 1.001 0.999
454 0.271 1.002 0.999
455 0.271 1.002 1.000
456 0.272 1.002 1.000
457 0.272 1.002 1.000
458 0.273 1.002 1.000
459 0.273 1.002 1.000
460 0.273 1.002 1.000
461 0.274 1.002 1.000
462 0.274 1.002 1.000
463 0.274 1.002 1.000
464 0.274 1.002 1.000
465 0.275 1.002 1.000
466 0.275 1.002 1.000
467 0.275 1.002 1.000
468 0.275 1.002 1.000
469 0.275 1.002 1.000
470 0.276 1.002 1.000
471 0.276 1.002 1.000
472 0.276 1.002 1.000
473 0.277 1.002 1.000
474 0.277 1.002 1.000
475 0.280 1.002 1.000
476 0.280 1.002 1.000
477 0.281 1.002 1.000
478 0.282 1.002 1.000
479 0.284 1.002 1.000
480 0.284 1.002 1.000
481 0.284 1.002 1.000
482 0.285 1.002 1.000
483 0.285 1.002 1.000
484 0.285 1.002 1.000
485 0.286 1.002 1.000
486 0.286 1.002 1.000
487 0.287 1.002 1.000
488 0.287 1.002 1.000
489 0.290 1.002 1.000
490 0.297 1.002 1.000
491 0.301 1.002 1.000
492 0.306 1.003 1.000
493 0.310 1.003 1.000
494 0.312 1.003 1.000
495 0.320 1.003 1.000
496 0.323 1.003 1.000
497 0.324 1.003 1.000
498 0.327 1.003 1.000
499 0.335 1.003 1.000
500 0.336 1.003 1.000
501 0.338 1.003 1.000
502 0.338 1.003 1.000
503 0.338 1.003 1.000
504 0.344 1.003 1.000
505 0.345 1.003 1.000
506 0.346 1.003 1.000
507 0.349 1.003 1.000
508 0.350 1.003 1.000
509 0.351 1.003 1.000
510 0.355 1.003 1.000
511 0.356 1.003 1.000
512 0.356 1.003 1.000
513 0.358 1.003 1.000
514 0.359 1.003 1.000
515 0.375 1.003 1.000
516 0.376 1.003 1.000
517 0.392 1.003 1.000
518 0.395 1.003 1.000
519 0.399 1.003 1.000
520 0.413 1.003 1.000
521 0.413 1.003 1.001
522 0.418 1.003 1.001
523 0.427 1.003 1.001
524 0.433 1.003 1.001
525 0.435 1.003 1.001
526 0.441 1.004 1.001
527 0.443 1.004 1.001
528 0.446 1.004 1.001
529 0.446 1.004 1.001
530 0.451 1.004 1.001
531 0.456 1.004 1.001
532 0.457 1.004 1.001
533 0.465 1.004 1.001
534 0.474 1.004 1.001
535 0.477 1.004 1.001
536 0.485 1.004 1.001
537 0.486 1.004 1.001
538 0.488 1.004 1.001
539 0.490 1.004 1.001
540 0.492 1.004 1.001
541 0.497 1.004 1.001
542 0.500 1.004 1.001
543 0.502 1.004 1.001
544 0.503 1.004 1.001
545 0.506 1.004 1.001
546 0.506 1.004 1.001
547 0.511 1.004 1.001
548 0.511 1.004 1.001
549 0.513 1.004 1.001
550 0.516 1.004 1.001
551 0.519 1.005 1.001
552 0.523 1.005 1.001
553 0.525 1.005 1.001
554 0.541 1.005 1.001
555 0.541 1.005 1.001
556 0.544 1.005 1.002
557 0.544 1.005 1.002
558 0.550 1.005 1.002
559 0.570 1.005 1.002
560 0.572 1.005 1.002
561 0.576 1.005 1.002
562 0.579 1.005 1.002
563 0.582 1.006 1.002
564 0.586 1.006 1.002
565 0.595 1.006 1.002
566 0.622 1.006 1.002
567 0.652 1.006 1.002
568 0.669 1.006 1.002
569 0.677 1.006 1.002
570 0.678 1.007 1.002
571 0.679 1.007 1.002
572 0.679 1.007 1.002
573 0.679 1.007 1.003
574 0.680 1.007 1.003
575 0.680 1.007 1.003
576 0.680 1.008 1.003
577 0.681 1.008 1.003
578 0.681 1.008 1.003
579 0.681 1.008 1.003
580 0.681 1.008 1.004
581 0.681 1.008 1.004
582 0.682 1.008 1.004
583 0.682 1.009 1.004
584 0.682 1.009 1.004
585 0.682 1.009 1.004
586 0.682 1.009 1.005
587 0.682 1.009 1.005
588 0.682 1.009 1.005
589 0.683 1.010 1.006
590 0.683 1.010 1.007
591 0.683 1.011 1.007
592 0.684 1.011 1.008
593 0.685 1.012 1.008
594 0.685 1.012 1.009
595 0.686 1.012 1.009
596 0.687 1.013 1.009
597 0.688 1.021 1.010
598 0.688 1.022 1.010
599 0.689 1.023 1.011
600 0.690 1.023 1.011
601 0.691 1.023 1.012
602 0.694 1.024 1.012
603 0.696 1.024 1.012
604 0.707 1.024 1.013
605 0.710 1.024 1.013
606 0.748 1.025 1.013
607 0.766 1.025 1.014
608 0.782 1.025 1.014
609 0.823 1.026 1.015
