 accp4 accp4c accp4p
230 0.374 1.000 0.998
231 0.374 1.000 0.998
232 0.374 1.000 0.998
233 0.376 1.000 0.998
234 0.376 1.000 0.998
235 0.378 1.000 0.998
236 0.378 1.000 0.998
237 0.380 1.000 0.998
238 0.382 1.000 0.998
239 0.384 1.000 0.998
240 0.385 1.000 0.998
241 0.385 1.000 0.998
242 0.387 1.000 0.998
243 0.387 1.000 0.999
244 0.389 1.000 0.999
245 0.389 1.000 0.999
246 0.389 1.000 0.999
247 0.389 1.000 0.999
248 0.390 1.000 0.999
249 0.390 1.000 0.999
250 0.392 1.000 0.999
251 0.392 1.000 0.999
252 0.394 1.000 0.999
253 0.399 1.000 0.999
254 0.399 1.000 0.999
255 0.401 1.000 0.999
256 0.401 1.000 0.999
257 0.401 1.000 0.999
258 0.402 1.000 0.999
259 0.403 1.000 0.999
260 0.407 1.000 0.999
261 0.407 1.000 0.999
262 0.408 1.000 0.999
263 0.411 1.000 0.999
264 0.412 1.000 0.999
265 0.414 1.000 0.999
266 0.415 1.000 0.999
267 0.415 1.000 0.999
268 0.416 1.000 0.999
269 0.416 1.000 0.999
270 0.416 1.000 0.999
271 0.417 1.000 0.999
272 0.418 1.000 0.999
273 0.418 1.000 0.999
274 0.421 1.000 0.999
275 0.425 1.000 0.999
276 0.429 1.000 0.999
277 0.431 1.000 0.999
278 0.431 1.000 0.999
279 0.432 1.000 1.000
280 0.433 1.000 1.000
281 0.437 1.000 1.000
282 0.438 1.000 1.000
283 0.444 1.000 1.000
284 0.445 1.000 1.000
285 0.445 1.000 1.000
286 0.447 1.000 1.000
287 0.448 1.000 1.000
288 0.448 1.000 1.000
289 0.448 1.000 1.000
290 0.450 1.000 1.000
291 0.451 1.000 1.000
292 0.451 1.000 1.000
293 0.451 1.000 1.000
294 0.451 1.000 1.000
295 0.451 1.000 1.000
296 0.452 1.000 1.000
297 0.453 1.000 1.000
298 0.454 1.000 1.000
299 0.454 1.000 1.000
300 0.455 1.000 1.000
301 0.455 1.000 1.000
302 0.456 1.000 1.000
303 0.456 1.000 1.000
304 0.456 1.000 1.000
305 0.456 1.000 1.000
306 0.456 1.000 1.000
307 0.457 1.000 1.000
308 0.458 1.000 1.000
309 0.459 1.000 1.000
310 0.459 1.000 1.000
311 0.459 1.000 1.000
312 0.460 1.000 1.000
313 0.460 1.000 1.000
314 0.460 1.000 1.000
315 0.460 1.000 1.000
316 0.461 1.000 1.000
317 0.461 1.000 1.000
318 0.461 1.000 1.000
319 0.461 1.000 1.000
320 0.461 1.000 1.000
321 0.463 1.000 1.000
322 0.464 1.000 1.000
323 0.464 1.000 1.000
324 0.464 1.000 1.000
325 0.465 1.000 1.000
326 0.465 1.000 1.000
327 0.465 1.000 1.000
328 0.465 1.000 1.000
329 0.467 1.000 1.000
330 0.468 1.000 1.000
331 0.469 1.000 1.000
332 0.469 1.000 1.000
333 0.470 1.000 1.000
334 0.470 1.000 1.000
335 0.470 1.000 1.000
336 0.470 1.000 1.000
337 0.470 1.000 1.000
338 0.472 1.000 1.000
339 0.472 1.000 1.000
340 0.474 1.000 1.000
341 0.475 1.000 1.000
342 0.475 1.000 1.000
343 0.475 1.000 1.000
344 0.477 1.001 1.000
345 0.478 1.001 1.000
346 0.479 1.001 1.000
347 0.479 1.001 1.000
348 0.481 1.001 1.000
349 0.482 1.001 1.000
350 0.483 1.001 1.000
351 0.485 1.001 1.000
352 0.486 1.001 1.000
353 0.486 1.001 1.000
354 0.486 1.001 1.000
355 0.488 1.001 1.000
356 0.488 1.001 1.000
357 0.489 1.001 1.000
358 0.489 1.001 1.000
359 0.490 1.001 1.000
360 0.491 1.001 1.000
361 0.495 1.001 1.000
362 0.496 1.001 1.000
363 0.497 1.001 1.000
364 0.499 1.001 1.000
365 0.502 1.001 1.000
366 0.505 1.001 1.000
367 0.506 1.001 1.000
368 0.506 1.001 1.000
369 0.507 1.001 1.000
370 0.507 1.001 1.000
371 0.508 1.001 1.000
372 0.509 1.001 1.000
373 0.516 1.001 1.000
374 0.522 1.001 1.000
375 0.523 1.001 1.000
376 0.523 1.001 1.000
377 0.528 1.001 1.000
378 0.530 1.001 1.000
379 0.532 1.001 1.000
380 0.533 1.001 1.000
381 0.533 1.001 1.000
382 0.533 1.001 1.000
383 0.534 1.001 1.000
384 0.540 1.001 1.000
385 0.543 1.001 1.000
386 0.544 1.001 1.000
387 0.544 1.001 1.000
388 0.545 1.001 1.000
389 0.546 1.001 1.000
390 0.551 1.001 1.000
391 0.551 1.001 1.000
392 0.552 1.001 1.000
393 0.553 1.001 1.000
394 0.556 1.001 1.000
395 0.557 1.001 1.000
396 0.558 1.001 1.000
397 0.559 1.001 1.000
398 0.560 1.001 1.000
399 0.562 1.001 1.000
400 0.562 1.001 1.000
401 0.564 1.001 1.000
402 0.569 1.001 1.000
403 0.587 1.001 1.000
404 0.590 1.001 1.000
405 0.591 1.001 1.000
406 0.592 1.001 1.000
407 0.593 1.001 1.000
408 0.598 1.001 1.000
409 0.600 1.001 1.000
410 0.601 1.001 1.000
411 0.602 1.001 1.000
412 0.604 1.001 1.000
413 0.619 1.001 1.000
414 0.621 1.001 1.000
415 0.622 1.001 1.000
416 0.625 1.001 1.000
417 0.626 1.001 1.000
418 0.626 1.001 1.000
419 0.626 1.002 1.000
420 0.628 1.002 1.000
421 0.629 1.002 1.000
422 0.629 1.002 1.001
423 0.630 1.002 1.001
424 0.630 1.002 1.001
425 0.630 1.002 1.001
426 0.631 1.002 1.001
427 0.632 1.002 1.001
428 0.632 1.002 1.001
429 0.633 1.002 1.001
430 0.633 1.002 1.001
431 0.633 1.002 1.001
432 0.634 1.002 1.001
433 0.634 1.002 1.001
434 0.634 1.002 1.001
435 0.635 1.002 1.001
436 0.635 1.002 1.001
437 0.635 1.002 1.001
438 0.635 1.002 1.001
439 0.635 1.002 1.001
440 0.635 1.002 1.001
441 0.636 1.002 1.001
442 0.636 1.002 1.001
443 0.636 1.002 1.001
444 0.638 1.002 1.001
445 0.639 1.002 1.001
446 0.640 1.002 1.001
447 0.643 1.002 1.001
448 0.649 1.002 1.001
449 0.650 1.002 1.001
450 0.652 1.002 1.001
451 0.652 1.002 1.001
452 0.652 1.002 1.001
453 0.657 1.002 1.001
454 0.661 1.002 1.001
455 0.662 1.002 1.001
456 0.666 1.002 1.001
457 0.666 1.002 1.001
458 0.667 1.002 1.001
459 0.671 1.002 1.001
460 0.675 1.002 1.001
461 0.682 1.002 1.001
462 0.690 1.002 1.001
463 0.702 1.002 1.001
464 0.705 1.002 1.001
465 0.712 1.003 1.001
466 0.715 1.003 1.001
467 0.724 1.003 1.002
468 0.734 1.003 1.002
469 0.737 1.003 1.002
470 0.738 1.003 1.002
471 0.738 1.003 1.002
472 0.739 1.003 1.002
473 0.739 1.003 1.002
474 0.739 1.003 1.002
475 0.739 1.003 1.002
476 0.740 1.003 1.002
477 0.740 1.003 1.002
478 0.740 1.003 1.002
479 0.740 1.003 1.002
480 0.740 1.003 1.002
481 0.740 1.003 1.002
482 0.740 1.003 1.002
483 0.741 1.003 1.003
484 0.741 1.003 1.003
485 0.741 1.003 1.003
486 0.741 1.003 1.003
487 0.742 1.003 1.003
488 0.742 1.003 1.003
489 0.742 1.003 1.003
490 0.742 1.003 1.003
491 0.742 1.003 1.003
492 0.742 1.003 1.003
493 0.743 1.003 1.003
494 0.743 1.003 1.003
495 0.743 1.003 1.003
496 0.744 1.003 1.003
497 0.744 1.003 1.003
498 0.746 1.003 1.003
499 0.746 1.003 1.003
500 0.747 1.003 1.003
501 0.748 1.003 1.003
502 0.751 1.003 1.003
503 0.751 1.004 1.003
504 0.751 1.004 1.003
505 0.755 1.004 1.004
506 0.755 1.004 1.004
507 0.755 1.004 1.004
508 0.757 1.004 1.004
509 0.757 1.004 1.004
510 0.761 1.004 1.004
511 0.763 1.004 1.004
512 0.767 1.004 1.004
513 0.770 1.004 1.004
514 0.773 1.004 1.004
515 0.777 1.004 1.004
516 0.778 1.004 1.004
517 0.787 1.004 1.004
518 0.791 1.004 1.004
519 0.792 1.004 1.005
520 0.806 1.004 1.005
521 0.827 1.004 1.005
522 0.832 1.005 1.005
523 0.837 1.005 1.005
524 0.839 1.005 1.005
525 0.839 1.005 1.005
526 0.839 1.005 1.005
527 0.839 1.005 1.005
528 0.840 1.005 1.005
529 0.841 1.005 1.005
530 0.847 1.005 1.005
531 0.847 1.005 1.005
532 0.849 1.005 1.005
533 0.850 1.005 1.006
534 0.851 1.005 1.006
535 0.854 1.005 1.006
536 0.855 1.005 1.006
537 0.857 1.005 1.006
538 0.866 1.005 1.006
539 0.875 1.006 1.006
540 0.880 1.006 1.007
541 0.881 1.006 1.007
542 0.887 1.006 1.007
543 0.902 1.006 1.007
544 0.909 1.006 1.007
545 0.912 1.006 1.007
546 0.914 1.006 1.007
547 0.919 1.006 1.007
548 0.920 1.006 1.008
549 0.937 1.006 1.008
550 0.942 1.006 1.008
551 0.945 1.006 1.008
552 0.945 1.006 1.008
553 1.000 1.006 1.008
554 1.000 1.006 1.008
555 1.000 1.007 1.008
556 1.000 1.007 1.008
557 1.000 1.007 1.008
558 1.000 1.007 1.008
559 1.000 1.007 1.008
560 1.000 1.007 1.009
561 1.000 1.007 1.009
562 1.000 1.008 1.009
563 1.000 1.008 1.009
564 1.000 1.008 1.009
565 1.000 1.008 1.009
566 1.000 1.009 1.009
567 1.000 1.009 1.009
568 1.000 1.009 1.010
569 1.000 1.009 1.010
570 1.000 1.010 1.010
571 1.000 1.010 1.010
572 1.000 1.010 1.010
573 1.000 1.010 1.010
574 1.000 1.011 1.010
575 1.000 1.011 1.010
576 1.000 1.011 1.011
577 1.000 1.011 1.011
578 1.000 1.012 1.011
579 1.000 1.012 1.011
580 1.000 1.012 1.012
581 1.000 1.012 1.012
582 1.000 1.013 1.012
583 1.000 1.013 1.012
584 1.000 1.013 1.012
585 1.000 1.014 1.013
586 1.000 1.014 1.013
587 1.000 1.014 1.013
588 1.000 1.014 1.013
589 1.000 1.014 1.013
590 1.000 1.015 1.013
591 1.000 1.015 1.014
592 1.000 1.015 1.014
593 1.000 1.015 1.014
594 1.000 1.015 1.014
595 1.000 1.016 1.015
596 1.000 1.017 1.016
597 1.000 1.018 1.017
598 1.000 1.019 1.017
599 1.000 1.020 1.017
600 1.000 1.020 1.018
601 1.000 1.021 1.019
602 1.000 1.021 1.019
603 1.000 1.026 1.020
604 1.000 1.027 1.025
605 1.000 1.029 1.025
606 1.000 1.030 1.028
607 1.000 1.030 1.030
608 1.000 1.051 1.049
609 1.000 1.061 1.051
