 accp4 accp4c accp4p
993 0.291 1.000 1.000
994 0.291 1.000 1.000
995 0.291 1.000 1.000
996 0.291 1.000 1.000
997 0.291 1.000 1.000
998 0.291 1.000 1.000
999 0.292 1.000 1.000
1000 0.292 1.000 1.000
1001 0.292 1.000 1.000
1002 0.292 1.000 1.000
1003 0.292 1.000 1.000
1004 0.292 1.000 1.000
1005 0.293 1.000 1.000
1006 0.293 1.000 1.000
1007 0.293 1.000 1.000
1008 0.293 1.000 1.000
1009 0.293 1.000 1.000
1010 0.293 1.000 1.000
1011 0.293 1.000 1.000
1012 0.293 1.000 1.000
1013 0.294 1.000 1.000
1014 0.294 1.000 1.000
1015 0.294 1.000 1.000
1016 0.294 1.000 1.000
1017 0.294 1.000 1.000
1018 0.294 1.000 1.000
1019 0.294 1.000 1.000
1020 0.294 1.000 1.000
1021 0.294 1.000 1.000
1022 0.294 1.000 1.000
1023 0.295 1.000 1.000
1024 0.295 1.000 1.000
1025 0.295 1.000 1.000
1026 0.295 1.000 1.000
1027 0.295 1.000 1.000
1028 0.295 1.000 1.000
1029 0.295 1.000 1.000
1030 0.295 1.000 1.000
1031 0.295 1.000 1.000
1032 0.295 1.000 1.000
1033 0.295 1.000 1.000
1034 0.295 1.000 1.000
1035 0.295 1.000 1.000
1036 0.295 1.000 1.000
1037 0.296 1.000 1.000
1038 0.296 1.000 1.000
1039 0.296 1.000 1.000
1040 0.296 1.000 1.000
1041 0.296 1.000 1.000
1042 0.296 1.000 1.000
1043 0.296 1.000 1.000
1044 0.296 1.000 1.000
1045 0.297 1.000 1.000
1046 0.297 1.000 1.000
1047 0.297 1.000 1.000
1048 0.297 1.000 1.000
1049 0.297 1.000 1.000
1050 0.297 1.000 1.000
1051 0.297 1.000 1.000
1052 0.297 1.000 1.000
1053 0.297 1.000 1.000
1054 0.297 1.000 1.000
1055 0.297 1.000 1.000
1056 0.297 1.000 1.000
1057 0.297 1.000 1.000
1058 0.297 1.000 1.000
1059 0.297 1.000 1.000
1060 0.297 1.000 1.000
1061 0.298 1.000 1.000
1062 0.298 1.000 1.000
1063 0.298 1.000 1.000
1064 0.298 1.000 1.000
1065 0.298 1.000 1.000
1066 0.298 1.000 1.000
1067 0.298 1.000 1.000
1068 0.298 1.000 1.000
1069 0.298 1.000 1.000
1070 0.298 1.000 1.000
1071 0.298 1.000 1.000
1072 0.298 1.000 1.000
1073 0.298 1.000 1.000
1074 0.298 1.000 1.000
1075 0.298 1.000 1.000
1076 0.299 1.000 1.000
1077 0.299 1.000 1.000
1078 0.299 1.000 1.000
1079 0.299 1.000 1.000
1080 0.299 1.000 1.000
1081 0.299 1.000 1.000
1082 0.299 1.000 1.000
1083 0.299 1.000 1.000
1084 0.299 1.000 1.000
1085 0.299 1.000 1.000
1086 0.299 1.000 1.000
1087 0.299 1.000 1.000
1088 0.300 1.000 1.000
1089 0.300 1.000 1.000
1090 0.300 1.000 1.000
1091 0.300 1.000 1.000
1092 0.300 1.000 1.000
1093 0.300 1.000 1.000
1094 0.300 1.000 1.000
1095 0.300 1.000 1.000
1096 0.300 1.000 1.000
1097 0.300 1.000 1.000
1098 0.300 1.000 1.000
1099 0.300 1.000 1.000
1100 0.300 1.000 1.000
1101 0.300 1.000 1.000
1102 0.300 1.000 1.000
1103 0.300 1.000 1.000
1104 0.300 1.000 1.000
1105 0.301 1.000 1.000
1106 0.301 1.000 1.000
1107 0.301 1.000 1.000
1108 0.301 1.000 1.000
1109 0.301 1.000 1.000
1110 0.301 1.000 1.000
1111 0.301 1.000 1.000
1112 0.301 1.000 1.000
1113 0.301 1.000 1.000
1114 0.301 1.000 1.000
1115 0.301 1.000 1.000
1116 0.301 1.000 1.000
1117 0.301 1.000 1.000
1118 0.302 1.000 1.000
1119 0.302 1.000 1.000
1120 0.302 1.000 1.000
1121 0.302 1.000 1.000
1122 0.302 1.000 1.000
1123 0.302 1.000 1.000
1124 0.302 1.000 1.000
1125 0.302 1.000 1.000
1126 0.302 1.000 1.000
1127 0.302 1.000 1.000
1128 0.302 1.000 1.000
1129 0.302 1.000 1.000
1130 0.302 1.000 1.000
1131 0.302 1.000 1.000
1132 0.302 1.000 1.000
1133 0.302 1.000 1.000
1134 0.302 1.000 1.000
1135 0.303 1.000 1.000
1136 0.303 1.000 1.000
1137 0.303 1.000 1.000
1138 0.303 1.000 1.000
1139 0.303 1.000 1.000
1140 0.303 1.000 1.000
1141 0.303 1.000 1.000
1142 0.303 1.000 1.000
1143 0.303 1.000 1.000
1144 0.304 1.000 1.000
1145 0.304 1.000 1.000
1146 0.304 1.000 1.000
1147 0.304 1.000 1.000
1148 0.304 1.000 1.000
1149 0.304 1.000 1.000
1150 0.304 1.000 1.000
1151 0.304 1.000 1.000
1152 0.304 1.000 1.000
1153 0.304 1.000 1.000
1154 0.305 1.000 1.000
1155 0.305 1.000 1.000
1156 0.305 1.000 1.000
1157 0.305 1.000 1.000
1158 0.305 1.000 1.000
1159 0.305 1.000 1.000
1160 0.305 1.000 1.000
1161 0.305 1.000 1.000
1162 0.305 1.000 1.000
1163 0.305 1.000 1.000
1164 0.305 1.000 1.000
1165 0.305 1.000 1.000
1166 0.305 1.000 1.000
1167 0.305 1.000 1.000
1168 0.305 1.000 1.000
1169 0.305 1.000 1.000
1170 0.306 1.000 1.000
1171 0.306 1.000 1.000
1172 0.306 1.000 1.000
1173 0.306 1.000 1.000
1174 0.306 1.000 1.000
1175 0.306 1.000 1.000
1176 0.306 1.000 1.000
1177 0.307 1.000 1.000
1178 0.307 1.000 1.000
1179 0.307 1.000 1.000
1180 0.307 1.000 1.000
1181 0.307 1.000 1.000
1182 0.307 1.000 1.000
1183 0.307 1.000 1.000
1184 0.308 1.000 1.000
1185 0.308 1.000 1.000
1186 0.308 1.000 1.000
1187 0.308 1.000 1.000
1188 0.308 1.000 1.000
1189 0.308 1.000 1.000
1190 0.308 1.000 1.000
1191 0.308 1.000 1.000
1192 0.308 1.000 1.000
1193 0.309 1.000 1.000
1194 0.309 1.000 1.000
1195 0.309 1.000 1.000
1196 0.309 1.000 1.000
1197 0.309 1.000 1.000
1198 0.309 1.000 1.000
1199 0.309 1.000 1.000
1200 0.309 1.000 1.000
1201 0.309 1.000 1.000
1202 0.309 1.000 1.000
1203 0.310 1.000 1.000
1204 0.310 1.000 1.000
1205 0.310 1.000 1.000
1206 0.310 1.000 1.000
1207 0.310 1.000 1.000
1208 0.310 1.000 1.000
1209 0.310 1.000 1.000
1210 0.311 1.000 1.000
1211 0.311 1.000 1.000
1212 0.311 1.000 1.000
1213 0.311 1.000 1.000
1214 0.311 1.000 1.000
1215 0.311 1.000 1.000
1216 0.311 1.000 1.000
1217 0.311 1.000 1.000
1218 0.311 1.000 1.000
1219 0.311 1.000 1.000
1220 0.311 1.000 1.000
1221 0.311 1.000 1.000
1222 0.311 1.000 1.000
1223 0.312 1.000 1.000
1224 0.312 1.000 1.000
1225 0.312 1.000 1.000
1226 0.312 1.000 1.000
1227 0.312 1.000 1.000
1228 0.312 1.000 1.000
1229 0.312 1.000 1.000
1230 0.312 1.000 1.000
1231 0.312 1.000 1.000
1232 0.313 1.000 1.000
1233 0.313 1.000 1.000
1234 0.313 1.000 1.000
1235 0.313 1.000 1.000
1236 0.313 1.000 1.000
1237 0.313 1.000 1.000
1238 0.313 1.000 1.000
1239 0.313 1.000 1.000
1240 0.314 1.000 1.000
1241 0.314 1.000 1.000
1242 0.314 1.000 1.000
1243 0.314 1.000 1.000
1244 0.314 1.000 1.000
1245 0.314 1.000 1.000
1246 0.315 1.000 1.000
1247 0.315 1.000 1.000
1248 0.315 1.000 1.000
1249 0.315 1.000 1.000
1250 0.315 1.000 1.000
1251 0.315 1.000 1.000
1252 0.315 1.000 1.000
1253 0.315 1.000 1.000
1254 0.316 1.000 1.000
1255 0.316 1.000 1.000
1256 0.316 1.000 1.000
1257 0.316 1.000 1.000
1258 0.316 1.000 1.000
1259 0.316 1.000 1.000
1260 0.316 1.000 1.000
1261 0.316 1.000 1.000
1262 0.316 1.000 1.000
1263 0.316 1.000 1.000
1264 0.316 1.000 1.000
1265 0.316 1.000 1.000
1266 0.316 1.000 1.000
1267 0.316 1.000 1.000
1268 0.317 1.000 1.000
1269 0.317 1.000 1.000
1270 0.317 1.000 1.000
1271 0.317 1.000 1.000
1272 0.317 1.000 1.000
1273 0.317 1.000 1.000
1274 0.317 1.000 1.000
1275 0.318 1.000 1.000
1276 0.318 1.000 1.000
1277 0.318 1.000 1.000
1278 0.318 1.000 1.000
1279 0.318 1.000 1.000
1280 0.318 1.000 1.000
1281 0.318 1.000 1.000
1282 0.319 1.000 1.000
1283 0.319 1.000 1.000
1284 0.319 1.000 1.000
1285 0.319 1.000 1.000
1286 0.319 1.000 1.000
1287 0.319 1.000 1.000
1288 0.319 1.000 1.000
1289 0.319 1.000 1.000
1290 0.319 1.000 1.000
1291 0.319 1.000 1.000
1292 0.319 1.000 1.000
1293 0.319 1.000 1.000
1294 0.320 1.000 1.000
1295 0.320 1.000 1.000
1296 0.320 1.000 1.000
1297 0.320 1.000 1.000
1298 0.320 1.000 1.000
1299 0.320 1.000 1.000
1300 0.320 1.000 1.000
1301 0.320 1.000 1.000
1302 0.320 1.000 1.000
1303 0.320 1.000 1.000
1304 0.320 1.000 1.000
1305 0.320 1.000 1.000
1306 0.320 1.000 1.000
1307 0.320 1.000 1.000
1308 0.321 1.000 1.000
1309 0.321 1.000 1.000
1310 0.321 1.000 1.000
1311 0.321 1.000 1.000
1312 0.321 1.000 1.000
1313 0.321 1.000 1.000
1314 0.321 1.000 1.000
1315 0.321 1.000 1.000
1316 0.321 1.000 1.000
1317 0.321 1.000 1.000
1318 0.321 1.000 1.000
1319 0.321 1.000 1.000
1320 0.322 1.000 1.000
1321 0.322 1.000 1.000
1322 0.322 1.000 1.000
1323 0.322 1.000 1.000
1324 0.322 1.000 1.000
1325 0.322 1.000 1.000
1326 0.322 1.000 1.000
1327 0.322 1.000 1.000
1328 0.322 1.000 1.000
1329 0.322 1.000 1.000
1330 0.322 1.000 1.000
1331 0.323 1.000 1.000
1332 0.323 1.000 1.000
1333 0.323 1.000 1.000
1334 0.323 1.000 1.000
1335 0.323 1.000 1.000
1336 0.323 1.000 1.000
1337 0.323 1.000 1.000
1338 0.323 1.000 1.000
1339 0.323 1.000 1.000
1340 0.323 1.000 1.000
1341 0.323 1.000 1.000
1342 0.324 1.000 1.000
1343 0.324 1.000 1.000
1344 0.324 1.000 1.000
1345 0.324 1.000 1.000
1346 0.324 1.000 1.000
1347 0.324 1.000 1.000
1348 0.324 1.000 1.000
1349 0.324 1.000 1.000
1350 0.324 1.000 1.000
1351 0.324 1.000 1.000
1352 0.324 1.000 1.000
1353 0.324 1.000 1.000
1354 0.325 1.000 1.000
1355 0.325 1.000 1.000
1356 0.325 1.000 1.000
1357 0.325 1.000 1.000
1358 0.325 1.000 1.000
1359 0.325 1.000 1.000
1360 0.325 1.000 1.000
1361 0.325 1.000 1.000
1362 0.325 1.000 1.000
1363 0.325 1.000 1.000
1364 0.325 1.000 1.000
1365 0.325 1.000 1.000
1366 0.325 1.000 1.000
1367 0.325 1.000 1.000
1368 0.325 1.000 1.000
1369 0.325 1.000 1.000
1370 0.326 1.000 1.000
1371 0.326 1.000 1.000
1372 0.326 1.000 1.000
1373 0.326 1.000 1.000
1374 0.326 1.000 1.000
1375 0.326 1.000 1.000
1376 0.326 1.000 1.000
1377 0.326 1.000 1.000
1378 0.326 1.000 1.000
1379 0.326 1.000 1.000
1380 0.326 1.000 1.000
1381 0.327 1.000 1.000
1382 0.327 1.000 1.000
1383 0.327 1.000 1.000
1384 0.327 1.000 1.000
1385 0.327 1.000 1.000
1386 0.327 1.000 1.000
1387 0.327 1.000 1.000
1388 0.327 1.000 1.000
1389 0.327 1.000 1.000
1390 0.327 1.000 1.000
1391 0.327 1.000 1.000
1392 0.327 1.000 1.000
1393 0.327 1.000 1.000
1394 0.328 1.000 1.000
1395 0.328 1.000 1.000
1396 0.328 1.000 1.000
1397 0.328 1.000 1.000
1398 0.328 1.000 1.000
1399 0.328 1.000 1.000
1400 0.328 1.000 1.000
1401 0.328 1.000 1.000
1402 0.328 1.000 1.000
1403 0.328 1.000 1.000
1404 0.328 1.000 1.000
1405 0.328 1.000 1.000
1406 0.328 1.000 1.000
1407 0.328 1.000 1.000
1408 0.329 1.000 1.000
1409 0.329 1.000 1.000
1410 0.329 1.000 1.000
1411 0.329 1.000 1.000
1412 0.329 1.000 1.000
1413 0.330 1.000 1.000
1414 0.330 1.000 1.000
1415 0.330 1.000 1.000
1416 0.330 1.000 1.000
1417 0.330 1.000 1.000
1418 0.330 1.000 1.000
1419 0.330 1.000 1.000
1420 0.330 1.000 1.000
1421 0.330 1.000 1.000
1422 0.330 1.000 1.000
1423 0.331 1.000 1.000
1424 0.331 1.000 1.000
1425 0.331 1.000 1.000
1426 0.331 1.000 1.000
1427 0.331 1.000 1.000
1428 0.332 1.000 1.000
1429 0.332 1.000 1.000
1430 0.332 1.000 1.000
1431 0.332 1.000 1.000
1432 0.332 1.000 1.000
1433 0.332 1.000 1.000
1434 0.332 1.000 1.000
1435 0.332 1.000 1.000
1436 0.332 1.000 1.000
1437 0.332 1.000 1.000
1438 0.332 1.000 1.000
1439 0.333 1.000 1.000
1440 0.333 1.000 1.000
1441 0.333 1.000 1.000
1442 0.333 1.000 1.000
1443 0.333 1.000 1.000
1444 0.333 1.000 1.000
1445 0.333 1.000 1.000
1446 0.333 1.000 1.000
1447 0.333 1.000 1.000
1448 0.333 1.000 1.000
1449 0.333 1.000 1.000
1450 0.333 1.000 1.000
1451 0.334 1.000 1.000
1452 0.334 1.000 1.000
1453 0.334 1.000 1.000
1454 0.334 1.000 1.000
1455 0.334 1.000 1.000
1456 0.334 1.000 1.000
1457 0.334 1.000 1.000
1458 0.334 1.000 1.000
1459 0.335 1.000 1.000
1460 0.335 1.000 1.000
1461 0.335 1.000 1.000
1462 0.335 1.000 1.000
1463 0.335 1.000 1.000
1464 0.335 1.000 1.000
1465 0.335 1.000 1.000
1466 0.335 1.000 1.000
1467 0.336 1.000 1.000
1468 0.336 1.000 1.000
1469 0.336 1.000 1.000
1470 0.336 1.000 1.000
1471 0.336 1.000 1.000
1472 0.336 1.000 1.000
1473 0.336 1.000 1.000
1474 0.336 1.000 1.000
1475 0.336 1.000 1.000
1476 0.336 1.000 1.000
1477 0.336 1.000 1.000
1478 0.336 1.000 1.000
1479 0.336 1.000 1.000
1480 0.336 1.000 1.000
1481 0.336 1.000 1.000
1482 0.337 1.000 1.000
1483 0.337 1.000 1.000
1484 0.337 1.000 1.000
1485 0.337 1.000 1.000
1486 0.337 1.000 1.000
1487 0.337 1.000 1.000
1488 0.337 1.000 1.000
1489 0.337 1.000 1.000
1490 0.338 1.000 1.000
1491 0.338 1.000 1.000
1492 0.338 1.000 1.000
1493 0.338 1.000 1.000
1494 0.338 1.000 1.000
1495 0.338 1.000 1.000
1496 0.338 1.000 1.000
1497 0.338 1.000 1.000
1498 0.338 1.000 1.000
1499 0.338 1.000 1.000
1500 0.338 1.000 1.000
1501 0.339 1.000 1.000
1502 0.339 1.000 1.000
1503 0.339 1.000 1.000
1504 0.339 1.000 1.000
1505 0.339 1.000 1.000
1506 0.339 1.000 1.000
1507 0.339 1.000 1.000
1508 0.339 1.000 1.000
1509 0.339 1.000 1.000
1510 0.339 1.000 1.000
1511 0.339 1.000 1.000
1512 0.339 1.000 1.000
1513 0.339 1.000 1.000
1514 0.339 1.000 1.000
1515 0.339 1.000 1.000
1516 0.339 1.000 1.000
1517 0.339 1.000 1.000
1518 0.340 1.000 1.000
1519 0.340 1.000 1.000
1520 0.340 1.000 1.000
1521 0.340 1.000 1.000
1522 0.340 1.000 1.000
1523 0.340 1.000 1.000
1524 0.341 1.000 1.000
1525 0.341 1.000 1.000
1526 0.341 1.000 1.000
1527 0.341 1.000 1.000
1528 0.341 1.000 1.000
1529 0.341 1.000 1.000
1530 0.341 1.000 1.000
1531 0.341 1.000 1.000
1532 0.342 1.000 1.000
1533 0.342 1.000 1.000
1534 0.342 1.000 1.000
1535 0.342 1.000 1.000
1536 0.342 1.000 1.000
1537 0.342 1.000 1.000
1538 0.342 1.000 1.000
1539 0.342 1.000 1.000
1540 0.342 1.000 1.000
1541 0.342 1.000 1.000
1542 0.342 1.000 1.000
1543 0.342 1.000 1.000
1544 0.342 1.000 1.000
1545 0.342 1.000 1.000
1546 0.343 1.000 1.000
1547 0.343 1.000 1.000
1548 0.343 1.000 1.000
1549 0.343 1.000 1.000
1550 0.343 1.000 1.000
1551 0.343 1.000 1.000
1552 0.343 1.000 1.000
1553 0.344 1.000 1.000
1554 0.344 1.000 1.000
1555 0.344 1.000 1.000
1556 0.344 1.000 1.000
1557 0.344 1.000 1.000
1558 0.344 1.000 1.000
1559 0.344 1.000 1.000
1560 0.344 1.000 1.000
1561 0.344 1.000 1.000
1562 0.345 1.000 1.000
1563 0.345 1.000 1.000
1564 0.345 1.000 1.000
1565 0.345 1.000 1.000
1566 0.345 1.000 1.000
1567 0.345 1.000 1.000
1568 0.345 1.000 1.000
1569 0.345 1.000 1.000
1570 0.345 1.000 1.000
1571 0.345 1.000 1.000
1572 0.345 1.000 1.000
1573 0.346 1.000 1.000
1574 0.346 1.000 1.000
1575 0.346 1.000 1.000
1576 0.346 1.000 1.000
1577 0.347 1.000 1.000
1578 0.347 1.000 1.000
1579 0.347 1.000 1.000
1580 0.347 1.000 1.000
1581 0.347 1.000 1.000
1582 0.347 1.000 1.000
1583 0.347 1.000 1.000
1584 0.347 1.000 1.000
1585 0.347 1.000 1.000
1586 0.347 1.000 1.000
1587 0.348 1.000 1.000
1588 0.348 1.000 1.000
1589 0.348 1.000 1.000
1590 0.348 1.000 1.000
1591 0.348 1.000 1.000
1592 0.348 1.000 1.000
1593 0.348 1.000 1.000
1594 0.348 1.000 1.000
1595 0.348 1.000 1.000
1596 0.349 1.000 1.000
1597 0.349 1.000 1.000
1598 0.349 1.000 1.000
1599 0.349 1.000 1.000
1600 0.349 1.000 1.000
1601 0.349 1.000 1.000
1602 0.349 1.000 1.000
1603 0.350 1.000 1.000
1604 0.350 1.000 1.000
1605 0.350 1.000 1.000
1606 0.350 1.000 1.000
1607 0.350 1.000 1.000
1608 0.350 1.000 1.000
1609 0.350 1.000 1.000
1610 0.350 1.000 1.000
1611 0.350 1.000 1.000
1612 0.350 1.000 1.000
1613 0.351 1.000 1.000
1614 0.351 1.000 1.000
1615 0.351 1.000 1.000
1616 0.351 1.000 1.000
1617 0.352 1.000 1.000
1618 0.352 1.000 1.000
1619 0.352 1.000 1.000
1620 0.352 1.000 1.000
1621 0.352 1.000 1.000
1622 0.352 1.000 1.000
1623 0.352 1.000 1.000
1624 0.352 1.000 1.000
1625 0.352 1.000 1.000
1626 0.353 1.000 1.000
1627 0.353 1.000 1.000
1628 0.353 1.000 1.000
1629 0.353 1.000 1.000
1630 0.353 1.000 1.000
1631 0.353 1.000 1.000
1632 0.353 1.000 1.000
1633 0.353 1.000 1.000
1634 0.353 1.000 1.000
1635 0.353 1.000 1.000
1636 0.354 1.000 1.000
1637 0.354 1.000 1.000
1638 0.354 1.000 1.000
1639 0.355 1.000 1.000
1640 0.355 1.000 1.000
1641 0.355 1.000 1.000
1642 0.355 1.000 1.000
1643 0.355 1.000 1.000
1644 0.355 1.000 1.000
1645 0.355 1.000 1.000
1646 0.355 1.000 1.000
1647 0.356 1.000 1.000
1648 0.356 1.000 1.000
1649 0.356 1.000 1.000
1650 0.356 1.000 1.000
1651 0.356 1.000 1.000
1652 0.356 1.000 1.000
1653 0.356 1.000 1.000
1654 0.357 1.000 1.000
1655 0.357 1.000 1.000
1656 0.357 1.000 1.000
1657 0.357 1.000 1.000
1658 0.357 1.000 1.000
1659 0.357 1.000 1.000
1660 0.357 1.000 1.000
1661 0.357 1.000 1.000
1662 0.357 1.000 1.000
1663 0.357 1.000 1.000
1664 0.357 1.000 1.000
1665 0.358 1.000 1.000
1666 0.358 1.000 1.000
1667 0.358 1.000 1.000
1668 0.358 1.000 1.000
1669 0.358 1.000 1.000
1670 0.358 1.000 1.000
1671 0.358 1.000 1.000
1672 0.359 1.000 1.000
1673 0.359 1.000 1.000
1674 0.359 1.000 1.000
1675 0.359 1.000 1.000
1676 0.359 1.000 1.000
1677 0.359 1.000 1.000
1678 0.359 1.000 1.000
1679 0.359 1.000 1.000
1680 0.359 1.000 1.000
1681 0.359 1.000 1.000
1682 0.359 1.000 1.000
1683 0.359 1.000 1.000
1684 0.360 1.000 1.000
1685 0.360 1.000 1.000
1686 0.360 1.000 1.000
1687 0.360 1.000 1.000
1688 0.360 1.000 1.000
1689 0.360 1.000 1.000
1690 0.360 1.000 1.000
1691 0.360 1.000 1.000
1692 0.360 1.000 1.000
1693 0.360 1.000 1.000
1694 0.360 1.000 1.000
1695 0.360 1.000 1.000
1696 0.360 1.000 1.000
1697 0.361 1.000 1.000
1698 0.361 1.000 1.000
1699 0.361 1.000 1.000
1700 0.362 1.000 1.000
1701 0.362 1.000 1.000
1702 0.362 1.000 1.000
1703 0.362 1.000 1.000
1704 0.362 1.000 1.000
1705 0.362 1.000 1.000
1706 0.362 1.000 1.000
1707 0.363 1.000 1.000
1708 0.363 1.000 1.000
1709 0.363 1.000 1.000
1710 0.363 1.000 1.000
1711 0.364 1.000 1.000
1712 0.364 1.000 1.000
1713 0.364 1.000 1.000
1714 0.364 1.000 1.000
1715 0.364 1.000 1.000
1716 0.364 1.000 1.000
1717 0.364 1.000 1.000
1718 0.364 1.000 1.000
1719 0.364 1.000 1.000
1720 0.364 1.000 1.000
1721 0.364 1.000 1.000
1722 0.364 1.000 1.000
1723 0.365 1.000 1.000
1724 0.365 1.000 1.000
1725 0.365 1.000 1.000
1726 0.365 1.000 1.000
1727 0.365 1.000 1.000
1728 0.365 1.000 1.000
1729 0.366 1.000 1.000
1730 0.366 1.000 1.000
1731 0.366 1.000 1.000
1732 0.366 1.000 1.000
1733 0.366 1.000 1.000
1734 0.367 1.000 1.000
1735 0.367 1.000 1.000
1736 0.367 1.000 1.000
1737 0.367 1.000 1.000
1738 0.367 1.000 1.000
1739 0.367 1.000 1.000
1740 0.367 1.000 1.000
1741 0.368 1.000 1.000
1742 0.368 1.000 1.000
1743 0.368 1.000 1.000
1744 0.368 1.000 1.000
1745 0.368 1.000 1.000
1746 0.368 1.000 1.000
1747 0.368 1.000 1.000
1748 0.368 1.000 1.000
1749 0.369 1.000 1.000
1750 0.369 1.000 1.000
1751 0.369 1.000 1.000
1752 0.369 1.000 1.000
1753 0.369 1.000 1.000
1754 0.369 1.000 1.000
1755 0.370 1.000 1.000
1756 0.370 1.000 1.000
1757 0.370 1.000 1.000
1758 0.370 1.000 1.000
1759 0.370 1.000 1.000
1760 0.370 1.000 1.000
1761 0.370 1.000 1.000
1762 0.371 1.000 1.000
1763 0.371 1.000 1.000
1764 0.371 1.000 1.000
1765 0.371 1.000 1.000
1766 0.371 1.000 1.000
1767 0.372 1.000 1.000
1768 0.372 1.000 1.000
1769 0.372 1.000 1.000
1770 0.372 1.000 1.000
1771 0.372 1.000 1.000
1772 0.372 1.000 1.000
1773 0.372 1.000 1.000
1774 0.372 1.000 1.000
1775 0.372 1.000 1.000
1776 0.372 1.000 1.000
1777 0.372 1.000 1.000
1778 0.372 1.000 1.000
1779 0.372 1.000 1.000
1780 0.372 1.000 1.000
1781 0.373 1.000 1.000
1782 0.373 1.000 1.000
1783 0.373 1.000 1.000
1784 0.374 1.000 1.000
1785 0.374 1.000 1.000
1786 0.374 1.000 1.000
1787 0.374 1.000 1.000
1788 0.374 1.000 1.000
1789 0.374 1.000 1.000
1790 0.374 1.000 1.000
1791 0.375 1.000 1.000
1792 0.375 1.000 1.000
1793 0.375 1.000 1.000
1794 0.375 1.000 1.000
1795 0.375 1.000 1.000
1796 0.375 1.000 1.000
1797 0.375 1.000 1.000
1798 0.375 1.000 1.000
1799 0.375 1.000 1.000
1800 0.375 1.000 1.000
1801 0.375 1.000 1.000
1802 0.375 1.000 1.000
1803 0.375 1.000 1.000
1804 0.376 1.000 1.000
1805 0.376 1.000 1.000
1806 0.376 1.000 1.000
1807 0.376 1.000 1.000
1808 0.376 1.000 1.000
1809 0.376 1.000 1.000
1810 0.377 1.000 1.000
1811 0.377 1.000 1.000
1812 0.378 1.000 1.000
1813 0.378 1.000 1.000
1814 0.378 1.000 1.000
1815 0.378 1.000 1.000
1816 0.378 1.000 1.000
1817 0.378 1.000 1.000
1818 0.379 1.000 1.000
1819 0.379 1.000 1.000
1820 0.379 1.000 1.000
1821 0.379 1.000 1.000
1822 0.379 1.000 1.000
1823 0.379 1.000 1.000
1824 0.379 1.000 1.000
1825 0.379 1.000 1.000
1826 0.379 1.000 1.000
1827 0.379 1.000 1.000
1828 0.379 1.000 1.000
1829 0.380 1.000 1.000
1830 0.380 1.000 1.000
1831 0.380 1.000 1.000
1832 0.380 1.000 1.000
1833 0.380 1.000 1.000
1834 0.380 1.000 1.000
1835 0.380 1.000 1.000
1836 0.380 1.000 1.000
1837 0.380 1.000 1.000
1838 0.381 1.000 1.000
1839 0.381 1.000 1.000
1840 0.381 1.000 1.000
1841 0.382 1.000 1.000
1842 0.382 1.000 1.000
1843 0.382 1.000 1.000
1844 0.382 1.000 1.000
1845 0.382 1.000 1.000
1846 0.382 1.000 1.000
1847 0.383 1.000 1.000
1848 0.383 1.000 1.000
1849 0.383 1.000 1.000
1850 0.383 1.000 1.000
1851 0.383 1.000 1.000
1852 0.383 1.000 1.000
1853 0.383 1.000 1.000
1854 0.383 1.000 1.000
1855 0.383 1.000 1.000
1856 0.383 1.000 1.000
1857 0.383 1.000 1.000
1858 0.384 1.000 1.000
1859 0.384 1.000 1.000
1860 0.384 1.000 1.000
1861 0.384 1.000 1.000
1862 0.384 1.000 1.000
1863 0.384 1.000 1.000
1864 0.384 1.000 1.000
1865 0.384 1.000 1.000
1866 0.385 1.000 1.000
1867 0.385 1.000 1.000
1868 0.385 1.000 1.000
1869 0.385 1.000 1.000
1870 0.385 1.000 1.000
1871 0.385 1.000 1.000
1872 0.385 1.000 1.000
1873 0.385 1.000 1.000
1874 0.386 1.000 1.000
1875 0.386 1.000 1.000
1876 0.386 1.000 1.000
1877 0.386 1.000 1.000
1878 0.386 1.000 1.000
1879 0.386 1.000 1.000
1880 0.387 1.000 1.000
1881 0.387 1.000 1.000
1882 0.387 1.000 1.000
1883 0.387 1.000 1.000
1884 0.387 1.000 1.000
1885 0.387 1.000 1.000
1886 0.387 1.000 1.000
1887 0.387 1.000 1.000
1888 0.388 1.000 1.000
1889 0.388 1.000 1.000
1890 0.388 1.000 1.000
1891 0.388 1.000 1.000
1892 0.388 1.000 1.000
1893 0.388 1.000 1.000
1894 0.388 1.000 1.000
1895 0.389 1.000 1.000
1896 0.389 1.000 1.000
1897 0.389 1.000 1.000
1898 0.389 1.000 1.000
1899 0.389 1.000 1.000
1900 0.389 1.000 1.000
1901 0.389 1.000 1.000
1902 0.389 1.000 1.000
1903 0.389 1.000 1.000
1904 0.389 1.000 1.000
1905 0.389 1.000 1.000
1906 0.389 1.000 1.000
1907 0.389 1.000 1.000
1908 0.390 1.000 1.000
1909 0.390 1.000 1.000
1910 0.390 1.000 1.000
1911 0.390 1.000 1.000
1912 0.390 1.000 1.000
1913 0.390 1.000 1.000
1914 0.391 1.000 1.000
1915 0.391 1.000 1.000
1916 0.391 1.000 1.000
1917 0.391 1.000 1.000
1918 0.391 1.000 1.000
1919 0.391 1.000 1.000
1920 0.391 1.001 1.000
1921 0.391 1.001 1.000
1922 0.391 1.001 1.000
1923 0.391 1.001 1.000
1924 0.392 1.001 1.000
