 accp4 accp4c accp4p
233 0.057 0.989 0.948
234 0.057 0.989 0.949
235 0.057 0.989 0.949
236 0.057 0.989 0.949
237 0.057 0.989 0.949
238 0.057 0.989 0.949
239 0.057 0.989 0.949
240 0.058 0.989 0.949
241 0.058 0.989 0.949
242 0.058 0.989 0.950
243 0.058 0.990 0.950
244 0.058 0.990 0.950
245 0.058 0.990 0.950
246 0.058 0.990 0.950
247 0.058 0.990 0.950
248 0.059 0.990 0.950
249 0.059 0.990 0.950
250 0.059 0.990 0.950
251 0.059 0.990 0.950
252 0.059 0.990 0.950
253 0.059 0.990 0.950
254 0.059 0.990 0.950
255 0.059 0.990 0.951
256 0.059 0.990 0.951
257 0.059 0.990 0.951
258 0.059 0.990 0.951
259 0.059 0.990 0.951
260 0.059 0.990 0.951
261 0.059 0.990 0.951
262 0.059 0.990 0.951
263 0.059 0.990 0.951
264 0.059 0.990 0.951
265 0.060 0.990 0.951
266 0.060 0.990 0.951
267 0.060 0.990 0.951
268 0.060 0.990 0.951
269 0.060 0.990 0.951
270 0.060 0.990 0.952
271 0.060 0.990 0.952
272 0.060 0.990 0.952
273 0.060 0.990 0.952
274 0.061 0.990 0.952
275 0.061 0.990 0.952
276 0.061 0.990 0.952
277 0.061 0.990 0.952
278 0.061 0.990 0.952
279 0.061 0.990 0.952
280 0.061 0.990 0.952
281 0.061 0.990 0.952
282 0.061 0.990 0.952
283 0.061 0.990 0.952
284 0.061 0.990 0.953
285 0.061 0.990 0.953
286 0.062 0.990 0.953
287 0.062 0.990 0.953
288 0.062 0.990 0.953
289 0.062 0.990 0.953
290 0.062 0.990 0.953
291 0.062 0.990 0.953
292 0.062 0.990 0.953
293 0.062 0.990 0.953
294 0.062 0.990 0.953
295 0.062 0.990 0.953
296 0.062 0.990 0.953
297 0.062 0.990 0.953
298 0.062 0.990 0.953
299 0.063 0.990 0.953
300 0.063 0.990 0.953
301 0.063 0.990 0.953
302 0.063 0.990 0.953
303 0.063 0.990 0.954
304 0.063 0.990 0.954
305 0.063 0.990 0.954
306 0.063 0.990 0.954
307 0.063 0.990 0.954
308 0.063 0.990 0.954
309 0.063 0.990 0.954
310 0.063 0.990 0.954
311 0.063 0.990 0.954
312 0.063 0.990 0.954
313 0.064 0.990 0.954
314 0.064 0.990 0.955
315 0.064 0.990 0.955
316 0.064 0.990 0.955
317 0.064 0.990 0.955
318 0.064 0.990 0.955
319 0.064 0.990 0.955
320 0.064 0.991 0.955
321 0.064 0.991 0.955
322 0.064 0.991 0.955
323 0.064 0.991 0.955
324 0.064 0.991 0.955
325 0.064 0.991 0.955
326 0.064 0.991 0.955
327 0.064 0.991 0.955
328 0.064 0.991 0.955
329 0.064 0.991 0.955
330 0.064 0.991 0.956
331 0.064 0.991 0.956
332 0.064 0.991 0.956
333 0.065 0.991 0.956
334 0.065 0.991 0.956
335 0.065 0.991 0.956
336 0.065 0.991 0.956
337 0.065 0.991 0.956
338 0.065 0.991 0.956
339 0.065 0.991 0.956
340 0.065 0.991 0.956
341 0.065 0.991 0.957
342 0.065 0.991 0.957
343 0.065 0.991 0.957
344 0.065 0.991 0.957
345 0.065 0.991 0.957
346 0.065 0.991 0.957
347 0.065 0.991 0.957
348 0.066 0.991 0.957
349 0.066 0.991 0.957
350 0.066 0.991 0.957
351 0.066 0.991 0.957
352 0.066 0.991 0.957
353 0.066 0.991 0.957
354 0.066 0.991 0.957
355 0.066 0.991 0.957
356 0.066 0.991 0.957
357 0.066 0.991 0.957
358 0.066 0.991 0.957
359 0.067 0.991 0.957
360 0.067 0.991 0.957
361 0.067 0.991 0.958
362 0.067 0.991 0.958
363 0.067 0.991 0.958
364 0.067 0.991 0.958
365 0.067 0.991 0.958
366 0.067 0.991 0.958
367 0.067 0.991 0.958
368 0.067 0.991 0.958
369 0.067 0.991 0.958
370 0.067 0.991 0.958
371 0.068 0.991 0.958
372 0.068 0.991 0.958
373 0.068 0.991 0.958
374 0.068 0.991 0.958
375 0.068 0.991 0.958
376 0.068 0.991 0.958
377 0.068 0.991 0.958
378 0.068 0.991 0.958
379 0.068 0.991 0.959
380 0.068 0.991 0.959
381 0.069 0.991 0.959
382 0.069 0.991 0.959
383 0.069 0.991 0.959
384 0.069 0.991 0.959
385 0.069 0.991 0.959
386 0.069 0.991 0.959
387 0.069 0.991 0.959
388 0.069 0.991 0.959
389 0.069 0.991 0.959
390 0.069 0.991 0.959
391 0.069 0.991 0.959
392 0.069 0.991 0.959
393 0.069 0.991 0.959
394 0.070 0.991 0.959
395 0.070 0.991 0.959
396 0.070 0.991 0.959
397 0.070 0.991 0.959
398 0.070 0.991 0.959
399 0.070 0.991 0.959
400 0.070 0.991 0.959
401 0.070 0.991 0.959
402 0.070 0.991 0.959
403 0.070 0.991 0.959
404 0.070 0.991 0.959
405 0.071 0.991 0.959
406 0.071 0.991 0.960
407 0.071 0.991 0.960
408 0.071 0.991 0.960
409 0.071 0.992 0.960
410 0.071 0.992 0.960
411 0.071 0.992 0.960
412 0.071 0.992 0.960
413 0.071 0.992 0.960
414 0.071 0.992 0.960
415 0.071 0.992 0.960
416 0.071 0.992 0.960
417 0.071 0.992 0.960
418 0.071 0.992 0.960
419 0.071 0.992 0.961
420 0.071 0.992 0.961
421 0.071 0.992 0.961
422 0.072 0.992 0.961
423 0.072 0.992 0.961
424 0.072 0.992 0.961
425 0.072 0.992 0.961
426 0.072 0.992 0.961
427 0.072 0.992 0.961
428 0.072 0.992 0.961
429 0.072 0.992 0.961
430 0.072 0.992 0.961
431 0.072 0.992 0.961
432 0.072 0.992 0.961
433 0.072 0.992 0.961
434 0.072 0.992 0.961
435 0.072 0.992 0.961
436 0.073 0.992 0.961
437 0.073 0.992 0.961
438 0.073 0.992 0.961
439 0.073 0.992 0.961
440 0.073 0.992 0.961
441 0.073 0.992 0.962
442 0.073 0.992 0.962
443 0.073 0.992 0.962
444 0.073 0.992 0.962
445 0.074 0.992 0.962
446 0.074 0.992 0.962
447 0.074 0.992 0.962
448 0.074 0.992 0.962
449 0.074 0.992 0.962
450 0.074 0.992 0.962
451 0.074 0.992 0.962
452 0.074 0.992 0.962
453 0.074 0.992 0.962
454 0.074 0.992 0.962
455 0.074 0.992 0.962
456 0.074 0.992 0.962
457 0.074 0.992 0.962
458 0.074 0.992 0.962
459 0.074 0.992 0.962
460 0.074 0.992 0.962
461 0.074 0.992 0.962
462 0.074 0.992 0.962
463 0.074 0.992 0.962
464 0.074 0.992 0.963
465 0.075 0.992 0.963
466 0.075 0.992 0.963
467 0.075 0.992 0.963
468 0.075 0.992 0.963
469 0.075 0.992 0.963
470 0.075 0.992 0.963
471 0.075 0.992 0.963
472 0.075 0.992 0.963
473 0.075 0.992 0.963
474 0.075 0.992 0.963
475 0.075 0.992 0.963
476 0.075 0.992 0.963
477 0.075 0.992 0.963
478 0.075 0.992 0.963
479 0.075 0.992 0.963
480 0.075 0.992 0.963
481 0.075 0.992 0.963
482 0.075 0.992 0.963
483 0.075 0.992 0.963
484 0.075 0.992 0.963
485 0.075 0.992 0.963
486 0.075 0.992 0.963
487 0.075 0.992 0.963
488 0.075 0.992 0.963
489 0.076 0.992 0.963
490 0.076 0.992 0.963
491 0.076 0.992 0.963
492 0.076 0.992 0.963
493 0.076 0.992 0.963
494 0.076 0.992 0.963
495 0.076 0.992 0.963
496 0.076 0.992 0.963
497 0.076 0.992 0.963
498 0.076 0.992 0.963
499 0.076 0.992 0.963
500 0.076 0.992 0.963
501 0.076 0.992 0.964
502 0.076 0.992 0.964
503 0.076 0.992 0.964
504 0.076 0.992 0.964
505 0.077 0.992 0.964
506 0.077 0.992 0.964
507 0.077 0.992 0.964
508 0.077 0.992 0.964
509 0.077 0.992 0.964
510 0.077 0.992 0.964
511 0.077 0.992 0.964
512 0.077 0.992 0.964
513 0.077 0.992 0.964
514 0.077 0.992 0.964
515 0.077 0.992 0.964
516 0.077 0.992 0.964
517 0.077 0.992 0.964
518 0.077 0.992 0.964
519 0.078 0.992 0.964
520 0.078 0.992 0.964
521 0.078 0.993 0.964
522 0.078 0.993 0.964
523 0.078 0.993 0.964
524 0.078 0.993 0.965
525 0.078 0.993 0.965
526 0.078 0.993 0.965
527 0.078 0.993 0.965
528 0.078 0.993 0.965
529 0.078 0.993 0.965
530 0.078 0.993 0.965
531 0.079 0.993 0.965
532 0.079 0.993 0.965
533 0.079 0.993 0.965
534 0.079 0.993 0.965
535 0.079 0.993 0.965
536 0.079 0.993 0.965
537 0.079 0.993 0.965
538 0.079 0.993 0.965
539 0.079 0.993 0.965
540 0.079 0.993 0.965
541 0.079 0.993 0.966
542 0.079 0.993 0.966
543 0.079 0.993 0.966
544 0.079 0.993 0.966
545 0.079 0.993 0.966
546 0.079 0.993 0.966
547 0.079 0.993 0.966
548 0.079 0.993 0.966
549 0.079 0.993 0.966
550 0.079 0.993 0.966
551 0.079 0.993 0.966
552 0.080 0.993 0.966
553 0.080 0.993 0.966
554 0.080 0.993 0.966
555 0.080 0.993 0.966
556 0.080 0.993 0.966
557 0.080 0.993 0.966
558 0.080 0.993 0.966
559 0.080 0.993 0.966
560 0.080 0.993 0.966
561 0.080 0.993 0.966
562 0.080 0.993 0.966
563 0.080 0.993 0.966
564 0.080 0.993 0.966
565 0.080 0.993 0.966
566 0.080 0.993 0.966
567 0.080 0.993 0.967
568 0.080 0.993 0.967
569 0.080 0.993 0.967
570 0.080 0.993 0.967
571 0.080 0.993 0.967
572 0.080 0.993 0.967
573 0.080 0.993 0.967
574 0.080 0.993 0.967
575 0.081 0.993 0.967
576 0.081 0.993 0.967
577 0.081 0.993 0.967
578 0.081 0.993 0.967
579 0.081 0.993 0.967
580 0.081 0.993 0.967
581 0.081 0.993 0.967
582 0.081 0.993 0.967
583 0.081 0.993 0.967
584 0.081 0.993 0.967
585 0.081 0.993 0.967
586 0.081 0.993 0.967
587 0.081 0.993 0.967
588 0.081 0.993 0.967
589 0.081 0.993 0.967
590 0.081 0.993 0.967
591 0.081 0.993 0.967
592 0.082 0.993 0.967
593 0.082 0.993 0.967
594 0.082 0.993 0.967
595 0.082 0.993 0.967
596 0.082 0.993 0.967
597 0.082 0.993 0.967
598 0.082 0.993 0.967
599 0.082 0.993 0.967
600 0.082 0.993 0.967
601 0.082 0.993 0.968
602 0.082 0.993 0.968
603 0.082 0.993 0.968
604 0.082 0.993 0.968
605 0.082 0.993 0.968
606 0.082 0.993 0.968
607 0.082 0.993 0.968
608 0.082 0.993 0.968
609 0.082 0.993 0.968
610 0.082 0.993 0.968
611 0.083 0.993 0.968
612 0.083 0.993 0.968
613 0.083 0.993 0.968
614 0.083 0.993 0.968
615 0.083 0.993 0.968
616 0.083 0.993 0.968
617 0.083 0.993 0.968
618 0.083 0.993 0.968
619 0.083 0.993 0.968
620 0.083 0.993 0.968
621 0.083 0.993 0.968
622 0.083 0.993 0.968
623 0.083 0.993 0.968
624 0.084 0.993 0.968
625 0.084 0.993 0.968
626 0.084 0.993 0.968
627 0.084 0.993 0.968
628 0.084 0.993 0.968
629 0.084 0.993 0.968
630 0.084 0.993 0.968
631 0.084 0.993 0.968
632 0.084 0.993 0.969
633 0.084 0.993 0.969
634 0.084 0.993 0.969
635 0.084 0.993 0.969
636 0.084 0.993 0.969
637 0.084 0.993 0.969
638 0.084 0.993 0.969
639 0.084 0.993 0.969
640 0.084 0.993 0.969
641 0.084 0.993 0.969
642 0.084 0.993 0.969
643 0.084 0.993 0.969
644 0.085 0.993 0.969
645 0.085 0.993 0.969
646 0.085 0.993 0.969
647 0.085 0.993 0.969
648 0.085 0.993 0.969
649 0.085 0.993 0.969
650 0.085 0.993 0.969
651 0.085 0.993 0.969
652 0.085 0.993 0.969
653 0.085 0.993 0.969
654 0.085 0.993 0.969
655 0.085 0.993 0.969
656 0.085 0.993 0.969
657 0.085 0.993 0.969
658 0.085 0.993 0.969
659 0.085 0.994 0.969
660 0.085 0.994 0.969
661 0.085 0.994 0.969
662 0.085 0.994 0.969
663 0.086 0.994 0.970
664 0.086 0.994 0.970
665 0.086 0.994 0.970
666 0.086 0.994 0.970
667 0.086 0.994 0.970
668 0.086 0.994 0.970
669 0.086 0.994 0.970
670 0.086 0.994 0.970
671 0.086 0.994 0.970
672 0.086 0.994 0.970
673 0.086 0.994 0.970
674 0.086 0.994 0.970
675 0.086 0.994 0.970
676 0.086 0.994 0.970
677 0.087 0.994 0.970
678 0.087 0.994 0.970
679 0.087 0.994 0.970
680 0.087 0.994 0.970
681 0.087 0.994 0.970
682 0.087 0.994 0.971
683 0.087 0.994 0.971
684 0.087 0.994 0.971
685 0.087 0.994 0.971
686 0.087 0.994 0.971
687 0.087 0.994 0.971
688 0.087 0.994 0.971
689 0.087 0.994 0.971
690 0.088 0.994 0.971
691 0.088 0.994 0.971
692 0.088 0.994 0.971
693 0.088 0.994 0.971
694 0.088 0.994 0.971
695 0.088 0.994 0.971
696 0.088 0.994 0.971
697 0.088 0.994 0.971
698 0.088 0.994 0.971
699 0.088 0.994 0.971
700 0.088 0.994 0.971
701 0.088 0.994 0.971
702 0.088 0.994 0.971
703 0.088 0.994 0.971
704 0.088 0.994 0.971
705 0.088 0.994 0.971
706 0.088 0.994 0.971
707 0.088 0.994 0.971
708 0.089 0.994 0.971
709 0.089 0.994 0.971
710 0.089 0.994 0.971
711 0.089 0.994 0.971
712 0.089 0.994 0.972
713 0.089 0.994 0.972
714 0.089 0.994 0.972
715 0.089 0.994 0.972
716 0.089 0.994 0.972
717 0.089 0.994 0.972
718 0.089 0.994 0.972
719 0.089 0.994 0.972
720 0.089 0.994 0.972
721 0.089 0.994 0.972
722 0.089 0.994 0.972
723 0.090 0.994 0.972
724 0.090 0.994 0.972
725 0.090 0.994 0.972
726 0.090 0.994 0.972
727 0.090 0.994 0.972
728 0.090 0.994 0.972
729 0.090 0.994 0.972
730 0.090 0.994 0.972
731 0.090 0.994 0.972
732 0.090 0.994 0.972
733 0.090 0.994 0.972
734 0.091 0.994 0.972
735 0.091 0.994 0.972
736 0.091 0.994 0.973
737 0.091 0.994 0.973
738 0.091 0.994 0.973
739 0.091 0.994 0.973
740 0.091 0.994 0.973
741 0.091 0.994 0.973
742 0.091 0.994 0.973
743 0.091 0.994 0.973
744 0.091 0.994 0.973
745 0.091 0.994 0.973
746 0.091 0.994 0.973
747 0.091 0.994 0.973
748 0.091 0.994 0.973
749 0.091 0.994 0.973
750 0.092 0.994 0.973
751 0.092 0.994 0.973
752 0.092 0.994 0.973
753 0.092 0.994 0.973
754 0.092 0.994 0.973
755 0.092 0.994 0.973
756 0.092 0.994 0.973
757 0.092 0.994 0.973
758 0.092 0.994 0.973
759 0.092 0.994 0.973
760 0.092 0.994 0.973
761 0.093 0.994 0.973
762 0.093 0.994 0.973
763 0.093 0.994 0.973
764 0.093 0.994 0.973
765 0.093 0.994 0.973
766 0.093 0.994 0.973
767 0.093 0.994 0.973
768 0.093 0.994 0.973
769 0.093 0.994 0.973
770 0.093 0.994 0.973
771 0.093 0.994 0.973
772 0.093 0.994 0.973
773 0.093 0.994 0.973
774 0.093 0.994 0.974
775 0.094 0.994 0.974
776 0.094 0.994 0.974
777 0.094 0.994 0.974
778 0.094 0.994 0.974
779 0.094 0.994 0.974
780 0.094 0.994 0.974
781 0.094 0.994 0.974
782 0.094 0.994 0.974
783 0.094 0.994 0.974
784 0.094 0.994 0.974
785 0.094 0.994 0.974
786 0.094 0.994 0.974
787 0.094 0.994 0.974
788 0.094 0.994 0.974
789 0.094 0.994 0.974
790 0.094 0.994 0.974
791 0.094 0.994 0.974
792 0.094 0.994 0.974
793 0.095 0.994 0.974
794 0.095 0.994 0.974
795 0.095 0.994 0.974
796 0.095 0.994 0.974
797 0.095 0.994 0.974
798 0.095 0.994 0.974
799 0.095 0.994 0.974
800 0.095 0.994 0.974
801 0.095 0.994 0.974
802 0.095 0.994 0.975
803 0.095 0.994 0.975
804 0.095 0.994 0.975
805 0.095 0.994 0.975
806 0.095 0.994 0.975
807 0.095 0.994 0.975
808 0.096 0.994 0.975
809 0.096 0.994 0.975
810 0.096 0.994 0.975
811 0.096 0.994 0.975
812 0.096 0.994 0.975
813 0.096 0.994 0.975
814 0.096 0.994 0.975
815 0.096 0.994 0.975
816 0.096 0.994 0.975
817 0.096 0.994 0.975
818 0.096 0.994 0.975
819 0.097 0.994 0.975
820 0.097 0.994 0.975
821 0.097 0.995 0.975
822 0.097 0.995 0.975
823 0.097 0.995 0.975
824 0.097 0.995 0.975
825 0.097 0.995 0.975
826 0.097 0.995 0.975
827 0.097 0.995 0.975
828 0.097 0.995 0.975
829 0.097 0.995 0.975
830 0.097 0.995 0.975
831 0.097 0.995 0.975
832 0.097 0.995 0.976
833 0.097 0.995 0.976
834 0.097 0.995 0.976
835 0.097 0.995 0.976
836 0.097 0.995 0.976
837 0.098 0.995 0.976
838 0.098 0.995 0.976
839 0.098 0.995 0.976
840 0.098 0.995 0.976
841 0.098 0.995 0.976
842 0.098 0.995 0.976
843 0.098 0.995 0.976
844 0.098 0.995 0.976
845 0.098 0.995 0.976
846 0.098 0.995 0.976
847 0.098 0.995 0.976
848 0.098 0.995 0.976
849 0.098 0.995 0.976
850 0.098 0.995 0.976
851 0.098 0.995 0.976
852 0.098 0.995 0.976
853 0.098 0.995 0.976
854 0.099 0.995 0.976
855 0.099 0.995 0.976
856 0.099 0.995 0.976
857 0.099 0.995 0.976
858 0.099 0.995 0.976
859 0.099 0.995 0.976
860 0.099 0.995 0.976
861 0.099 0.995 0.976
862 0.099 0.995 0.976
863 0.099 0.995 0.976
864 0.100 0.995 0.976
865 0.100 0.995 0.977
866 0.100 0.995 0.977
867 0.100 0.995 0.977
868 0.100 0.995 0.977
869 0.100 0.995 0.977
870 0.100 0.995 0.977
871 0.100 0.995 0.977
872 0.100 0.995 0.977
873 0.100 0.995 0.977
874 0.100 0.995 0.977
875 0.100 0.995 0.977
876 0.101 0.995 0.977
877 0.101 0.995 0.977
878 0.101 0.995 0.977
879 0.101 0.995 0.977
880 0.101 0.995 0.977
881 0.101 0.995 0.977
882 0.102 0.995 0.977
883 0.102 0.995 0.977
884 0.102 0.995 0.977
885 0.102 0.995 0.977
886 0.102 0.995 0.977
887 0.102 0.995 0.977
888 0.102 0.995 0.977
889 0.102 0.995 0.977
890 0.102 0.995 0.977
891 0.102 0.995 0.977
892 0.102 0.995 0.977
893 0.102 0.995 0.977
894 0.102 0.995 0.977
895 0.102 0.995 0.977
896 0.103 0.995 0.977
897 0.103 0.995 0.977
898 0.103 0.995 0.977
899 0.103 0.995 0.977
900 0.103 0.995 0.977
901 0.103 0.995 0.978
902 0.103 0.995 0.978
903 0.103 0.995 0.978
904 0.103 0.995 0.978
905 0.103 0.995 0.978
906 0.103 0.995 0.978
907 0.103 0.995 0.978
908 0.103 0.995 0.978
909 0.103 0.995 0.978
910 0.104 0.995 0.978
911 0.104 0.995 0.978
912 0.104 0.995 0.978
913 0.104 0.995 0.978
914 0.104 0.995 0.978
915 0.104 0.995 0.978
916 0.104 0.995 0.978
917 0.104 0.995 0.978
918 0.104 0.995 0.978
919 0.104 0.995 0.978
920 0.104 0.995 0.978
921 0.104 0.995 0.978
922 0.104 0.995 0.978
923 0.104 0.995 0.978
924 0.105 0.995 0.978
925 0.105 0.995 0.978
926 0.105 0.995 0.978
927 0.105 0.995 0.978
928 0.105 0.995 0.978
929 0.105 0.995 0.978
930 0.105 0.995 0.978
931 0.105 0.995 0.978
932 0.105 0.995 0.978
933 0.105 0.995 0.978
934 0.105 0.995 0.978
935 0.105 0.995 0.978
936 0.105 0.995 0.978
937 0.105 0.995 0.978
938 0.106 0.995 0.978
939 0.106 0.995 0.979
940 0.106 0.995 0.979
941 0.106 0.995 0.979
942 0.106 0.995 0.979
943 0.106 0.995 0.979
944 0.106 0.995 0.979
945 0.106 0.995 0.979
946 0.106 0.995 0.979
947 0.106 0.995 0.979
948 0.106 0.995 0.979
949 0.106 0.995 0.979
950 0.106 0.995 0.979
951 0.106 0.995 0.979
952 0.106 0.995 0.979
953 0.106 0.995 0.979
954 0.106 0.995 0.979
955 0.106 0.995 0.979
956 0.107 0.995 0.979
957 0.107 0.995 0.979
958 0.107 0.995 0.979
959 0.107 0.995 0.979
960 0.107 0.995 0.979
961 0.107 0.995 0.979
962 0.107 0.995 0.979
963 0.107 0.995 0.979
964 0.107 0.995 0.979
965 0.107 0.995 0.979
966 0.108 0.995 0.979
967 0.108 0.995 0.979
968 0.108 0.995 0.979
969 0.108 0.995 0.979
970 0.108 0.995 0.979
971 0.108 0.995 0.979
972 0.108 0.995 0.979
973 0.108 0.995 0.979
974 0.108 0.995 0.979
975 0.108 0.995 0.979
976 0.108 0.995 0.979
977 0.108 0.995 0.979
978 0.108 0.995 0.979
979 0.108 0.995 0.979
980 0.108 0.995 0.980
981 0.108 0.996 0.980
982 0.108 0.996 0.980
983 0.108 0.996 0.980
984 0.108 0.996 0.980
985 0.108 0.996 0.980
986 0.108 0.996 0.980
987 0.108 0.996 0.980
988 0.108 0.996 0.980
989 0.108 0.996 0.980
990 0.108 0.996 0.980
991 0.109 0.996 0.980
992 0.109 0.996 0.980
993 0.109 0.996 0.980
994 0.109 0.996 0.980
995 0.109 0.996 0.980
996 0.109 0.996 0.980
997 0.109 0.996 0.980
998 0.109 0.996 0.980
