 accp4 accp4c accp4p
566 0.697 1.007 1.004
567 0.701 1.007 1.004
568 0.703 1.007 1.004
569 0.703 1.007 1.004
570 0.704 1.007 1.004
571 0.705 1.007 1.004
572 0.705 1.007 1.004
573 0.705 1.008 1.004
574 0.707 1.008 1.005
575 0.707 1.008 1.005
576 0.707 1.008 1.005
577 0.707 1.008 1.005
578 0.707 1.008 1.005
579 0.707 1.009 1.006
580 0.707 1.009 1.006
581 0.707 1.009 1.006
582 0.707 1.009 1.006
583 0.708 1.009 1.006
584 0.708 1.009 1.006
585 0.708 1.009 1.006
586 0.708 1.009 1.006
587 0.708 1.010 1.006
588 0.709 1.010 1.006
589 0.709 1.010 1.006
590 0.709 1.011 1.006
591 0.709 1.011 1.007
592 0.709 1.011 1.007
593 0.710 1.011 1.007
594 0.710 1.011 1.007
595 0.711 1.012 1.008
596 0.714 1.012 1.009
597 0.714 1.012 1.009
598 0.714 1.013 1.010
599 0.716 1.014 1.010
600 0.719 1.014 1.011
601 0.720 1.016 1.012
602 0.721 1.017 1.012
603 0.723 1.017 1.012
604 0.724 1.020 1.012
605 0.724 1.030 1.012
606 0.794 1.033 1.013
607 0.819 1.034 1.017
608 0.820 1.069 1.058
609 0.879 1.097 1.091
