 accp4 accp4c accp4p
240 0.076 0.994 0.974
241 0.076 0.994 0.974
242 0.076 0.994 0.975
243 0.076 0.994 0.975
244 0.076 0.994 0.975
245 0.076 0.994 0.975
246 0.076 0.994 0.975
247 0.076 0.994 0.975
248 0.076 0.994 0.975
249 0.076 0.994 0.975
250 0.077 0.994 0.975
251 0.077 0.994 0.975
252 0.077 0.994 0.976
253 0.077 0.994 0.976
254 0.077 0.994 0.976
255 0.077 0.994 0.976
256 0.077 0.994 0.976
257 0.078 0.994 0.976
258 0.078 0.994 0.976
259 0.078 0.994 0.976
260 0.078 0.994 0.976
261 0.078 0.994 0.977
262 0.079 0.994 0.977
263 0.079 0.995 0.977
264 0.079 0.995 0.977
265 0.079 0.995 0.977
266 0.079 0.995 0.977
267 0.079 0.995 0.977
268 0.079 0.995 0.977
269 0.079 0.995 0.977
270 0.079 0.995 0.977
271 0.079 0.995 0.977
272 0.079 0.995 0.977
273 0.079 0.995 0.978
274 0.079 0.995 0.978
275 0.079 0.995 0.978
276 0.079 0.995 0.978
277 0.079 0.995 0.978
278 0.079 0.995 0.978
279 0.080 0.995 0.978
280 0.080 0.995 0.978
281 0.080 0.995 0.978
282 0.080 0.995 0.978
283 0.080 0.995 0.978
284 0.081 0.995 0.978
285 0.081 0.995 0.978
286 0.081 0.995 0.978
287 0.081 0.995 0.978
288 0.081 0.995 0.978
289 0.081 0.995 0.978
290 0.081 0.995 0.979
291 0.081 0.995 0.979
292 0.081 0.995 0.979
293 0.082 0.995 0.979
294 0.082 0.995 0.979
295 0.082 0.995 0.979
296 0.082 0.995 0.979
297 0.082 0.995 0.979
298 0.082 0.995 0.979
299 0.082 0.995 0.979
300 0.082 0.995 0.979
301 0.082 0.995 0.980
302 0.082 0.995 0.980
303 0.082 0.995 0.980
304 0.082 0.995 0.980
305 0.083 0.995 0.980
306 0.083 0.995 0.980
307 0.083 0.995 0.980
308 0.083 0.995 0.980
309 0.083 0.995 0.980
310 0.084 0.995 0.980
311 0.084 0.995 0.980
312 0.084 0.995 0.980
313 0.084 0.995 0.980
314 0.084 0.995 0.980
315 0.084 0.995 0.980
316 0.084 0.995 0.980
317 0.084 0.995 0.980
318 0.084 0.995 0.980
319 0.084 0.995 0.980
320 0.084 0.995 0.980
321 0.084 0.995 0.980
322 0.084 0.995 0.980
323 0.084 0.995 0.980
324 0.084 0.995 0.981
325 0.084 0.995 0.981
326 0.084 0.995 0.981
327 0.084 0.995 0.981
328 0.085 0.995 0.981
329 0.085 0.995 0.981
330 0.085 0.995 0.981
331 0.085 0.995 0.981
332 0.086 0.995 0.981
333 0.086 0.995 0.981
334 0.086 0.995 0.981
335 0.086 0.995 0.981
336 0.086 0.995 0.981
337 0.086 0.995 0.981
338 0.087 0.995 0.981
339 0.087 0.995 0.981
340 0.087 0.995 0.981
341 0.087 0.995 0.981
342 0.087 0.995 0.981
343 0.087 0.995 0.981
344 0.087 0.995 0.981
345 0.087 0.995 0.981
346 0.088 0.996 0.981
347 0.088 0.996 0.981
348 0.088 0.996 0.981
349 0.088 0.996 0.981
350 0.088 0.996 0.981
351 0.089 0.996 0.981
352 0.089 0.996 0.981
353 0.089 0.996 0.981
354 0.089 0.996 0.981
355 0.089 0.996 0.982
356 0.089 0.996 0.982
357 0.090 0.996 0.982
358 0.090 0.996 0.982
359 0.090 0.996 0.982
360 0.090 0.996 0.982
361 0.090 0.996 0.982
362 0.090 0.996 0.982
363 0.090 0.996 0.982
364 0.090 0.996 0.982
365 0.090 0.996 0.982
366 0.090 0.996 0.982
367 0.090 0.996 0.982
368 0.090 0.996 0.982
369 0.091 0.996 0.982
370 0.091 0.996 0.982
371 0.091 0.996 0.982
372 0.091 0.996 0.982
373 0.091 0.996 0.982
374 0.091 0.996 0.982
375 0.091 0.996 0.982
376 0.091 0.996 0.982
377 0.091 0.996 0.982
378 0.091 0.996 0.982
379 0.091 0.996 0.982
380 0.091 0.996 0.982
381 0.092 0.996 0.982
382 0.092 0.996 0.982
383 0.092 0.996 0.982
384 0.092 0.996 0.982
385 0.092 0.996 0.982
386 0.092 0.996 0.982
387 0.092 0.996 0.982
388 0.092 0.996 0.983
389 0.092 0.996 0.983
390 0.092 0.996 0.983
391 0.092 0.996 0.983
392 0.092 0.996 0.983
393 0.092 0.996 0.983
394 0.092 0.996 0.983
395 0.093 0.996 0.983
396 0.093 0.996 0.983
397 0.093 0.996 0.983
398 0.093 0.996 0.983
399 0.093 0.996 0.983
400 0.093 0.996 0.983
401 0.093 0.996 0.983
402 0.093 0.996 0.983
403 0.093 0.996 0.983
404 0.093 0.996 0.983
405 0.093 0.996 0.983
406 0.093 0.996 0.983
407 0.093 0.996 0.983
408 0.094 0.996 0.983
409 0.094 0.996 0.983
410 0.094 0.996 0.983
411 0.094 0.996 0.983
412 0.094 0.996 0.983
413 0.094 0.996 0.983
414 0.094 0.996 0.983
415 0.094 0.996 0.983
416 0.094 0.996 0.983
417 0.094 0.996 0.983
418 0.094 0.996 0.983
419 0.095 0.996 0.983
420 0.095 0.996 0.983
421 0.095 0.996 0.983
422 0.095 0.996 0.983
423 0.095 0.996 0.983
424 0.095 0.996 0.983
425 0.095 0.996 0.983
426 0.095 0.996 0.983
427 0.095 0.996 0.983
428 0.095 0.996 0.983
429 0.095 0.996 0.984
430 0.095 0.996 0.984
431 0.095 0.996 0.984
432 0.095 0.996 0.984
433 0.095 0.996 0.984
434 0.095 0.996 0.984
435 0.096 0.996 0.984
436 0.096 0.996 0.984
437 0.096 0.996 0.984
438 0.096 0.996 0.984
439 0.096 0.996 0.984
440 0.096 0.996 0.984
441 0.096 0.996 0.984
442 0.096 0.996 0.984
443 0.096 0.996 0.984
444 0.096 0.996 0.984
445 0.096 0.996 0.984
446 0.097 0.996 0.984
447 0.097 0.996 0.984
448 0.097 0.996 0.984
449 0.097 0.996 0.984
450 0.097 0.996 0.984
451 0.097 0.996 0.984
452 0.097 0.996 0.984
453 0.097 0.996 0.984
454 0.097 0.996 0.984
455 0.097 0.996 0.984
456 0.097 0.996 0.984
457 0.097 0.996 0.984
458 0.097 0.996 0.984
459 0.097 0.996 0.984
460 0.098 0.996 0.984
461 0.098 0.996 0.985
462 0.098 0.997 0.985
463 0.098 0.997 0.985
464 0.098 0.997 0.985
465 0.098 0.997 0.985
466 0.098 0.997 0.985
467 0.098 0.997 0.985
468 0.098 0.997 0.985
469 0.098 0.997 0.985
470 0.099 0.997 0.985
471 0.099 0.997 0.985
472 0.099 0.997 0.985
473 0.099 0.997 0.985
474 0.099 0.997 0.985
475 0.099 0.997 0.985
476 0.099 0.997 0.985
477 0.099 0.997 0.985
478 0.100 0.997 0.985
479 0.100 0.997 0.985
480 0.100 0.997 0.985
481 0.100 0.997 0.985
482 0.100 0.997 0.985
483 0.100 0.997 0.985
484 0.100 0.997 0.985
485 0.100 0.997 0.985
486 0.100 0.997 0.985
487 0.100 0.997 0.985
488 0.101 0.997 0.985
489 0.101 0.997 0.985
490 0.101 0.997 0.985
491 0.101 0.997 0.985
492 0.101 0.997 0.985
493 0.101 0.997 0.985
494 0.101 0.997 0.985
495 0.101 0.997 0.985
496 0.101 0.997 0.985
497 0.101 0.997 0.985
498 0.101 0.997 0.986
499 0.101 0.997 0.986
500 0.101 0.997 0.986
501 0.101 0.997 0.986
502 0.101 0.997 0.986
503 0.102 0.997 0.986
504 0.102 0.997 0.986
505 0.102 0.997 0.986
506 0.102 0.997 0.986
507 0.102 0.997 0.986
508 0.102 0.997 0.986
509 0.102 0.997 0.986
510 0.102 0.997 0.986
511 0.102 0.997 0.986
512 0.102 0.997 0.986
513 0.102 0.997 0.986
514 0.102 0.997 0.986
515 0.102 0.997 0.986
516 0.102 0.997 0.986
517 0.103 0.997 0.986
518 0.103 0.997 0.986
519 0.103 0.997 0.986
520 0.103 0.997 0.986
521 0.103 0.997 0.986
522 0.103 0.997 0.986
523 0.103 0.997 0.986
524 0.103 0.997 0.986
525 0.103 0.997 0.986
526 0.103 0.997 0.986
527 0.103 0.997 0.986
528 0.103 0.997 0.986
529 0.103 0.997 0.986
530 0.103 0.997 0.986
531 0.103 0.997 0.986
532 0.104 0.997 0.986
533 0.104 0.997 0.986
534 0.104 0.997 0.986
535 0.104 0.997 0.986
536 0.104 0.997 0.986
537 0.104 0.997 0.987
538 0.104 0.997 0.987
539 0.104 0.997 0.987
540 0.105 0.997 0.987
541 0.105 0.997 0.987
542 0.105 0.997 0.987
543 0.105 0.997 0.987
544 0.105 0.997 0.987
545 0.105 0.997 0.987
546 0.105 0.997 0.987
547 0.105 0.997 0.987
548 0.105 0.997 0.987
549 0.105 0.997 0.987
550 0.105 0.997 0.987
551 0.105 0.997 0.987
552 0.105 0.997 0.987
553 0.106 0.997 0.987
554 0.106 0.997 0.987
555 0.106 0.997 0.987
556 0.106 0.997 0.987
557 0.106 0.997 0.987
558 0.106 0.997 0.987
559 0.106 0.997 0.987
560 0.106 0.997 0.987
561 0.106 0.997 0.987
562 0.106 0.997 0.987
563 0.106 0.997 0.987
564 0.106 0.997 0.987
565 0.107 0.997 0.987
566 0.107 0.997 0.987
567 0.107 0.997 0.987
568 0.107 0.997 0.987
569 0.107 0.997 0.987
570 0.107 0.997 0.987
571 0.107 0.997 0.987
572 0.107 0.997 0.987
573 0.108 0.997 0.987
574 0.108 0.997 0.987
575 0.108 0.997 0.987
576 0.108 0.997 0.987
577 0.108 0.997 0.987
578 0.108 0.997 0.987
579 0.108 0.997 0.987
580 0.108 0.997 0.987
581 0.108 0.997 0.987
582 0.108 0.997 0.987
583 0.108 0.997 0.987
584 0.108 0.997 0.987
585 0.108 0.997 0.987
586 0.108 0.997 0.987
587 0.109 0.997 0.987
588 0.109 0.997 0.987
589 0.109 0.997 0.987
590 0.109 0.997 0.987
591 0.109 0.997 0.987
592 0.109 0.997 0.987
593 0.109 0.997 0.987
594 0.109 0.997 0.987
595 0.109 0.997 0.987
596 0.109 0.997 0.987
597 0.109 0.997 0.987
598 0.109 0.997 0.987
599 0.110 0.997 0.987
600 0.110 0.997 0.987
601 0.110 0.997 0.987
602 0.110 0.997 0.987
603 0.110 0.997 0.987
604 0.110 0.997 0.987
605 0.110 0.997 0.987
606 0.110 0.997 0.987
607 0.111 0.997 0.988
608 0.111 0.997 0.988
609 0.111 0.997 0.988
610 0.111 0.997 0.988
611 0.111 0.997 0.988
612 0.111 0.997 0.988
613 0.111 0.997 0.988
614 0.111 0.997 0.988
615 0.111 0.997 0.988
616 0.111 0.997 0.988
617 0.111 0.997 0.988
618 0.111 0.997 0.988
619 0.111 0.997 0.988
620 0.111 0.997 0.988
621 0.111 0.997 0.988
622 0.111 0.997 0.988
623 0.111 0.997 0.988
624 0.112 0.997 0.988
625 0.112 0.997 0.988
626 0.112 0.997 0.988
627 0.112 0.997 0.988
628 0.112 0.997 0.988
629 0.113 0.997 0.988
630 0.113 0.997 0.988
631 0.113 0.997 0.988
632 0.113 0.997 0.988
633 0.113 0.997 0.988
634 0.113 0.997 0.988
635 0.113 0.997 0.988
636 0.113 0.997 0.988
637 0.114 0.997 0.988
638 0.114 0.997 0.988
639 0.114 0.997 0.988
640 0.114 0.997 0.988
641 0.114 0.997 0.988
642 0.114 0.997 0.988
643 0.114 0.997 0.988
644 0.114 0.997 0.988
645 0.114 0.997 0.988
646 0.114 0.997 0.988
647 0.114 0.997 0.988
648 0.114 0.997 0.988
649 0.114 0.997 0.988
650 0.114 0.997 0.988
651 0.114 0.997 0.988
652 0.115 0.997 0.988
653 0.115 0.997 0.988
654 0.115 0.997 0.988
655 0.115 0.997 0.988
656 0.115 0.997 0.988
657 0.115 0.997 0.988
658 0.115 0.997 0.988
659 0.115 0.997 0.988
660 0.115 0.997 0.988
661 0.115 0.997 0.988
662 0.115 0.997 0.988
663 0.115 0.997 0.988
664 0.115 0.997 0.988
665 0.116 0.997 0.988
666 0.116 0.997 0.988
667 0.116 0.997 0.988
668 0.116 0.997 0.988
669 0.116 0.997 0.988
670 0.116 0.997 0.988
671 0.116 0.997 0.988
672 0.116 0.997 0.988
673 0.116 0.997 0.988
674 0.116 0.997 0.988
675 0.116 0.997 0.988
676 0.117 0.997 0.988
677 0.117 0.997 0.988
678 0.117 0.998 0.988
679 0.117 0.998 0.988
680 0.117 0.998 0.988
681 0.117 0.998 0.988
682 0.117 0.998 0.989
683 0.117 0.998 0.989
684 0.117 0.998 0.989
685 0.117 0.998 0.989
686 0.117 0.998 0.989
687 0.118 0.998 0.989
688 0.118 0.998 0.989
689 0.118 0.998 0.989
690 0.118 0.998 0.989
691 0.118 0.998 0.989
692 0.118 0.998 0.989
693 0.118 0.998 0.989
694 0.118 0.998 0.989
695 0.118 0.998 0.989
696 0.118 0.998 0.989
697 0.118 0.998 0.989
698 0.118 0.998 0.989
699 0.118 0.998 0.989
700 0.118 0.998 0.989
701 0.119 0.998 0.989
702 0.119 0.998 0.989
703 0.119 0.998 0.989
704 0.119 0.998 0.989
705 0.119 0.998 0.989
706 0.119 0.998 0.989
707 0.119 0.998 0.989
708 0.119 0.998 0.989
709 0.119 0.998 0.989
710 0.119 0.998 0.989
711 0.119 0.998 0.989
712 0.119 0.998 0.989
713 0.119 0.998 0.989
714 0.119 0.998 0.989
715 0.119 0.998 0.989
716 0.120 0.998 0.989
717 0.120 0.998 0.989
718 0.120 0.998 0.989
719 0.120 0.998 0.989
720 0.120 0.998 0.989
721 0.120 0.998 0.989
722 0.120 0.998 0.989
723 0.120 0.998 0.989
724 0.120 0.998 0.989
725 0.120 0.998 0.989
726 0.120 0.998 0.989
727 0.121 0.998 0.989
728 0.121 0.998 0.989
729 0.121 0.998 0.989
730 0.121 0.998 0.989
731 0.121 0.998 0.989
732 0.121 0.998 0.989
733 0.121 0.998 0.989
734 0.121 0.998 0.989
735 0.121 0.998 0.989
736 0.122 0.998 0.989
737 0.122 0.998 0.989
738 0.122 0.998 0.989
739 0.122 0.998 0.989
740 0.122 0.998 0.989
741 0.122 0.998 0.989
742 0.122 0.998 0.989
743 0.122 0.998 0.989
744 0.123 0.998 0.989
745 0.123 0.998 0.989
746 0.123 0.998 0.989
747 0.123 0.998 0.989
748 0.123 0.998 0.989
749 0.123 0.998 0.989
750 0.123 0.998 0.989
751 0.123 0.998 0.989
752 0.123 0.998 0.989
753 0.123 0.998 0.989
754 0.123 0.998 0.989
755 0.124 0.998 0.989
756 0.124 0.998 0.989
757 0.124 0.998 0.989
758 0.124 0.998 0.989
759 0.124 0.998 0.989
760 0.124 0.998 0.989
761 0.124 0.998 0.989
762 0.124 0.998 0.989
763 0.124 0.998 0.989
764 0.124 0.998 0.989
765 0.124 0.998 0.989
766 0.125 0.998 0.990
767 0.125 0.998 0.990
768 0.125 0.998 0.990
769 0.125 0.998 0.990
770 0.125 0.998 0.990
771 0.126 0.998 0.990
772 0.126 0.998 0.990
773 0.126 0.998 0.990
774 0.126 0.998 0.990
775 0.126 0.998 0.990
776 0.127 0.998 0.990
777 0.127 0.998 0.990
778 0.127 0.998 0.990
779 0.127 0.998 0.990
780 0.127 0.998 0.990
781 0.127 0.998 0.990
782 0.127 0.998 0.990
783 0.127 0.998 0.990
784 0.127 0.998 0.990
785 0.127 0.998 0.990
786 0.127 0.998 0.990
787 0.127 0.998 0.990
788 0.127 0.998 0.990
789 0.128 0.998 0.990
790 0.128 0.998 0.990
791 0.128 0.998 0.990
792 0.128 0.998 0.990
793 0.128 0.998 0.990
794 0.128 0.998 0.990
795 0.129 0.998 0.990
796 0.129 0.998 0.990
797 0.129 0.998 0.990
798 0.129 0.998 0.990
799 0.129 0.998 0.990
800 0.129 0.998 0.990
801 0.129 0.998 0.990
802 0.129 0.998 0.990
803 0.129 0.998 0.990
804 0.129 0.998 0.990
805 0.129 0.998 0.990
806 0.129 0.998 0.990
807 0.130 0.998 0.990
808 0.130 0.998 0.990
809 0.130 0.998 0.990
810 0.130 0.998 0.990
811 0.130 0.998 0.990
812 0.130 0.998 0.990
813 0.130 0.998 0.990
814 0.131 0.998 0.990
815 0.131 0.998 0.990
816 0.131 0.998 0.990
817 0.131 0.998 0.990
818 0.131 0.998 0.990
819 0.131 0.998 0.990
820 0.131 0.998 0.990
821 0.132 0.998 0.990
822 0.132 0.998 0.990
823 0.132 0.998 0.990
824 0.132 0.998 0.990
825 0.132 0.998 0.990
826 0.132 0.998 0.990
827 0.132 0.998 0.990
828 0.132 0.998 0.990
829 0.133 0.998 0.990
830 0.133 0.998 0.990
831 0.133 0.998 0.990
832 0.133 0.998 0.990
833 0.133 0.998 0.991
834 0.133 0.998 0.991
835 0.133 0.998 0.991
836 0.133 0.998 0.991
837 0.133 0.998 0.991
838 0.134 0.998 0.991
839 0.134 0.998 0.991
840 0.134 0.998 0.991
841 0.134 0.998 0.991
842 0.134 0.998 0.991
843 0.134 0.998 0.991
844 0.134 0.998 0.991
845 0.134 0.998 0.991
846 0.134 0.998 0.991
847 0.134 0.998 0.991
848 0.134 0.998 0.991
849 0.134 0.998 0.991
850 0.134 0.998 0.991
851 0.135 0.998 0.991
852 0.135 0.998 0.991
853 0.135 0.998 0.991
854 0.135 0.998 0.991
855 0.135 0.998 0.991
856 0.135 0.998 0.991
857 0.135 0.998 0.991
858 0.135 0.998 0.991
859 0.135 0.998 0.991
860 0.135 0.998 0.991
861 0.136 0.998 0.991
862 0.136 0.998 0.991
863 0.136 0.998 0.991
864 0.136 0.998 0.991
865 0.136 0.998 0.991
866 0.136 0.998 0.991
867 0.136 0.998 0.991
868 0.137 0.998 0.991
869 0.137 0.998 0.991
870 0.137 0.998 0.991
871 0.137 0.998 0.991
872 0.137 0.998 0.991
873 0.137 0.998 0.991
874 0.137 0.998 0.991
875 0.137 0.998 0.991
876 0.137 0.998 0.991
877 0.137 0.998 0.991
878 0.137 0.998 0.991
879 0.137 0.998 0.991
880 0.137 0.998 0.991
881 0.137 0.998 0.991
882 0.138 0.998 0.991
883 0.138 0.998 0.991
884 0.138 0.998 0.991
885 0.138 0.998 0.991
886 0.138 0.998 0.991
887 0.138 0.998 0.991
888 0.138 0.998 0.991
889 0.138 0.998 0.991
890 0.138 0.998 0.991
891 0.139 0.998 0.991
892 0.139 0.998 0.991
893 0.139 0.998 0.991
894 0.139 0.998 0.991
895 0.139 0.998 0.991
896 0.139 0.998 0.991
897 0.139 0.998 0.991
898 0.139 0.998 0.991
899 0.139 0.998 0.991
900 0.139 0.998 0.991
901 0.139 0.998 0.991
902 0.140 0.998 0.991
903 0.140 0.998 0.991
904 0.140 0.998 0.991
905 0.140 0.998 0.991
906 0.140 0.998 0.991
907 0.140 0.998 0.991
908 0.140 0.998 0.991
909 0.140 0.998 0.991
910 0.140 0.998 0.991
911 0.140 0.998 0.991
912 0.141 0.998 0.991
913 0.141 0.998 0.991
914 0.141 0.998 0.991
915 0.141 0.998 0.991
916 0.141 0.998 0.991
917 0.141 0.998 0.991
918 0.141 0.998 0.991
919 0.141 0.998 0.991
920 0.141 0.998 0.992
921 0.141 0.998 0.992
922 0.141 0.998 0.992
923 0.142 0.998 0.992
924 0.142 0.998 0.992
925 0.142 0.998 0.992
926 0.142 0.998 0.992
927 0.142 0.998 0.992
928 0.142 0.998 0.992
929 0.142 0.998 0.992
930 0.142 0.998 0.992
931 0.142 0.998 0.992
932 0.142 0.998 0.992
933 0.142 0.998 0.992
934 0.142 0.998 0.992
935 0.143 0.998 0.992
936 0.143 0.998 0.992
937 0.143 0.998 0.992
938 0.143 0.998 0.992
939 0.143 0.998 0.992
940 0.143 0.998 0.992
941 0.143 0.998 0.992
942 0.143 0.998 0.992
943 0.143 0.998 0.992
944 0.144 0.998 0.992
945 0.144 0.998 0.992
946 0.144 0.998 0.992
947 0.144 0.998 0.992
948 0.144 0.998 0.992
949 0.144 0.998 0.992
950 0.144 0.998 0.992
951 0.144 0.998 0.992
952 0.144 0.998 0.992
953 0.144 0.998 0.992
954 0.144 0.998 0.992
955 0.144 0.998 0.992
956 0.144 0.998 0.992
957 0.144 0.998 0.992
958 0.145 0.998 0.992
959 0.145 0.998 0.992
960 0.145 0.998 0.992
961 0.145 0.998 0.992
962 0.145 0.998 0.992
963 0.145 0.998 0.992
964 0.146 0.998 0.992
965 0.146 0.998 0.992
966 0.146 0.998 0.992
967 0.146 0.998 0.992
968 0.146 0.998 0.992
969 0.147 0.998 0.992
970 0.147 0.998 0.992
971 0.147 0.998 0.992
972 0.147 0.998 0.992
973 0.147 0.998 0.992
974 0.147 0.998 0.992
975 0.147 0.998 0.992
976 0.147 0.998 0.992
977 0.147 0.998 0.992
978 0.147 0.998 0.992
979 0.147 0.998 0.992
980 0.147 0.998 0.992
981 0.147 0.998 0.992
982 0.147 0.998 0.992
983 0.147 0.998 0.992
984 0.148 0.998 0.992
985 0.148 0.998 0.992
986 0.148 0.998 0.992
987 0.148 0.998 0.992
988 0.148 0.998 0.992
989 0.148 0.998 0.992
990 0.148 0.998 0.992
991 0.148 0.998 0.992
992 0.148 0.998 0.992
993 0.148 0.998 0.992
994 0.148 0.998 0.992
995 0.148 0.998 0.992
996 0.148 0.998 0.992
997 0.148 0.998 0.992
998 0.149 0.998 0.992
