,accp4,accp4c,accp4p,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LHD,LIRS,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
wiki_2016u.oracleGeneral.zst,0.3745,0.378,0.378,0.3791,0.2935,0.3775,0.4454,0.4886,0.444,0.389,0.4442,0.3723,0.3795,0.4533,0.3743,0.3734,0.3834,0.3912,0.372
wiki_2019t.oracleGeneral.zst,0.595,0.5953,0.5952,0.611,0.4666,0.6335,0.6754,0.7169,0.6707,0.608,0.6713,0.601,0.6106,0.6856,0.5928,0.5872,0.605,0.6019,0.5971
wiki_2019u.oracleGeneral.zst,0.5359,0.5397,0.5398,0.5453,0.4192,0.5827,0.6241,0.6632,0.6174,0.5541,0.6182,0.5333,0.5445,0.6344,0.5353,0.5321,0.5466,0.5513,0.5319
