,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w60.oracleGeneral.bin.zst_9898835,0.6911,0.6999,0.5832,0.7091,0.7283,0.7366,0.747,0.7818,0.7277,0.7287,0.8182,0.7061,0.7314,0.7233,0.6872,0.6829,0.7,0.6956,0.6987
w30.oracleGeneral.bin.zst_21390010,0.3715,0.3926,0.2166,0.387,0.4166,0.4722,0.4439,0.5952,0.4343,0.8996,0.6128,0.3324,0.434,0.4084,0.3582,0.3591,0.3741,0.3644,0.4087
w102.oracleGeneral.bin.zst_3558215,0.4057,0.4192,0.3006,0.4032,0.4058,0.4348,0.4531,0.5135,0.422,0.6416,0.5465,0.4199,0.4061,0.404,0.4073,0.4099,0.4108,0.4089,0.4396
w78.oracleGeneral.bin.zst_5493106,0.5203,0.5116,0.4045,0.5203,0.5305,0.5725,0.5648,0.6834,0.5283,0.6661,0.7293,0.52,0.535,0.5293,0.5217,0.5227,0.5315,0.5309,0.5501
w18.oracleGeneral.bin.zst_22466283,0.5799,0.5902,0.4921,0.6067,0.63,0.6522,0.6648,0.6668,0.6285,0.6334,0.7675,0.5818,0.6357,0.625,0.5794,0.5796,0.6176,0.5924,0.6228
w99.oracleGeneral.bin.zst_3660840,0.9141,0.9163,0.9011,0.9202,0.9301,0.9304,0.9347,0.9331,0.9299,0.9176,0.932,0.9143,0.9302,0.9289,0.9165,0.9204,0.924,0.9286,0.9171
w03.oracleGeneral.bin.zst_84712978,0.8047,0.8367,0.7126,0.8115,0.8185,0.8256,0.8202,0.8098,0.817,0.8928,0.8347,0.8189,0.8197,0.8115,0.8043,0.8061,0.8076,0.8028,0.8045
w42.oracleGeneral.bin.zst_16894445,0.6608,0.6711,0.5021,0.6775,0.6915,0.7063,0.7199,0.7355,0.6888,0.7151,0.7855,0.6719,0.697,0.6935,0.6614,0.6603,0.6769,0.6735,0.678
w44.oracleGeneral.bin.zst_12116074,0.7802,0.7859,0.7279,0.7944,0.8083,0.8184,0.8206,0.8313,0.8087,0.8253,0.8541,0.7917,0.8112,0.8088,0.7823,0.7786,0.7958,0.7881,0.7873
w98.oracleGeneral.bin.zst_3664418,0.8497,0.8699,0.7715,0.8758,0.9013,0.9091,0.9032,0.9082,0.9013,0.8934,0.9119,0.8617,0.9024,0.8992,0.8579,0.8683,0.891,0.8808,0.8478
w68.oracleGeneral.bin.zst_8875971,0.3271,0.3056,0.2507,0.3459,0.397,0.5068,0.4585,0.4011,0.4444,0.4326,0.3981,0.3126,0.4229,0.3788,0.3247,0.3201,0.3527,0.3542,0.3066
w27.oracleGeneral.bin.zst_19501541,0.5716,0.6198,0.449,0.5922,0.591,0.6218,0.6081,0.6073,0.5927,0.9152,0.7882,0.6177,0.5923,0.5895,0.575,0.5789,0.5772,0.5774,0.6748
w101.oracleGeneral.bin.zst_3587707,0.8538,0.8713,0.7763,0.878,0.9056,0.9125,0.9101,0.9106,0.9057,0.8936,0.9139,0.8647,0.9066,0.9032,0.8605,0.8712,0.8949,0.8855,0.8512
w28.oracleGeneral.bin.zst_19739621,0.7096,0.7392,0.5296,0.7203,0.7767,0.7795,0.8025,0.7926,0.7756,0.8233,0.8136,0.6908,0.782,0.7742,0.7008,0.7037,0.7274,0.7451,0.7844
w23.oracleGeneral.bin.zst_27914470,0.7128,0.7133,0.6539,0.7226,0.7624,0.7839,0.7483,0.7269,0.7664,0.7492,0.7688,0.7119,0.767,0.7621,0.7084,0.7086,0.7191,0.7212,0.7207
w54.oracleGeneral.bin.zst_8832954,0.974,0.974,0.9566,0.9745,0.9762,0.9773,0.9762,0.9743,0.9753,0.9743,0.9761,0.9747,0.9768,0.976,0.974,0.9737,0.9746,0.9748,0.9727
w13.oracleGeneral.bin.zst_39822877,0.3315,0.3575,0.2567,0.3146,0.3025,0.3139,0.3364,0.328,0.3106,0.7962,0.3221,0.3587,0.3017,0.3029,0.3265,0.334,0.3163,0.3259,0.4366
w22.oracleGeneral.bin.zst_22248591,0.7175,0.7215,0.6931,0.7243,0.7342,0.7368,0.7451,0.748,0.7333,0.7287,0.7912,0.7203,0.7346,0.7314,0.7195,0.7233,0.7233,0.7307,0.7168
w51.oracleGeneral.bin.zst_9551283,0.3013,0.3053,0.272,0.3181,0.3287,0.3329,0.3259,0.3128,0.3269,0.321,0.3524,0.3004,0.3294,0.3202,0.3012,0.3082,0.3095,0.3187,0.3115
w84.oracleGeneral.bin.zst_4814234,0.316,0.3205,0.2495,0.3213,0.3327,0.3691,0.3574,0.422,0.3358,0.5503,0.4558,0.3205,0.3348,0.3314,0.3141,0.3138,0.3198,0.3166,0.3219
w37.oracleGeneral.bin.zst_18840688,0.7148,0.7203,0.6173,0.7544,0.7828,0.7981,0.7638,0.7394,0.7749,0.7105,0.7501,0.7196,0.7883,0.7639,0.7114,0.722,0.7248,0.7552,0.7064
w87.oracleGeneral.bin.zst_3788806,0.7138,0.7331,0.5727,0.6971,0.6792,0.6796,0.693,0.7026,0.6833,0.8654,0.8447,0.7714,0.679,0.6801,0.7139,0.7073,0.6855,0.6672,0.7633
w34.oracleGeneral.bin.zst_19553551,0.6406,0.6895,0.5629,0.6378,0.6364,0.6583,0.6978,0.7245,0.6426,0.7549,0.7769,0.6874,0.6352,0.6307,0.6425,0.646,0.6857,0.6296,0.7035
w66.oracleGeneral.bin.zst_9169631,0.6982,0.6979,0.6465,0.7138,0.7563,0.7609,0.7534,0.7299,0.7552,0.7487,0.7432,0.7079,0.7574,0.7329,0.7089,0.7134,0.7088,0.7221,0.6979
w06.oracleGeneral.bin.zst_69392150,0.0817,0.0858,0.056,0.0828,0.0852,0.1068,0.1034,0.1133,0.0898,0.1594,0.1624,0.0849,0.0872,0.081,0.0807,0.0809,0.0823,0.0826,0.0864
w91.oracleGeneral.bin.zst_4316605,0.5305,0.5261,0.4125,0.5362,0.5329,0.5606,0.5626,0.571,0.5153,0.5068,0.69,0.525,0.5431,0.5237,0.5415,0.5438,0.5179,0.5409,0.4964
w79.oracleGeneral.bin.zst_5411394,0.937,0.9336,0.9057,0.9346,0.9446,0.9517,0.9459,0.9537,0.9455,0.9338,0.9592,0.9433,0.9464,0.9413,0.9332,0.9348,0.9351,0.9374,0.9441
w41.oracleGeneral.bin.zst_17004738,0.2269,0.2342,0.1774,0.2444,0.25,0.2573,0.2644,0.2564,0.2644,0.2824,0.2491,0.2317,0.249,0.249,0.2285,0.225,0.2495,0.2269,0.219
w72.oracleGeneral.bin.zst_6407185,0.5312,0.5213,0.4084,0.5335,0.5332,0.5501,0.5792,0.5884,0.5385,0.5717,0.618,0.5438,0.5354,0.5297,0.5325,0.5305,0.5688,0.5473,0.5306
w10.oracleGeneral.bin.zst_48342350,0.8367,0.8536,0.7481,0.8461,0.868,0.8712,0.8705,0.8581,0.8684,0.8659,0.8761,0.8333,0.868,0.8606,0.8373,0.8342,0.8442,0.8507,0.8499
w08.oracleGeneral.bin.zst_44464937,0.9206,0.942,0.8373,0.9342,0.9497,0.9548,0.9557,0.9522,0.9503,0.9342,0.9497,0.9223,0.9508,0.9483,0.9201,0.9295,0.9305,0.9379,0.9342
w103.oracleGeneral.bin.zst_3442094,0.3908,0.3944,0.3119,0.3927,0.4011,0.4104,0.4133,0.4247,0.4037,0.5715,0.5383,0.3913,0.4057,0.3954,0.3867,0.3853,0.3989,0.3873,0.4128
w58.oracleGeneral.bin.zst_10530695,0.5076,0.5131,0.4595,0.5254,0.5544,0.5727,0.5768,0.5664,0.5552,0.6303,0.637,0.5087,0.5577,0.5373,0.5083,0.5108,0.5186,0.5195,0.5268
w52.oracleGeneral.bin.zst_11451546,0.4905,0.5298,0.4127,0.5221,0.5756,0.5981,0.57,0.5147,0.5891,0.5171,0.5452,0.5023,0.5811,0.5436,0.5034,0.4972,0.5322,0.5052,0.4871
w16.oracleGeneral.bin.zst_26702188,0.6495,0.6518,0.609,0.6735,0.7018,0.7184,0.7501,0.7473,0.7005,0.6647,0.8044,0.6538,0.7049,0.6958,0.6467,0.6492,0.679,0.6567,0.7323
w40.oracleGeneral.bin.zst_17657232,0.2224,0.2485,0.1495,0.2359,0.2498,0.228,0.2487,0.2446,0.2417,0.2954,0.2461,0.2265,0.2233,0.2244,0.227,0.2183,0.2386,0.2185,0.2141
w25.oracleGeneral.bin.zst_26569398,0.7128,0.842,0.6627,0.8296,0.9056,0.9131,0.8817,0.8479,0.9041,0.844,0.8062,0.7087,0.9076,0.9011,0.747,0.7543,0.7505,0.7777,0.7132
w38.oracleGeneral.bin.zst_18535323,0.6376,0.6441,0.5374,0.6439,0.6517,0.6602,0.6654,0.6688,0.6533,0.7813,0.7374,0.6591,0.6527,0.6451,0.639,0.6382,0.654,0.6317,0.6693
w71.oracleGeneral.bin.zst_6840776,0.5811,0.6374,0.4875,0.613,0.6703,0.6787,0.6549,0.6105,0.6741,0.6427,0.6337,0.572,0.6748,0.6393,0.5846,0.5796,0.5993,0.5927,0.5668
w20.oracleGeneral.bin.zst_29842317,0.9076,0.9303,0.8475,0.9237,0.9359,0.9387,0.9397,0.9261,0.9362,0.9223,0.9361,0.9118,0.9363,0.9318,0.9184,0.9166,0.9099,0.9222,0.9072
w93.oracleGeneral.bin.zst_3351357,0.9102,0.9182,0.8466,0.9221,0.9379,0.9395,0.9381,0.9337,0.9378,0.9179,0.9408,0.905,0.9386,0.9356,0.9129,0.9177,0.9118,0.9259,0.903
w15.oracleGeneral.bin.zst_33628757,0.9407,0.953,0.8745,0.9474,0.9603,0.9653,0.9679,0.9643,0.9633,0.9365,0.9555,0.9401,0.9633,0.9591,0.9345,0.9399,0.9297,0.9469,0.914
w21.oracleGeneral.bin.zst_29416348,0.9621,0.976,0.9301,0.9749,0.9864,0.987,0.986,0.9854,0.9863,0.978,0.9798,0.9618,0.9867,0.9865,0.9733,0.9787,0.9677,0.9812,0.9663
w02.oracleGeneral.bin.zst_122181000,0.8281,0.9752,0.7864,0.9294,0.9975,0.9977,0.974,0.9192,0.9973,0.9868,0.8427,0.8121,0.9975,0.9973,0.9823,0.9831,0.8546,0.985,0.8272
w26.oracleGeneral.bin.zst_26532121,0.5937,0.6314,0.4628,0.6277,0.6608,0.6787,0.6694,0.6925,0.6666,0.7395,0.7427,0.607,0.6612,0.6584,0.5979,0.5862,0.6422,0.5915,0.576
w64.oracleGeneral.bin.zst_7458266,0.9364,0.9381,0.9124,0.9381,0.9445,0.9448,0.9454,0.9434,0.944,0.9381,0.9444,0.9365,0.9446,0.9446,0.9381,0.9401,0.9372,0.9444,0.9423
w39.oracleGeneral.bin.zst_17920022,0.1491,0.1573,0.1055,0.1595,0.1679,0.171,0.1657,0.1639,0.1642,0.1979,0.1762,0.1506,0.168,0.168,0.1543,0.1505,0.1612,0.1473,0.1434
w32.oracleGeneral.bin.zst_20776392,0.5339,0.551,0.4536,0.5498,0.5533,0.5637,0.5689,0.5722,0.5514,0.5953,0.6095,0.5516,0.5531,0.5442,0.5389,0.526,0.545,0.5166,0.5166
w24.oracleGeneral.bin.zst_27165370,0.7315,0.7348,0.6233,0.7424,0.7483,0.7543,0.7572,0.7524,0.7484,0.8003,0.7655,0.7362,0.7486,0.7457,0.7294,0.7323,0.7349,0.7359,0.7552
w59.oracleGeneral.bin.zst_10223136,0.7008,0.7402,0.5016,0.7161,0.7551,0.7895,0.7703,0.8061,0.7591,0.93,0.9022,0.6957,0.7675,0.7614,0.698,0.7023,0.7374,0.7188,0.7665
w106.oracleGeneral.bin.zst_3275919,0.343,0.3731,0.2548,0.3567,0.3805,0.4111,0.3728,0.3804,0.38,0.4104,0.408,0.3232,0.3875,0.37,0.3355,0.3298,0.3602,0.3144,0.3416
w17.oracleGeneral.bin.zst_31398089,0.2807,0.2765,0.206,0.2868,0.2833,0.3129,0.2984,0.3148,0.2893,0.5467,0.35,0.2966,0.2875,0.2819,0.2795,0.284,0.2838,0.3002,0.2989
w88.oracleGeneral.bin.zst_4711053,0.4122,0.4038,0.3179,0.4294,0.4327,0.4588,0.5068,0.532,0.4396,0.5039,0.5585,0.4391,0.434,0.4261,0.4078,0.4087,0.4586,0.4235,0.411
w85.oracleGeneral.bin.zst_4790048,0.9362,0.9495,0.9305,0.9577,0.9718,0.9719,0.9717,0.9648,0.9717,0.9588,0.9636,0.9353,0.9718,0.9689,0.9577,0.9625,0.9466,0.9706,0.9386
w80.oracleGeneral.bin.zst_5256246,0.7575,0.7849,0.5978,0.7703,0.8119,0.8177,0.8326,0.8361,0.8062,0.7691,0.8374,0.7288,0.8106,0.8084,0.725,0.7182,0.7923,0.7437,0.704
w65.oracleGeneral.bin.zst_9316229,0.9664,0.9832,0.9513,0.9837,0.9904,0.9911,0.991,0.9899,0.9903,0.9846,0.9823,0.9648,0.9907,0.9905,0.9831,0.9863,0.9728,0.9879,0.9671
w31.oracleGeneral.bin.zst_21166982,0.9122,0.9695,0.8774,0.9693,0.9796,0.9811,0.9795,0.9732,0.9795,0.9725,0.9689,0.9054,0.9805,0.9798,0.9697,0.9735,0.9255,0.9774,0.9182
w46.oracleGeneral.bin.zst_11550125,0.7593,0.7524,0.6063,0.7558,0.7723,0.7912,0.7864,0.7913,0.7744,0.7902,0.8591,0.7618,0.7854,0.7826,0.756,0.7584,0.7707,0.7767,0.7766
w76.oracleGeneral.bin.zst_6076272,0.4883,0.5289,0.357,0.5203,0.5439,0.558,0.5642,0.5699,0.5458,0.5987,0.588,0.4928,0.5444,0.517,0.4892,0.481,0.5135,0.4875,0.4965
w100.oracleGeneral.bin.zst_3645877,0.8528,0.8699,0.7731,0.8769,0.9043,0.9122,0.9074,0.9122,0.9043,0.8925,0.9131,0.8637,0.9055,0.9008,0.8594,0.8699,0.8927,0.8832,0.851
w14.oracleGeneral.bin.zst_34816425,0.8195,0.8517,0.7582,0.8245,0.832,0.8393,0.8357,0.8214,0.8322,0.8983,0.8278,0.8349,0.8331,0.8252,0.8207,0.8228,0.8235,0.8205,0.8219
w62.oracleGeneral.bin.zst_9497745,0.78,0.8509,0.6394,0.8539,0.8663,0.8666,0.8638,0.8777,0.8633,0.8529,0.8807,0.783,0.866,0.8661,0.8491,0.8622,0.7809,0.8629,0.7306
w33.oracleGeneral.bin.zst_19868346,0.3192,0.3346,0.2132,0.3376,0.3276,0.336,0.3586,0.3488,0.3435,0.4546,0.3624,0.3244,0.3278,0.3276,0.3248,0.3152,0.3465,0.3129,0.3103
w67.oracleGeneral.bin.zst_9028144,0.4604,0.4672,0.3618,0.4709,0.4878,0.503,0.5103,0.4935,0.4913,0.4761,0.5093,0.4645,0.4903,0.4791,0.4615,0.4574,0.4683,0.4648,0.4568
w49.oracleGeneral.bin.zst_11151558,0.7669,0.7921,0.6749,0.7866,0.7959,0.8028,0.8004,0.7952,0.7945,0.8314,0.8668,0.7824,0.7975,0.7903,0.766,0.7513,0.773,0.7603,0.7695
w55.oracleGeneral.bin.zst_8855434,0.6999,0.7136,0.6444,0.7088,0.7091,0.7249,0.7333,0.7635,0.7146,0.7393,0.7907,0.715,0.7109,0.7105,0.6997,0.6996,0.703,0.7031,0.7008
w73.oracleGeneral.bin.zst_6368815,0.5892,0.6025,0.4622,0.6129,0.647,0.6685,0.6515,0.6441,0.6466,0.6284,0.6695,0.5778,0.6502,0.6477,0.5829,0.5805,0.5963,0.5889,0.5575
w89.oracleGeneral.bin.zst_3625918,0.4881,0.4925,0.4156,0.4985,0.5378,0.5414,0.5438,0.5278,0.5441,0.5547,0.5585,0.4864,0.5404,0.5179,0.4874,0.4979,0.5001,0.5138,0.4967
w09.oracleGeneral.bin.zst_49622929,0.7325,0.7721,0.6847,0.741,0.7472,0.7532,0.7507,0.7405,0.7456,0.8613,0.7738,0.739,0.7486,0.7374,0.7326,0.7322,0.737,0.7406,0.7495
w45.oracleGeneral.bin.zst_15064629,0.1804,0.1836,0.1358,0.1837,0.1878,0.2145,0.2149,0.2269,0.1872,0.1982,0.3407,0.1806,0.1886,0.1866,0.1813,0.18,0.1827,0.1786,0.1785
w90.oracleGeneral.bin.zst_4493515,0.8926,0.9085,0.714,0.8922,0.9104,0.915,0.8894,0.9186,0.908,0.9035,0.8896,0.9036,0.9138,0.9123,0.903,0.9033,0.8396,0.9091,0.8264
w36.oracleGeneral.bin.zst_18915625,0.3182,0.3321,0.2171,0.3361,0.3229,0.3304,0.3539,0.3452,0.3424,0.4304,0.3651,0.3248,0.3224,0.3227,0.3248,0.3156,0.3427,0.312,0.3096
w05.oracleGeneral.bin.zst_73034546,0.9069,0.9307,0.8137,0.9208,0.9379,0.9382,0.9389,0.9392,0.9384,0.9351,0.9415,0.909,0.9383,0.9376,0.9075,0.9046,0.9174,0.9201,0.9249
w43.oracleGeneral.bin.zst_15617420,0.7409,0.7422,0.6561,0.7823,0.8398,0.8554,0.842,0.831,0.8463,0.772,0.8642,0.7431,0.8441,0.8391,0.7397,0.7408,0.7738,0.7602,0.7723
w04.oracleGeneral.bin.zst_77764582,0.6689,0.7168,0.6139,0.6766,0.6823,0.6907,0.6845,0.6733,0.681,0.8452,0.7112,0.6787,0.6838,0.6757,0.6697,0.6707,0.6733,0.6742,0.6746
w07.oracleGeneral.bin.zst_67427405,0.6589,0.6711,0.5462,0.6861,0.7128,0.7401,0.7038,0.684,0.712,0.6581,0.7212,0.6738,0.7209,0.7063,0.6552,0.6511,0.669,0.6783,0.6445
w92.oracleGeneral.bin.zst_4284658,0.9383,0.945,0.9311,0.9475,0.9576,0.9578,0.9594,0.9542,0.9576,0.9454,0.9537,0.9409,0.9577,0.9566,0.9453,0.9537,0.9433,0.9573,0.9413
w74.oracleGeneral.bin.zst_6343762,0.4896,0.4909,0.3951,0.4991,0.5183,0.5526,0.558,0.532,0.5428,0.5081,0.5593,0.4915,0.5227,0.505,0.4901,0.4899,0.4984,0.4977,0.4874
w11.oracleGeneral.bin.zst_46173369,0.7159,0.6835,0.4923,0.6962,0.679,0.6983,0.7372,0.8016,0.6858,0.936,0.872,0.7305,0.6807,0.6814,0.7103,0.7134,0.7135,0.7042,0.7528
w29.oracleGeneral.bin.zst_19087784,0.5296,0.5708,0.44,0.5395,0.5444,0.5769,0.5589,0.5679,0.5465,0.9234,0.6809,0.5489,0.549,0.5347,0.5338,0.5419,0.5385,0.5459,0.6445
w69.oracleGeneral.bin.zst_7874006,0.5911,0.6193,0.448,0.625,0.6505,0.6884,0.691,0.6466,0.6516,0.6333,0.7059,0.5984,0.6547,0.6472,0.5845,0.5828,0.5978,0.6002,0.5591
w95.oracleGeneral.bin.zst_3937240,0.4401,0.4569,0.3723,0.4785,0.4996,0.5171,0.5497,0.5455,0.5023,0.4503,0.5661,0.456,0.5012,0.4854,0.4343,0.433,0.4801,0.4496,0.4332
w82.oracleGeneral.bin.zst_4926610,0.6541,0.6511,0.6047,0.6712,0.694,0.7057,0.6978,0.6781,0.6946,0.7011,0.7351,0.6571,0.6953,0.6711,0.6551,0.6581,0.6642,0.6672,0.6557
w48.oracleGeneral.bin.zst_14097008,0.8467,0.844,0.8119,0.8568,0.8665,0.8673,0.8712,0.8803,0.866,0.863,0.9163,0.8461,0.8665,0.8653,0.8464,0.8519,0.8512,0.8618,0.8763
w47.oracleGeneral.bin.zst_14314717,0.2269,0.2263,0.1737,0.2317,0.2364,0.2594,0.2575,0.2625,0.2364,0.2474,0.3625,0.2289,0.2372,0.2346,0.2276,0.2259,0.2314,0.2251,0.2263
w61.oracleGeneral.bin.zst_9884691,0.7691,0.7814,0.6032,0.7619,0.7689,0.7831,0.801,0.7999,0.7725,0.9055,0.8489,0.7952,0.7722,0.7681,0.7679,0.7708,0.7729,0.7733,0.8016
w56.oracleGeneral.bin.zst_10899629,0.4264,0.4353,0.3486,0.4533,0.5034,0.5339,0.4895,0.4736,0.5041,0.4981,0.4936,0.4383,0.5154,0.457,0.4256,0.4248,0.4607,0.4544,0.4417
w77.oracleGeneral.bin.zst_5616402,0.6881,0.7147,0.547,0.7111,0.7062,0.7102,0.7089,0.7108,0.7059,0.7341,0.7524,0.7154,0.7071,0.7103,0.6952,0.6575,0.6873,0.6699,0.6601
w57.oracleGeneral.bin.zst_10554725,0.4772,0.4873,0.3634,0.5003,0.5436,0.5672,0.5314,0.5164,0.5442,0.5407,0.5421,0.4845,0.552,0.5228,0.4771,0.4752,0.5039,0.4981,0.4875
w104.oracleGeneral.bin.zst_3395553,0.9186,0.9272,0.8731,0.9208,0.933,0.9397,0.9348,0.929,0.9352,0.9281,0.9317,0.9251,0.9351,0.9324,0.9168,0.9221,0.9282,0.9283,0.9304
w96.oracleGeneral.bin.zst_3787344,0.6515,0.6719,0.4634,0.6307,0.6222,0.6405,0.6801,0.6837,0.6308,0.8249,0.7363,0.6764,0.6268,0.6235,0.6543,0.6568,0.6582,0.6558,0.6884
w01.oracleGeneral.bin.zst_215796257,0.7544,0.7843,0.7165,0.7572,0.7627,0.7669,0.7691,0.7729,0.7632,0.8524,0.8324,0.7714,0.7635,0.7623,0.7574,0.7566,0.7541,0.7593,0.7795
w53.oracleGeneral.bin.zst_8973978,0.9132,0.9328,0.8434,0.9137,0.9204,0.9229,0.9212,0.9179,0.9197,0.9373,0.9227,0.9162,0.9217,0.9196,0.9119,0.9179,0.914,0.9206,0.9159
w12.oracleGeneral.bin.zst_45355529,0.098,0.0997,0.072,0.0996,0.1152,0.1256,0.1321,0.1298,0.1284,0.144,0.1177,0.0956,0.1165,0.1047,0.0949,0.0947,0.0999,0.0971,0.0929
