,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w60.oracleGeneral.bin.zst_9898835,0.8135,0.8145,0.726,0.825,0.833,0.8359,0.8105,0.7778,0.8329,0.8123,0.727,0.8169,0.8339,0.8308,0.8099,0.8063,0.8122,0.8158,0.7903
w30.oracleGeneral.bin.zst_21390010,0.4401,0.4531,0.2626,0.4513,0.4767,0.5201,0.3888,0.3879,0.497,0.8333,0.3309,0.3962,0.4904,0.467,0.4278,0.4294,0.4038,0.4323,0.4229
w102.oracleGeneral.bin.zst_3558215,0.2152,0.232,0.1795,0.2146,0.2162,0.2301,0.2139,0.1962,0.2203,0.301,0.2009,0.2179,0.2167,0.2154,0.2156,0.2162,0.2132,0.2156,0.2194
w78.oracleGeneral.bin.zst_5493106,0.3968,0.3951,0.3251,0.4016,0.4209,0.4464,0.4031,0.326,0.4199,0.4288,0.3395,0.3924,0.4273,0.4202,0.3975,0.3978,0.3911,0.4108,0.3878
w18.oracleGeneral.bin.zst_22466283,0.6554,0.6594,0.5786,0.6679,0.6811,0.6968,0.6722,0.6206,0.6793,0.6743,0.6377,0.6536,0.6851,0.6793,0.6584,0.6586,0.6577,0.6656,0.6359
w99.oracleGeneral.bin.zst_3660840,0.6164,0.6122,0.5993,0.6276,0.6505,0.652,0.6553,0.618,0.6495,0.6174,0.5789,0.6073,0.6508,0.646,0.6121,0.6316,0.6135,0.6432,0.6245
w03.oracleGeneral.bin.zst_84712978,0.5766,0.6139,0.5254,0.5867,0.6033,0.6184,0.594,0.5639,0.6035,0.6695,0.5806,0.5877,0.6058,0.5878,0.5767,0.5795,0.5772,0.5844,0.5776
w42.oracleGeneral.bin.zst_16894445,0.7442,0.7464,0.6284,0.7584,0.7735,0.7809,0.7107,0.644,0.7709,0.7577,0.6487,0.7412,0.7767,0.7751,0.7455,0.7458,0.7308,0.7616,0.7308
w44.oracleGeneral.bin.zst_12116074,0.8883,0.8909,0.8613,0.8926,0.9022,0.9115,0.8932,0.8858,0.9023,0.92,0.8718,0.8923,0.9048,0.9026,0.8883,0.8881,0.8867,0.8928,0.8902
w98.oracleGeneral.bin.zst_3664418,0.6523,0.6779,0.5642,0.6755,0.6979,0.7189,0.646,0.6457,0.6953,0.6891,0.6274,0.6519,0.7014,0.6951,0.6601,0.6706,0.6629,0.683,0.6516
w68.oracleGeneral.bin.zst_8875971,0.2584,0.2414,0.1946,0.2715,0.3294,0.4433,0.3191,0.2351,0.3728,0.3551,0.2324,0.2466,0.3539,0.3113,0.2556,0.2502,0.2679,0.2817,0.2306
w27.oracleGeneral.bin.zst_19501541,0.6301,0.6755,0.4726,0.6468,0.6548,0.6734,0.6413,0.6132,0.6597,0.8669,0.6682,0.6503,0.6562,0.6536,0.637,0.646,0.6281,0.6392,0.6961
w101.oracleGeneral.bin.zst_3587707,0.6524,0.6755,0.5579,0.6749,0.6967,0.7167,0.6455,0.6399,0.6946,0.683,0.6333,0.6536,0.6998,0.6942,0.6592,0.668,0.6658,0.6817,0.6517
w28.oracleGeneral.bin.zst_19739621,0.6252,0.6509,0.4509,0.6344,0.7007,0.7028,0.5676,0.4208,0.7023,0.7275,0.4576,0.5849,0.7078,0.7002,0.6202,0.621,0.5906,0.6671,0.6329
w23.oracleGeneral.bin.zst_27914470,0.4682,0.4657,0.3432,0.4897,0.6013,0.6374,0.507,0.3489,0.6103,0.5238,0.3911,0.4516,0.611,0.6013,0.4533,0.4531,0.4682,0.4884,0.447
w54.oracleGeneral.bin.zst_8832954,0.8449,0.8449,0.8314,0.8453,0.8636,0.8758,0.8618,0.8428,0.8546,0.8451,0.8494,0.8474,0.8695,0.8621,0.8449,0.8452,0.8451,0.8534,0.8443
w13.oracleGeneral.bin.zst_39822877,0.3513,0.3789,0.2596,0.3283,0.3154,0.3248,0.3401,0.3246,0.326,0.8027,0.318,0.3777,0.3145,0.3162,0.3457,0.3541,0.3284,0.3407,0.4457
w22.oracleGeneral.bin.zst_22248591,0.8714,0.8763,0.8448,0.8789,0.8867,0.8887,0.8873,0.8828,0.8861,0.8796,0.8804,0.8708,0.887,0.8844,0.8757,0.8784,0.8758,0.8828,0.8583
w51.oracleGeneral.bin.zst_9551283,0.3844,0.3897,0.3574,0.4071,0.4369,0.4492,0.4167,0.3346,0.4365,0.4099,0.3594,0.3681,0.4394,0.4205,0.3831,0.3944,0.3856,0.4109,0.3757
w84.oracleGeneral.bin.zst_4814234,0.3611,0.3611,0.2719,0.366,0.3871,0.4052,0.3458,0.3187,0.3934,0.5497,0.3143,0.348,0.3887,0.385,0.3579,0.3545,0.3631,0.3547,0.342
w37.oracleGeneral.bin.zst_18840688,0.5875,0.6012,0.4897,0.6491,0.6925,0.7196,0.6506,0.6052,0.6797,0.5716,0.6134,0.5955,0.7051,0.6648,0.5812,0.6006,0.5947,0.6553,0.5732
w87.oracleGeneral.bin.zst_3788806,0.8218,0.8296,0.7392,0.8171,0.8156,0.82,0.8073,0.7735,0.8195,0.9091,0.8372,0.8435,0.816,0.8171,0.8231,0.8182,0.8055,0.8029,0.8356
w34.oracleGeneral.bin.zst_19553551,0.4906,0.5374,0.4012,0.4864,0.51,0.5556,0.5305,0.4292,0.5179,0.6339,0.4628,0.5122,0.51,0.4981,0.4912,0.4977,0.4945,0.4907,0.5187
w66.oracleGeneral.bin.zst_9169631,0.4195,0.4231,0.4112,0.4396,0.4982,0.5098,0.4724,0.3618,0.4969,0.4721,0.3225,0.3882,0.5009,0.4532,0.4173,0.4259,0.4056,0.4354,0.4042
w06.oracleGeneral.bin.zst_69392150,0.0934,0.1223,0.0648,0.112,0.1225,0.1631,0.1034,0.0605,0.1341,0.1448,0.0695,0.0988,0.1333,0.102,0.0949,0.0975,0.1095,0.1177,0.0929
w91.oracleGeneral.bin.zst_4316605,0.4667,0.4729,0.3598,0.4782,0.496,0.525,0.4797,0.425,0.4869,0.4512,0.4653,0.4633,0.5043,0.4874,0.48,0.4817,0.4455,0.4935,0.4256
w79.oracleGeneral.bin.zst_5411394,0.8905,0.8934,0.865,0.8939,0.9325,0.9491,0.9019,0.8858,0.936,0.8941,0.8896,0.8894,0.9389,0.9208,0.8919,0.8972,0.8907,0.9062,0.8874
w41.oracleGeneral.bin.zst_17004738,0.1074,0.1155,0.0791,0.1202,0.1216,0.1269,0.1174,0.1004,0.1301,0.1569,0.0942,0.1085,0.121,0.1209,0.1084,0.1063,0.1109,0.1077,0.1013
w72.oracleGeneral.bin.zst_6407185,0.3249,0.3329,0.2649,0.3312,0.332,0.3501,0.3302,0.2621,0.3345,0.3647,0.2826,0.3275,0.3359,0.3312,0.3251,0.3268,0.3234,0.3413,0.3168
w10.oracleGeneral.bin.zst_48342350,0.5459,0.6184,0.4704,0.5775,0.6093,0.6175,0.5935,0.4553,0.6105,0.6115,0.4775,0.522,0.6108,0.5939,0.5384,0.545,0.5338,0.5773,0.5599
w08.oracleGeneral.bin.zst_44464937,0.8297,0.8705,0.7723,0.843,0.8779,0.8895,0.8681,0.7831,0.8796,0.8442,0.5796,0.7789,0.881,0.8785,0.8241,0.834,0.7714,0.8486,0.7759
w103.oracleGeneral.bin.zst_3442094,0.2984,0.3056,0.2459,0.2961,0.3008,0.3123,0.2828,0.2488,0.3031,0.3868,0.2559,0.2929,0.3045,0.298,0.2968,0.3028,0.2894,0.3084,0.3066
w58.oracleGeneral.bin.zst_10530695,0.4074,0.4159,0.3479,0.426,0.4512,0.4686,0.4263,0.3503,0.4496,0.4587,0.3574,0.4003,0.4565,0.4374,0.4087,0.4122,0.4126,0.4243,0.4058
w52.oracleGeneral.bin.zst_11451546,0.2218,0.3019,0.2099,0.2887,0.3577,0.3894,0.3248,0.1972,0.3766,0.2313,0.2241,0.2533,0.3646,0.3132,0.2564,0.2446,0.3097,0.2537,0.2184
w16.oracleGeneral.bin.zst_26702188,0.7636,0.7635,0.7375,0.773,0.7874,0.7969,0.7917,0.7706,0.7858,0.7673,0.7726,0.7626,0.789,0.7843,0.7632,0.7637,0.7701,0.7658,0.783
w40.oracleGeneral.bin.zst_17657232,0.1468,0.1846,0.1178,0.1541,0.158,0.1504,0.1499,0.1379,0.1545,0.2384,0.1281,0.1465,0.1475,0.1479,0.1487,0.1454,0.1468,0.1462,0.1421
w25.oracleGeneral.bin.zst_26569398,0.6846,0.8026,0.6387,0.79,0.8722,0.8809,0.8299,0.7187,0.8707,0.7907,0.6903,0.6682,0.8746,0.8682,0.6978,0.7115,0.6574,0.7352,0.6816
w38.oracleGeneral.bin.zst_18535323,0.662,0.6783,0.61,0.6676,0.676,0.6848,0.6731,0.659,0.6753,0.796,0.6277,0.6782,0.6785,0.6688,0.6612,0.6672,0.6641,0.6669,0.6847
w71.oracleGeneral.bin.zst_6840776,0.3694,0.4493,0.3117,0.4189,0.495,0.5047,0.4445,0.3282,0.4997,0.4805,0.3375,0.3427,0.5002,0.4507,0.3757,0.3624,0.388,0.3711,0.3163
w20.oracleGeneral.bin.zst_29842317,0.6508,0.667,0.6206,0.6644,0.6995,0.7095,0.6928,0.6483,0.7023,0.6616,0.6562,0.6551,0.7017,0.6892,0.6548,0.6555,0.6464,0.6656,0.6587
w93.oracleGeneral.bin.zst_3351357,0.8204,0.834,0.76,0.8319,0.8552,0.8577,0.839,0.7562,0.8547,0.8268,0.761,0.8039,0.8561,0.8526,0.8173,0.8267,0.7976,0.8407,0.8043
w15.oracleGeneral.bin.zst_33628757,0.9329,0.9498,0.8524,0.937,0.9536,0.9551,0.9531,0.9439,0.9535,0.8961,0.9163,0.9297,0.955,0.9546,0.9204,0.9254,0.9011,0.9373,0.8719
w21.oracleGeneral.bin.zst_29416348,0.8769,0.8984,0.8445,0.8988,0.9152,0.9175,0.9131,0.9051,0.9157,0.9002,0.8892,0.8732,0.9165,0.9159,0.8957,0.9011,0.8789,0.9047,0.8792
w02.oracleGeneral.bin.zst_122181000,0.7565,0.9409,0.8006,0.8689,0.9872,0.988,0.8993,0.5111,0.9871,0.9376,0.4073,0.6324,0.9875,0.9864,0.9282,0.9482,0.5686,0.9569,0.6807
w26.oracleGeneral.bin.zst_26532121,0.408,0.4507,0.3237,0.4383,0.4613,0.4763,0.4149,0.3226,0.464,0.5123,0.3448,0.4129,0.4622,0.4606,0.4131,0.4046,0.4171,0.4161,0.3983
w64.oracleGeneral.bin.zst_7458266,0.8905,0.8924,0.8681,0.8925,0.9009,0.9014,0.9015,0.897,0.9,0.8925,0.8991,0.8902,0.9011,0.9011,0.8924,0.8949,0.8915,0.9008,0.8969
w39.oracleGeneral.bin.zst_17920022,0.1175,0.1263,0.0893,0.1253,0.13,0.1323,0.1226,0.1144,0.1275,0.1768,0.1032,0.1169,0.1301,0.13,0.1209,0.1185,0.1217,0.1166,0.1115
w32.oracleGeneral.bin.zst_20776392,0.6851,0.7085,0.5472,0.6975,0.704,0.7096,0.6828,0.6835,0.7017,0.7374,0.6528,0.6963,0.7031,0.6974,0.6906,0.6867,0.682,0.6822,0.6225
w24.oracleGeneral.bin.zst_27165370,0.5143,0.5233,0.4388,0.5269,0.5436,0.5614,0.5214,0.4287,0.5472,0.6256,0.4405,0.5103,0.5476,0.5414,0.5104,0.5184,0.5012,0.5251,0.5279
w59.oracleGeneral.bin.zst_10223136,0.7968,0.8247,0.6223,0.8053,0.8352,0.857,0.8004,0.796,0.8387,0.9625,0.8134,0.7803,0.843,0.8389,0.7953,0.7979,0.7943,0.8091,0.8247
w106.oracleGeneral.bin.zst_3275919,0.2386,0.26,0.2072,0.2493,0.2567,0.2737,0.2431,0.1953,0.2566,0.2342,0.2197,0.2396,0.2612,0.236,0.2371,0.2386,0.2341,0.2428,0.2417
w17.oracleGeneral.bin.zst_31398089,0.2054,0.2076,0.1486,0.2172,0.2211,0.2521,0.2147,0.1977,0.2277,0.582,0.1886,0.2194,0.2252,0.2202,0.209,0.212,0.2136,0.2345,0.2217
w88.oracleGeneral.bin.zst_4711053,0.282,0.2822,0.2313,0.2894,0.29,0.3055,0.2765,0.2255,0.2925,0.3476,0.245,0.2904,0.2916,0.2874,0.2784,0.2802,0.2822,0.2937,0.2769
w85.oracleGeneral.bin.zst_4790048,0.7707,0.7727,0.7573,0.7775,0.838,0.8389,0.8383,0.7674,0.8374,0.7832,0.7384,0.7707,0.8382,0.8233,0.7775,0.7935,0.7626,0.8317,0.7739
w80.oracleGeneral.bin.zst_5256246,0.727,0.7455,0.6045,0.7312,0.7595,0.7677,0.7127,0.6501,0.7542,0.7422,0.6385,0.7175,0.7615,0.7591,0.7181,0.7184,0.6722,0.7389,0.7056
w65.oracleGeneral.bin.zst_9316229,0.9598,0.97,0.9297,0.9707,0.9813,0.9821,0.9813,0.9741,0.9812,0.9723,0.9183,0.957,0.9816,0.9814,0.97,0.9745,0.9502,0.9773,0.9585
w31.oracleGeneral.bin.zst_21166982,0.8402,0.8436,0.7825,0.8412,0.8761,0.8843,0.8709,0.8154,0.8768,0.8514,0.8325,0.8319,0.8805,0.8768,0.8438,0.8511,0.8346,0.8699,0.8696
w46.oracleGeneral.bin.zst_11550125,0.518,0.5155,0.4169,0.5106,0.523,0.5384,0.5089,0.4781,0.5244,0.5339,0.5076,0.5117,0.5312,0.5311,0.5171,0.5185,0.5013,0.5298,0.5241
w76.oracleGeneral.bin.zst_6076272,0.3061,0.3355,0.2491,0.3209,0.3342,0.3526,0.2814,0.2006,0.3375,0.3457,0.2215,0.2953,0.3402,0.2914,0.3005,0.3071,0.3006,0.3232,0.3125
w100.oracleGeneral.bin.zst_3645877,0.6549,0.6769,0.5618,0.6758,0.6987,0.7199,0.6471,0.6477,0.6959,0.6863,0.6306,0.6539,0.7024,0.6944,0.6609,0.6709,0.6626,0.6838,0.654
w14.oracleGeneral.bin.zst_34816425,0.5002,0.5335,0.4531,0.5082,0.5297,0.5457,0.5267,0.4878,0.5331,0.5768,0.4973,0.5126,0.5317,0.5106,0.5018,0.5043,0.5026,0.5008,0.5042
w62.oracleGeneral.bin.zst_9497745,0.8296,0.9078,0.6719,0.9074,0.9175,0.9173,0.9015,0.9129,0.9157,0.9095,0.8801,0.8287,0.917,0.9171,0.9072,0.9188,0.8282,0.9147,0.7535
w33.oracleGeneral.bin.zst_19868346,0.1859,0.2098,0.1563,0.194,0.1889,0.1937,0.1922,0.1779,0.1931,0.3467,0.1654,0.1868,0.1892,0.189,0.1875,0.185,0.1874,0.1848,0.1831
w67.oracleGeneral.bin.zst_9028144,0.1812,0.1987,0.1522,0.1937,0.2057,0.2165,0.1893,0.1382,0.2045,0.1818,0.1507,0.1771,0.2083,0.1979,0.1771,0.1796,0.1759,0.1909,0.178
w49.oracleGeneral.bin.zst_11151558,0.6227,0.6311,0.5474,0.6389,0.6547,0.6605,0.6325,0.4947,0.6533,0.6007,0.4992,0.6284,0.6561,0.6456,0.618,0.6067,0.6079,0.6175,0.5941
w55.oracleGeneral.bin.zst_8855434,0.8627,0.8784,0.835,0.8642,0.8656,0.8676,0.8654,0.861,0.8665,0.8818,0.8636,0.8652,0.866,0.866,0.863,0.8623,0.8614,0.8643,0.8608
w73.oracleGeneral.bin.zst_6368815,0.5225,0.5355,0.3937,0.5517,0.5973,0.6106,0.5532,0.4814,0.5971,0.5579,0.4905,0.5005,0.6,0.5975,0.5086,0.5036,0.5171,0.515,0.4642
w89.oracleGeneral.bin.zst_3625918,0.3443,0.3771,0.2561,0.374,0.4009,0.4055,0.3855,0.2818,0.4155,0.3769,0.3015,0.3267,0.4039,0.3881,0.3374,0.3678,0.3527,0.3929,0.3709
w09.oracleGeneral.bin.zst_49622929,0.5051,0.5483,0.4816,0.5133,0.53,0.5415,0.5284,0.5026,0.5282,0.6238,0.5219,0.511,0.532,0.5118,0.5056,0.5062,0.5086,0.5138,0.5153
w45.oracleGeneral.bin.zst_15064629,0.1587,0.1647,0.1169,0.1586,0.1601,0.1657,0.1549,0.1588,0.1594,0.1792,0.1333,0.154,0.1602,0.1598,0.1592,0.1594,0.1527,0.1597,0.1572
w90.oracleGeneral.bin.zst_4493515,0.7326,0.7512,0.5967,0.7372,0.7503,0.7593,0.7042,0.6998,0.748,0.7366,0.6708,0.7389,0.7561,0.7526,0.741,0.7422,0.6754,0.7514,0.6785
w36.oracleGeneral.bin.zst_18915625,0.1749,0.1944,0.1448,0.1832,0.1768,0.1808,0.1804,0.1657,0.1827,0.3366,0.1547,0.1758,0.1767,0.1768,0.1769,0.1743,0.1759,0.1736,0.1711
w05.oracleGeneral.bin.zst_73034546,0.7757,0.8399,0.7099,0.7839,0.7987,0.8013,0.796,0.7364,0.7992,0.8344,0.7468,0.7731,0.7999,0.7981,0.7698,0.7617,0.7608,0.7793,0.794
w43.oracleGeneral.bin.zst_15617420,0.6514,0.6591,0.5672,0.6934,0.746,0.7603,0.7127,0.647,0.7524,0.6927,0.6361,0.6458,0.7502,0.7459,0.6477,0.6506,0.6537,0.6718,0.6549
w04.oracleGeneral.bin.zst_77764582,0.4273,0.4793,0.3946,0.4359,0.4507,0.4667,0.4433,0.4159,0.4496,0.5922,0.4413,0.4351,0.4523,0.4357,0.4283,0.4297,0.4301,0.4337,0.4313
w07.oracleGeneral.bin.zst_67427405,0.4608,0.4791,0.3654,0.5045,0.5501,0.5897,0.4926,0.407,0.544,0.4441,0.4151,0.4778,0.5652,0.5428,0.4567,0.4539,0.4538,0.4941,0.4291
w92.oracleGeneral.bin.zst_4284658,0.8005,0.7995,0.7912,0.8064,0.8287,0.8296,0.83,0.7559,0.8286,0.8026,0.7379,0.805,0.829,0.8256,0.8018,0.815,0.7958,0.8269,0.8038
w74.oracleGeneral.bin.zst_6343762,0.1863,0.1869,0.1633,0.1916,0.1991,0.2129,0.1889,0.1553,0.2027,0.1832,0.1658,0.1813,0.2006,0.1911,0.1818,0.1845,0.1828,0.1918,0.1842
w11.oracleGeneral.bin.zst_46173369,0.8572,0.8191,0.6198,0.8299,0.8135,0.8223,0.761,0.6401,0.8255,0.9774,0.6356,0.8358,0.8128,0.8145,0.8527,0.8536,0.8155,0.8367,0.8046
w29.oracleGeneral.bin.zst_19087784,0.5537,0.5959,0.4391,0.5615,0.566,0.5893,0.5646,0.5526,0.5699,0.8946,0.5748,0.5622,0.5693,0.5581,0.5647,0.569,0.5577,0.5728,0.6334
w69.oracleGeneral.bin.zst_7874006,0.495,0.5243,0.4063,0.5247,0.5526,0.5905,0.539,0.4672,0.552,0.5199,0.4874,0.5043,0.5578,0.55,0.4892,0.489,0.4856,0.5092,0.4774
w95.oracleGeneral.bin.zst_3937240,0.3024,0.3255,0.2692,0.3301,0.3437,0.3564,0.3222,0.2609,0.3445,0.2969,0.2846,0.3165,0.3477,0.3344,0.2994,0.2981,0.3109,0.3187,0.2991
w82.oracleGeneral.bin.zst_4926610,0.3777,0.3844,0.3544,0.4026,0.4359,0.4538,0.42,0.3472,0.4363,0.4261,0.3414,0.3723,0.4384,0.4006,0.3781,0.3827,0.3765,0.3954,0.3819
w48.oracleGeneral.bin.zst_14097008,0.8648,0.8618,0.8134,0.8797,0.8903,0.8914,0.8778,0.6635,0.8902,0.8706,0.6889,0.8446,0.8905,0.8895,0.8645,0.8791,0.8532,0.8873,0.8508
w47.oracleGeneral.bin.zst_14314717,0.1459,0.1498,0.1068,0.1462,0.1471,0.1522,0.1402,0.1453,0.1463,0.1655,0.1184,0.1412,0.1474,0.1467,0.1462,0.1463,0.1386,0.1466,0.1444
w61.oracleGeneral.bin.zst_9884691,0.6752,0.7038,0.501,0.656,0.6624,0.6889,0.6513,0.5732,0.6693,0.8395,0.5877,0.7047,0.6696,0.6608,0.6727,0.6866,0.6534,0.686,0.7235
w56.oracleGeneral.bin.zst_10899629,0.1408,0.1564,0.1306,0.1829,0.2226,0.2651,0.1647,0.1192,0.2185,0.1911,0.1287,0.1574,0.2431,0.153,0.1393,0.1382,0.1641,0.1833,0.1559
w77.oracleGeneral.bin.zst_5616402,0.5465,0.5682,0.4645,0.5604,0.5608,0.5654,0.5234,0.4587,0.5611,0.5554,0.4851,0.5546,0.562,0.5624,0.5484,0.5328,0.5292,0.5384,0.5133
w57.oracleGeneral.bin.zst_10554725,0.2113,0.2253,0.1634,0.2423,0.2736,0.3106,0.2145,0.1544,0.2723,0.2243,0.1654,0.2184,0.2885,0.2438,0.2088,0.2068,0.2226,0.2462,0.2146
w104.oracleGeneral.bin.zst_3395553,0.8014,0.8213,0.7294,0.8098,0.8319,0.8466,0.8257,0.8009,0.8378,0.8169,0.8066,0.8174,0.8374,0.8306,0.7968,0.8085,0.8144,0.8224,0.8264
w96.oracleGeneral.bin.zst_3787344,0.6404,0.6433,0.4259,0.5981,0.5814,0.6025,0.5955,0.5251,0.6076,0.7982,0.5451,0.6392,0.5867,0.5836,0.6354,0.6369,0.6088,0.6249,0.6405
w01.oracleGeneral.bin.zst_215796257,0.828,0.8626,0.7715,0.831,0.8319,0.8323,0.8317,0.8316,0.8319,0.9171,0.8109,0.8473,0.832,0.8318,0.8308,0.8307,0.8224,0.8313,0.8456
w53.oracleGeneral.bin.zst_8973978,0.6802,0.6941,0.6335,0.6828,0.6981,0.7023,0.6896,0.6659,0.6978,0.7028,0.6762,0.6747,0.6997,0.6975,0.6777,0.6848,0.6788,0.6915,0.6786
w12.oracleGeneral.bin.zst_45355529,0.0315,0.034,0.0202,0.0329,0.0419,0.0481,0.0393,0.0208,0.0478,0.0501,0.0276,0.0294,0.0433,0.0347,0.0294,0.0297,0.0314,0.033,0.0259
