,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w98.oracleGeneral.bin.zst_3664418,0.9037,0.9209,0.8299,0.9152,0.9295,0.9327,0.9233,0.9208,0.9286,0.9347,0.9295,0.9131,0.9299,0.9258,0.9081,0.9035,0.9129,0.9086,0.8968
w68.oracleGeneral.bin.zst_8875971,0.5398,0.6328,0.432,0.5966,0.7118,0.7282,0.6759,0.6184,0.7206,0.7146,0.6187,0.5317,0.7168,0.7013,0.5448,0.5371,0.569,0.547,0.5319
w27.oracleGeneral.bin.zst_19501541,0.664,0.7196,0.5572,0.6918,0.7057,0.7284,0.7461,0.7387,0.7092,0.941,0.8307,0.7469,0.7048,0.6993,0.6657,0.6565,0.6807,0.6536,0.8009
w101.oracleGeneral.bin.zst_3587707,0.9071,0.9212,0.8346,0.9185,0.9313,0.9349,0.9267,0.9244,0.9313,0.9357,0.9304,0.9157,0.9319,0.9271,0.9106,0.9069,0.9165,0.9153,0.8994
w28.oracleGeneral.bin.zst_19739621,0.817,0.8259,0.6892,0.831,0.8579,0.8681,0.8607,0.8657,0.8567,0.8888,0.8825,0.8147,0.8603,0.8566,0.8159,0.8216,0.8301,0.8342,0.8518
w23.oracleGeneral.bin.zst_27914470,0.7756,0.7738,0.7204,0.7891,0.819,0.8489,0.8096,0.818,0.818,0.8195,0.853,0.7749,0.8246,0.8149,0.7757,0.7758,0.7848,0.7824,0.781
w54.oracleGeneral.bin.zst_8832954,0.975,0.977,0.9573,0.9752,0.9789,0.9791,0.9787,0.9752,0.9787,0.9768,0.9767,0.9801,0.9789,0.977,0.9751,0.9753,0.9751,0.9774,0.9795
w13.oracleGeneral.bin.zst_39822877,0.4058,0.4063,0.3062,0.3858,0.3791,0.4038,0.4338,0.4514,0.4017,0.8804,0.4037,0.4138,0.38,0.3774,0.401,0.4055,0.4081,0.4049,0.5158
w22.oracleGeneral.bin.zst_22248591,0.7346,0.7372,0.7113,0.7362,0.7422,0.7487,0.7544,0.7615,0.7422,0.7743,0.7826,0.7369,0.743,0.7422,0.7337,0.737,0.74,0.7386,0.7383
w51.oracleGeneral.bin.zst_9551283,0.331,0.3367,0.3047,0.3397,0.3421,0.3502,0.3443,0.3339,0.3409,0.3661,0.3774,0.3401,0.3425,0.3414,0.3319,0.3275,0.3347,0.3294,0.3289
w84.oracleGeneral.bin.zst_4814234,0.417,0.4765,0.3169,0.4436,0.5554,0.58,0.5437,0.656,0.5523,0.7057,0.6429,0.3886,0.5688,0.5504,0.4099,0.4084,0.4958,0.4593,0.4172
w37.oracleGeneral.bin.zst_18840688,0.8014,0.8333,0.7195,0.8341,0.8475,0.8592,0.8368,0.8237,0.8481,0.8414,0.8259,0.8198,0.8544,0.835,0.801,0.8024,0.8088,0.8157,0.8142
w87.oracleGeneral.bin.zst_3788806,0.766,0.8215,0.6378,0.7435,0.7137,0.6984,0.7341,0.7461,0.7153,0.9453,0.8894,0.8598,0.7006,0.7028,0.7634,0.7645,0.7556,0.749,0.8847
w34.oracleGeneral.bin.zst_19553551,0.7814,0.8162,0.6414,0.757,0.7608,0.7628,0.784,0.7909,0.7632,0.94,0.8139,0.7922,0.761,0.7572,0.7812,0.7839,0.7865,0.7661,0.8112
w66.oracleGeneral.bin.zst_9169631,0.7504,0.7506,0.7082,0.7596,0.768,0.7804,0.775,0.7726,0.7714,0.7806,0.7925,0.7553,0.7691,0.7575,0.75,0.7503,0.7576,0.7523,0.7597
w06.oracleGeneral.bin.zst_69392150,0.1546,0.157,0.1033,0.1585,0.1771,0.2255,0.2201,0.3759,0.1853,0.2924,0.3806,0.1549,0.1779,0.1603,0.154,0.1519,0.1743,0.1633,0.1515
w91.oracleGeneral.bin.zst_4316605,0.7354,0.7696,0.559,0.7562,0.7943,0.8082,0.7442,0.8151,0.7916,0.7233,0.8107,0.7359,0.8038,0.7961,0.7432,0.7431,0.7908,0.7744,0.7151
w79.oracleGeneral.bin.zst_5411394,0.9459,0.9479,0.9236,0.9451,0.9578,0.9652,0.9631,0.9726,0.9587,0.9497,0.9746,0.9498,0.9587,0.9586,0.9434,0.9414,0.9438,0.9448,0.9492
w41.oracleGeneral.bin.zst_17004738,0.274,0.2822,0.2206,0.2767,0.2792,0.2854,0.2763,0.2773,0.2777,0.3081,0.2782,0.2734,0.2795,0.2782,0.2766,0.2769,0.2724,0.2769,0.2655
w72.oracleGeneral.bin.zst_6407185,0.6367,0.6386,0.5057,0.6371,0.6607,0.6726,0.6578,0.6628,0.6596,0.6987,0.6678,0.634,0.6653,0.6606,0.639,0.6415,0.6518,0.6524,0.6552
w10.oracleGeneral.bin.zst_48342350,0.876,0.8854,0.815,0.8812,0.8922,0.8978,0.8924,0.8838,0.8906,0.9066,0.9161,0.8786,0.8931,0.8878,0.8767,0.8735,0.8777,0.8768,0.8872
w08.oracleGeneral.bin.zst_44464937,0.9566,0.9661,0.9029,0.9609,0.9724,0.974,0.9744,0.9733,0.9723,0.9679,0.9803,0.96,0.9731,0.9714,0.9551,0.9571,0.9591,0.9583,0.9642
w103.oracleGeneral.bin.zst_3442094,0.4315,0.4433,0.3748,0.4389,0.444,0.4538,0.4481,0.4648,0.4435,0.656,0.597,0.5888,0.4457,0.4388,0.4316,0.4348,0.4355,0.439,0.6114
w58.oracleGeneral.bin.zst_10530695,0.5725,0.5907,0.5243,0.5914,0.6165,0.6416,0.6361,0.6557,0.6168,0.7017,0.7049,0.5806,0.6209,0.5999,0.5701,0.5696,0.5889,0.5782,0.5935
w52.oracleGeneral.bin.zst_11451546,0.618,0.6294,0.5449,0.6396,0.6706,0.6807,0.6654,0.6645,0.6701,0.6682,0.6639,0.6214,0.6732,0.6565,0.6178,0.616,0.638,0.6215,0.6138
w16.oracleGeneral.bin.zst_26702188,0.7402,0.7522,0.6783,0.7509,0.7751,0.7936,0.7976,0.824,0.7738,0.7579,0.8469,0.7403,0.7806,0.7709,0.7388,0.7397,0.7494,0.7442,0.7395
w40.oracleGeneral.bin.zst_17657232,0.2499,0.2604,0.1954,0.251,0.2527,0.2607,0.2579,0.2588,0.2521,0.3024,0.2772,0.2508,0.253,0.2523,0.2505,0.2494,0.2499,0.2485,0.2458
w25.oracleGeneral.bin.zst_26569398,0.8606,0.9195,0.8265,0.9043,0.9565,0.9585,0.9571,0.9552,0.9573,0.9117,0.9347,0.8643,0.9575,0.9502,0.8639,0.8644,0.8927,0.8793,0.8629
w38.oracleGeneral.bin.zst_18535323,0.6836,0.7056,0.5946,0.6826,0.6884,0.6992,0.7,0.6973,0.6904,0.8561,0.7465,0.7055,0.69,0.6864,0.6845,0.6896,0.691,0.6866,0.7381
w71.oracleGeneral.bin.zst_6840776,0.6772,0.6967,0.6096,0.6948,0.7217,0.7301,0.7216,0.7126,0.7215,0.7155,0.7263,0.6794,0.724,0.7078,0.6779,0.6746,0.6943,0.6818,0.6785
w20.oracleGeneral.bin.zst_29842317,0.9298,0.9412,0.892,0.9363,0.9488,0.952,0.9531,0.9366,0.9499,0.9545,0.9435,0.936,0.9491,0.9419,0.93,0.9291,0.9292,0.9308,0.936
w93.oracleGeneral.bin.zst_3351357,0.9338,0.9358,0.8973,0.9392,0.9454,0.9459,0.9455,0.9459,0.945,0.9348,0.9532,0.9342,0.9456,0.9445,0.9325,0.9341,0.9375,0.9409,0.9319
w15.oracleGeneral.bin.zst_33628757,0.9579,0.9655,0.9288,0.9706,0.9816,0.9823,0.9832,0.9807,0.9812,0.9708,0.9833,0.9649,0.9816,0.9802,0.9615,0.9643,0.9674,0.9667,0.9519
w21.oracleGeneral.bin.zst_29416348,0.9797,0.9815,0.9614,0.9835,0.9881,0.9887,0.9885,0.9872,0.9882,0.9834,0.9877,0.9796,0.9883,0.988,0.9813,0.9832,0.9816,0.985,0.9825
w02.oracleGeneral.bin.zst_122181000,0.9464,0.9851,0.9269,0.9676,0.9978,0.998,0.9975,0.9802,0.9979,0.9886,0.9506,0.9384,0.9979,0.9977,0.9868,0.9885,0.9521,0.9924,0.9435
w26.oracleGeneral.bin.zst_26532121,0.7023,0.7329,0.5799,0.7299,0.7489,0.7544,0.749,0.755,0.7515,0.842,0.7808,0.725,0.7481,0.7417,0.7076,0.6979,0.7314,0.6933,0.6824
w64.oracleGeneral.bin.zst_7458266,0.9388,0.9395,0.9305,0.9405,0.9457,0.9462,0.948,0.9451,0.9459,0.9402,0.946,0.9394,0.9454,0.9434,0.9396,0.9409,0.9397,0.9448,0.945
w39.oracleGeneral.bin.zst_17920022,0.1684,0.1736,0.136,0.1687,0.1701,0.1771,0.1745,0.1822,0.1701,0.1996,0.2048,0.1696,0.1704,0.1697,0.1687,0.1688,0.1685,0.1682,0.1679
w32.oracleGeneral.bin.zst_20776392,0.599,0.5991,0.5229,0.6013,0.6012,0.6025,0.6194,0.6183,0.6011,0.6591,0.6258,0.6074,0.6003,0.5993,0.5959,0.5921,0.6094,0.585,0.5795
w24.oracleGeneral.bin.zst_27165370,0.7719,0.7805,0.6915,0.7788,0.7859,0.794,0.792,0.79,0.7856,0.9032,0.7952,0.7774,0.787,0.7846,0.7735,0.774,0.7827,0.7776,0.7808
w59.oracleGeneral.bin.zst_10223136,0.8288,0.8753,0.6636,0.8483,0.8891,0.9011,0.888,0.9089,0.8875,0.9777,0.9538,0.8241,0.8935,0.8885,0.8289,0.8325,0.8542,0.8465,0.8761
w106.oracleGeneral.bin.zst_3275919,0.391,0.3957,0.3483,0.4012,0.4416,0.493,0.4787,0.4301,0.4427,0.467,0.4574,0.3984,0.445,0.4258,0.3918,0.3921,0.4614,0.3891,0.4141
w17.oracleGeneral.bin.zst_31398089,0.3767,0.393,0.2865,0.3872,0.401,0.4364,0.4425,0.4703,0.3958,0.7347,0.4363,0.3813,0.4055,0.3718,0.3793,0.378,0.3904,0.3874,0.4016
w88.oracleGeneral.bin.zst_4711053,0.5323,0.5471,0.416,0.5408,0.5794,0.5982,0.5895,0.5944,0.5805,0.6553,0.6318,0.5498,0.5837,0.5746,0.5337,0.5373,0.5636,0.5513,0.5579
w85.oracleGeneral.bin.zst_4790048,0.9583,0.9652,0.9515,0.9652,0.973,0.9745,0.976,0.9702,0.9734,0.9633,0.9736,0.9594,0.973,0.97,0.9609,0.9626,0.963,0.965,0.9597
w80.oracleGeneral.bin.zst_5256246,0.8602,0.8908,0.7514,0.8816,0.9028,0.9098,0.8939,0.8916,0.9029,0.8994,0.8939,0.8697,0.904,0.8979,0.8642,0.8624,0.8837,0.8658,0.8574
w65.oracleGeneral.bin.zst_9316229,0.9835,0.9868,0.9717,0.9889,0.9923,0.9926,0.9934,0.9926,0.9925,0.9884,0.9951,0.9844,0.9924,0.9924,0.9867,0.988,0.986,0.9896,0.9845
w31.oracleGeneral.bin.zst_21166982,0.9618,0.9803,0.938,0.98,0.9879,0.9884,0.9866,0.9846,0.9877,0.9823,0.9858,0.9586,0.9882,0.9865,0.9797,0.983,0.9681,0.9849,0.9681
w46.oracleGeneral.bin.zst_11550125,0.8091,0.803,0.697,0.8109,0.8704,0.883,0.8711,0.8669,0.8711,0.8428,0.9154,0.8116,0.8755,0.8612,0.8112,0.817,0.82,0.8354,0.8155
w76.oracleGeneral.bin.zst_6076272,0.5714,0.5867,0.479,0.5896,0.6063,0.6233,0.6152,0.6173,0.6066,0.6711,0.6443,0.5944,0.6077,0.6001,0.5755,0.5686,0.5965,0.5733,0.5923
w100.oracleGeneral.bin.zst_3645877,0.9049,0.9208,0.8327,0.9183,0.9328,0.9357,0.9269,0.9239,0.9322,0.9352,0.931,0.9152,0.9333,0.9291,0.91,0.9052,0.9161,0.9123,0.8995
w14.oracleGeneral.bin.zst_34816425,0.8426,0.8768,0.7923,0.8465,0.8505,0.8579,0.8546,0.8411,0.851,0.9326,0.8545,0.8576,0.8513,0.8485,0.844,0.8456,0.8447,0.8398,0.8595
w62.oracleGeneral.bin.zst_9497745,0.8666,0.8728,0.7933,0.8717,0.8797,0.8824,0.8991,0.9044,0.8784,0.8992,0.9262,0.8713,0.8799,0.8728,0.869,0.8716,0.8569,0.877,0.8707
w33.oracleGeneral.bin.zst_19868346,0.3595,0.3728,0.2768,0.3602,0.3617,0.3714,0.3711,0.3669,0.3597,0.4739,0.404,0.3614,0.3619,0.3614,0.3601,0.3602,0.3588,0.3597,0.3549
w67.oracleGeneral.bin.zst_9028144,0.4945,0.5095,0.4365,0.5153,0.5423,0.5563,0.5401,0.5317,0.5387,0.5382,0.5396,0.5277,0.5436,0.5336,0.4939,0.4917,0.506,0.5024,0.496
w49.oracleGeneral.bin.zst_11151558,0.8071,0.8473,0.7381,0.8149,0.8209,0.8273,0.8283,0.829,0.8201,0.9081,0.8996,0.8233,0.8222,0.8199,0.8106,0.7989,0.8107,0.8022,0.8139
w55.oracleGeneral.bin.zst_8855434,0.7361,0.7458,0.6746,0.7391,0.7478,0.76,0.773,0.788,0.7482,0.8024,0.8113,0.7437,0.7502,0.7457,0.7404,0.733,0.7412,0.7411,0.7373
w73.oracleGeneral.bin.zst_6368815,0.669,0.6772,0.5852,0.6958,0.7446,0.7575,0.744,0.7448,0.7446,0.7215,0.753,0.6722,0.749,0.7438,0.6696,0.6678,0.7,0.6745,0.6695
w89.oracleGeneral.bin.zst_3625918,0.5345,0.5541,0.4803,0.5469,0.5655,0.5659,0.5698,0.5675,0.5653,0.6381,0.6244,0.5452,0.5636,0.5566,0.5354,0.5341,0.5548,0.5452,0.5515
w09.oracleGeneral.bin.zst_49622929,0.748,0.7852,0.7141,0.7549,0.7574,0.7656,0.761,0.7498,0.7555,0.9034,0.7725,0.763,0.7591,0.7526,0.7488,0.7501,0.751,0.7489,0.7733
w45.oracleGeneral.bin.zst_15064629,0.1902,0.1933,0.1735,0.1978,0.2164,0.2671,0.3191,0.3182,0.2224,0.2158,0.4029,0.4172,0.2204,0.2077,0.1907,0.1901,0.2126,0.1902,0.4206
w90.oracleGeneral.bin.zst_4493515,0.9267,0.9153,0.8548,0.9309,0.9373,0.9396,0.9442,0.9473,0.9362,0.9311,0.9436,0.9312,0.9376,0.9363,0.9292,0.9287,0.9133,0.9302,0.9092
w36.oracleGeneral.bin.zst_18915625,0.3555,0.3681,0.2784,0.3562,0.3576,0.3667,0.3713,0.3682,0.3564,0.4467,0.3931,0.3561,0.3575,0.3574,0.3562,0.3559,0.3555,0.3548,0.3503
w05.oracleGeneral.bin.zst_73034546,0.948,0.9583,0.8798,0.9528,0.9574,0.9583,0.9563,0.9559,0.957,0.9691,0.9644,0.9491,0.9578,0.9564,0.9488,0.9501,0.9487,0.9533,0.9567
w43.oracleGeneral.bin.zst_15617420,0.8363,0.8375,0.7609,0.8689,0.9043,0.914,0.9067,0.9008,0.9055,0.8807,0.9235,0.8424,0.9069,0.8961,0.8366,0.8338,0.8798,0.8479,0.8357
w04.oracleGeneral.bin.zst_77764582,0.689,0.7421,0.6454,0.6958,0.6979,0.7091,0.7018,0.6891,0.6964,0.8899,0.7168,0.7063,0.6998,0.6925,0.69,0.6934,0.6917,0.6895,0.7016
w07.oracleGeneral.bin.zst_67427405,0.7566,0.775,0.6516,0.7846,0.8147,0.8358,0.8034,0.7856,0.8148,0.794,0.8036,0.7674,0.8227,0.7953,0.756,0.7599,0.78,0.7777,0.763
w92.oracleGeneral.bin.zst_4284658,0.9564,0.9587,0.9482,0.9594,0.9581,0.9581,0.9592,0.9575,0.9578,0.9561,0.9627,0.9629,0.9581,0.9577,0.9561,0.9538,0.9569,0.9574,0.9555
w74.oracleGeneral.bin.zst_6343762,0.5317,0.5284,0.4694,0.563,0.6071,0.6238,0.6003,0.5988,0.604,0.6025,0.5991,0.5335,0.6086,0.598,0.5571,0.5593,0.5502,0.5643,0.537
w11.oracleGeneral.bin.zst_46173369,0.8048,0.8019,0.6037,0.7983,0.8039,0.8252,0.8519,0.8996,0.8075,0.9764,0.9341,0.8109,0.8097,0.8091,0.8029,0.805,0.8231,0.8157,0.8112
w29.oracleGeneral.bin.zst_19087784,0.6242,0.6654,0.5202,0.6401,0.657,0.6908,0.6908,0.6747,0.6577,0.9558,0.7632,0.6722,0.6624,0.6453,0.6229,0.6267,0.6401,0.6358,0.756
w69.oracleGeneral.bin.zst_7874006,0.7462,0.763,0.6068,0.7789,0.8187,0.8378,0.8376,0.8093,0.8288,0.7867,0.8174,0.7538,0.8243,0.817,0.7391,0.7366,0.7734,0.7637,0.7165
w95.oracleGeneral.bin.zst_3937240,0.5538,0.5679,0.471,0.5701,0.5927,0.603,0.6032,0.5991,0.5919,0.5652,0.6319,0.5712,0.5945,0.5862,0.5538,0.5512,0.586,0.5574,0.5624
w82.oracleGeneral.bin.zst_4926610,0.7052,0.7113,0.6612,0.7197,0.7344,0.7674,0.7441,0.78,0.7437,0.7859,0.7972,0.7146,0.7453,0.7234,0.7052,0.7042,0.754,0.7112,0.7153
w48.oracleGeneral.bin.zst_14097008,0.8699,0.8687,0.841,0.8746,0.8746,0.8764,0.888,0.9244,0.8741,0.928,0.9361,0.8781,0.8747,0.8734,0.8702,0.8691,0.9077,0.8702,0.8976
w47.oracleGeneral.bin.zst_14314717,0.24,0.2422,0.2156,0.2436,0.2576,0.3068,0.3462,0.3699,0.2627,0.259,0.4292,0.4382,0.2623,0.2523,0.2404,0.2403,0.25,0.2391,0.4424
w61.oracleGeneral.bin.zst_9884691,0.8827,0.883,0.7205,0.8601,0.8617,0.8702,0.8912,0.8853,0.8653,0.9652,0.9031,0.8892,0.8632,0.8599,0.8822,0.8844,0.8931,0.8749,0.9021
w56.oracleGeneral.bin.zst_10899629,0.5225,0.5282,0.4352,0.5349,0.5531,0.5784,0.5499,0.5395,0.5557,0.6431,0.5483,0.5284,0.5555,0.54,0.525,0.5206,0.5313,0.5266,0.5123
w77.oracleGeneral.bin.zst_5616402,0.7332,0.7472,0.6417,0.7396,0.7403,0.7442,0.7436,0.7456,0.7388,0.8093,0.7741,0.7632,0.7404,0.7387,0.7377,0.7193,0.7329,0.7178,0.7397
w57.oracleGeneral.bin.zst_10554725,0.5622,0.5735,0.4623,0.5794,0.5912,0.6135,0.5879,0.5766,0.5941,0.6339,0.5965,0.5684,0.5932,0.5796,0.5633,0.5588,0.5711,0.5646,0.5522
w104.oracleGeneral.bin.zst_3395553,0.9498,0.958,0.904,0.9534,0.9602,0.9612,0.962,0.9587,0.9607,0.9661,0.9607,0.955,0.9605,0.9593,0.9508,0.9527,0.9517,0.9541,0.9484
w96.oracleGeneral.bin.zst_3787344,0.7759,0.7918,0.5893,0.7861,0.7914,0.8064,0.8033,0.8043,0.7968,0.9155,0.844,0.7915,0.8001,0.7909,0.7773,0.7854,0.8128,0.8063,0.8222
w01.oracleGeneral.bin.zst_215796257,0.7635,0.7976,0.7406,0.7658,0.77,0.7765,0.7801,0.8123,0.7705,0.8982,0.8445,0.785,0.7703,0.7697,0.7648,0.7645,0.7666,0.7647,0.8177
w53.oracleGeneral.bin.zst_8973978,0.9215,0.9539,0.877,0.9237,0.9283,0.93,0.93,0.9253,0.9282,0.9634,0.9301,0.9269,0.9288,0.9282,0.9215,0.9237,0.9239,0.9262,0.9284
w12.oracleGeneral.bin.zst_45355529,0.1473,0.1598,0.1089,0.1515,0.1662,0.1714,0.1679,0.1813,0.1677,0.2188,0.1701,0.1467,0.1676,0.1633,0.1467,0.1469,0.15,0.1475,0.1538
