,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w60.oracleGeneral.bin.zst_9898835,0.6995,0.7015,0.5797,0.7453,0.7775,0.7847,0.681,0.6155,0.7823,0.757,0.4298,0.6797,0.7799,0.7775,0.6981,0.7063,0.668,0.7321,0.7071
w30.oracleGeneral.bin.zst_21390010,0.2039,0.1855,0.0879,0.1793,0.1856,0.2259,0.182,0.1558,0.2401,0.6352,0.133,0.1803,0.1897,0.1839,0.1833,0.1861,0.177,0.1911,0.189
w102.oracleGeneral.bin.zst_3558215,0.1811,0.1926,0.1216,0.1927,0.1936,0.2009,0.1719,0.1334,0.1926,0.2356,0.1478,0.1761,0.1946,0.1931,0.179,0.178,0.1817,0.175,0.1636
w78.oracleGeneral.bin.zst_5493106,0.3401,0.3447,0.223,0.341,0.3453,0.3551,0.3182,0.2245,0.3531,0.3577,0.2598,0.3232,0.3378,0.3475,0.3339,0.3349,0.3136,0.3201,0.3042
w18.oracleGeneral.bin.zst_22466283,0.5284,0.5749,0.4299,0.569,0.6306,0.6424,0.5578,0.5391,0.6197,0.6023,0.5188,0.5114,0.6336,0.6304,0.5419,0.5451,0.5473,0.553,0.5159
w99.oracleGeneral.bin.zst_3660840,0.5649,0.607,0.5587,0.607,0.6454,0.6465,0.6397,0.4969,0.6445,0.6092,0.4935,0.5543,0.6458,0.6424,0.6057,0.629,0.5622,0.642,0.5668
w03.oracleGeneral.bin.zst_84712978,0.5414,0.5853,0.481,0.5557,0.5708,0.5832,0.5587,0.5312,0.5678,0.5913,0.539,0.5455,0.5739,0.5591,0.5395,0.544,0.5406,0.5532,0.5342
w42.oracleGeneral.bin.zst_16894445,0.6552,0.6377,0.5018,0.653,0.6679,0.6838,0.5412,0.4528,0.668,0.6659,0.3501,0.6427,0.6704,0.6684,0.6513,0.6528,0.6286,0.6653,0.6148
w44.oracleGeneral.bin.zst_12116074,0.8643,0.8616,0.8225,0.8708,0.8863,0.8933,0.8615,0.8609,0.8855,0.8707,0.7775,0.8581,0.888,0.8876,0.8614,0.8614,0.8367,0.8732,0.8534
w98.oracleGeneral.bin.zst_3664418,0.6058,0.6299,0.4998,0.6323,0.6637,0.6822,0.5651,0.5448,0.6622,0.633,0.567,0.5936,0.6684,0.6589,0.627,0.6443,0.6248,0.6564,0.6056
w68.oracleGeneral.bin.zst_8875971,0.1595,0.1581,0.1202,0.1753,0.1858,0.2509,0.1795,0.136,0.1824,0.1695,0.1413,0.1552,0.1888,0.1866,0.1569,0.162,0.1678,0.1722,0.1716
w27.oracleGeneral.bin.zst_19501541,0.4773,0.493,0.2778,0.4809,0.5282,0.5531,0.4605,0.3754,0.5315,0.7971,0.4473,0.4772,0.5342,0.5321,0.4951,0.4988,0.4805,0.5151,0.451
w101.oracleGeneral.bin.zst_3587707,0.6097,0.6327,0.5051,0.6337,0.6668,0.6826,0.5698,0.55,0.6625,0.6347,0.5721,0.5982,0.6712,0.6566,0.6299,0.6472,0.6247,0.6613,0.6087
w28.oracleGeneral.bin.zst_19739621,0.4319,0.4279,0.316,0.4169,0.4599,0.5,0.4366,0.3432,0.4652,0.5611,0.3714,0.4194,0.4673,0.4472,0.4165,0.4303,0.4165,0.4539,0.463
w23.oracleGeneral.bin.zst_27914470,0.2977,0.3715,0.268,0.319,0.3879,0.4364,0.387,0.1792,0.4039,0.3073,0.2074,0.2767,0.3949,0.3503,0.2998,0.3067,0.2906,0.3351,0.2857
w54.oracleGeneral.bin.zst_8832954,0.8437,0.8425,0.8314,0.8432,0.8485,0.8597,0.8487,0.8407,0.8433,0.8425,0.842,0.8438,0.8523,0.8521,0.8424,0.843,0.8442,0.8465,0.8449
w13.oracleGeneral.bin.zst_39822877,0.251,0.2782,0.172,0.2764,0.2631,0.2723,0.2478,0.2376,0.2614,0.4013,0.2424,0.2753,0.2665,0.2534,0.2513,0.2506,0.244,0.2709,0.2767
w22.oracleGeneral.bin.zst_22248591,0.8013,0.8688,0.7659,0.8689,0.8812,0.8832,0.8792,0.8746,0.8799,0.8692,0.8523,0.7903,0.882,0.8805,0.8683,0.8726,0.8217,0.8779,0.798
w51.oracleGeneral.bin.zst_9551283,0.3303,0.3859,0.2519,0.3627,0.3924,0.4201,0.3267,0.2673,0.3941,0.3643,0.2837,0.2801,0.4103,0.3895,0.3319,0.3316,0.2774,0.3926,0.2754
w84.oracleGeneral.bin.zst_4814234,0.2778,0.2642,0.1864,0.2771,0.2968,0.3156,0.25,0.1924,0.3113,0.3758,0.2147,0.2674,0.3006,0.2954,0.2756,0.2749,0.2717,0.2749,0.2573
w37.oracleGeneral.bin.zst_18840688,0.3708,0.4172,0.3253,0.4238,0.5024,0.5767,0.4673,0.3717,0.502,0.4247,0.3804,0.3908,0.5265,0.5146,0.4114,0.4215,0.3973,0.4237,0.3705
w87.oracleGeneral.bin.zst_3788806,0.7563,0.7734,0.6787,0.7742,0.7727,0.7804,0.7491,0.6937,0.7752,0.7781,0.7653,0.7837,0.775,0.7841,0.7592,0.7484,0.7506,0.754,0.7487
w34.oracleGeneral.bin.zst_19553551,0.4136,0.498,0.3661,0.4213,0.4624,0.4661,0.4365,0.3623,0.4626,0.5102,0.3911,0.4435,0.4686,0.446,0.4164,0.4182,0.4046,0.458,0.459
w66.oracleGeneral.bin.zst_9169631,0.3325,0.3758,0.3287,0.4143,0.4773,0.4836,0.3165,0.2201,0.4624,0.4135,0.1806,0.2678,0.48,0.4226,0.3554,0.3695,0.2551,0.429,0.3431
w06.oracleGeneral.bin.zst_69392150,0.0365,0.039,0.0278,0.0391,0.041,0.058,0.0431,0.0289,0.0432,0.0645,0.0334,0.0358,0.0428,0.0401,0.0366,0.036,0.037,0.0448,0.0377
w91.oracleGeneral.bin.zst_4316605,0.3339,0.3453,0.2224,0.3354,0.372,0.3799,0.339,0.2037,0.3679,0.3472,0.2412,0.3129,0.3703,0.3687,0.3327,0.3277,0.3094,0.3331,0.2801
w79.oracleGeneral.bin.zst_5411394,0.8809,0.8878,0.853,0.889,0.8932,0.9176,0.8802,0.8577,0.8904,0.8879,0.8784,0.8805,0.8989,0.8945,0.8874,0.8897,0.8834,0.896,0.8842
w41.oracleGeneral.bin.zst_17004738,0.067,0.0723,0.0583,0.0766,0.0902,0.0988,0.0847,0.0682,0.0947,0.0856,0.0661,0.0676,0.0926,0.0791,0.0677,0.0682,0.0724,0.072,0.0634
w72.oracleGeneral.bin.zst_6407185,0.2445,0.2623,0.1791,0.2657,0.267,0.2805,0.2434,0.1703,0.2651,0.2612,0.1913,0.2556,0.271,0.2676,0.2392,0.2401,0.2311,0.2593,0.2337
w10.oracleGeneral.bin.zst_48342350,0.4526,0.5612,0.3943,0.4797,0.5657,0.5722,0.5113,0.3385,0.5633,0.4506,0.3631,0.4405,0.5692,0.5593,0.4534,0.4966,0.4317,0.5557,0.4469
w08.oracleGeneral.bin.zst_44464937,0.7803,0.8323,0.5955,0.7945,0.8444,0.8473,0.7869,0.4036,0.8432,0.7922,0.4305,0.6868,0.8454,0.8454,0.7727,0.7891,0.5682,0.8221,0.6669
w103.oracleGeneral.bin.zst_3442094,0.2445,0.2484,0.1808,0.2497,0.2503,0.2578,0.2248,0.1837,0.2524,0.28,0.2055,0.2328,0.252,0.2506,0.2382,0.2428,0.2356,0.2372,0.2368
w58.oracleGeneral.bin.zst_10530695,0.3538,0.3629,0.2228,0.3412,0.4044,0.4061,0.307,0.2257,0.4049,0.3691,0.2426,0.3241,0.4093,0.3973,0.3538,0.355,0.3209,0.3858,0.3363
w52.oracleGeneral.bin.zst_11451546,0.1474,0.1736,0.1158,0.1775,0.2121,0.2405,0.1937,0.121,0.2195,0.1606,0.1269,0.1511,0.218,0.1916,0.1473,0.1496,0.1479,0.1725,0.1387
w16.oracleGeneral.bin.zst_26702188,0.7155,0.7237,0.6634,0.7418,0.7649,0.7728,0.7561,0.7446,0.7614,0.7332,0.7224,0.7137,0.7686,0.764,0.7179,0.7182,0.7102,0.7426,0.7074
w40.oracleGeneral.bin.zst_17657232,0.116,0.1341,0.088,0.1252,0.1235,0.1272,0.1219,0.115,0.1264,0.1945,0.1027,0.1174,0.1209,0.1218,0.1168,0.1106,0.1183,0.1104,0.1074
w25.oracleGeneral.bin.zst_26569398,0.2333,0.2843,0.2075,0.2818,0.3556,0.4053,0.3838,0.262,0.3871,0.2819,0.2705,0.3184,0.3756,0.2287,0.3008,0.3044,0.2778,0.2739,0.2547
w38.oracleGeneral.bin.zst_18535323,0.5982,0.6066,0.5262,0.63,0.6492,0.6594,0.6236,0.5509,0.6471,0.6308,0.4604,0.598,0.6533,0.6256,0.5974,0.5836,0.6027,0.62,0.5658
w71.oracleGeneral.bin.zst_6840776,0.2271,0.2614,0.1806,0.2609,0.3075,0.3483,0.2895,0.1937,0.331,0.2076,0.2074,0.2341,0.3155,0.2878,0.2249,0.2257,0.2312,0.2719,0.2039
w20.oracleGeneral.bin.zst_29842317,0.6004,0.6365,0.5599,0.6473,0.6633,0.6769,0.6517,0.6257,0.6604,0.6385,0.639,0.5997,0.6664,0.6568,0.633,0.633,0.614,0.6472,0.6005
w93.oracleGeneral.bin.zst_3351357,0.7203,0.8114,0.6579,0.7828,0.8267,0.8283,0.782,0.6128,0.8264,0.7694,0.6715,0.7022,0.8279,0.8278,0.7379,0.7466,0.6883,0.786,0.7285
w15.oracleGeneral.bin.zst_33628757,0.7413,0.8795,0.6773,0.8473,0.9096,0.9104,0.8558,0.8387,0.9047,0.8068,0.7268,0.7314,0.9098,0.8883,0.7701,0.8587,0.7518,0.8983,0.6474
w21.oracleGeneral.bin.zst_29416348,0.7952,0.8851,0.7979,0.8907,0.9093,0.9106,0.8958,0.8978,0.9072,0.8887,0.8294,0.7775,0.9096,0.9095,0.8701,0.8761,0.8058,0.8996,0.7885
w02.oracleGeneral.bin.zst_122181000,0.6031,0.9803,0.3418,0.9785,0.9792,0.9808,0.4246,0.2857,0.9169,0.5102,0.1834,0.3706,0.9813,0.9795,0.713,0.7145,0.3468,0.8348,0.341
w26.oracleGeneral.bin.zst_26532121,0.2986,0.3005,0.1897,0.2941,0.3185,0.3695,0.286,0.1635,0.326,0.2914,0.1946,0.2869,0.3462,0.3303,0.2817,0.2826,0.2872,0.3148,0.2782
w64.oracleGeneral.bin.zst_7458266,0.8923,0.8923,0.8628,0.8923,0.8977,0.9006,0.892,0.8914,0.8936,0.8923,0.8944,0.8896,0.9004,0.9002,0.8923,0.8947,0.8924,0.9003,0.9045
w39.oracleGeneral.bin.zst_17920022,0.0846,0.0957,0.0603,0.0909,0.0963,0.0999,0.0948,0.0857,0.1017,0.135,0.0752,0.0858,0.0942,0.0942,0.0834,0.0815,0.0889,0.0812,0.0736
w32.oracleGeneral.bin.zst_20776392,0.51,0.5404,0.3012,0.5286,0.5184,0.5488,0.5152,0.378,0.6008,0.6657,0.3952,0.5186,0.5069,0.4974,0.526,0.4597,0.5744,0.4434,0.3474
w24.oracleGeneral.bin.zst_27165370,0.4483,0.4666,0.3404,0.4613,0.4855,0.5016,0.4304,0.2993,0.487,0.4643,0.3499,0.4443,0.4909,0.4855,0.4422,0.4524,0.4189,0.4634,0.4393
w59.oracleGeneral.bin.zst_10223136,0.6448,0.6383,0.4188,0.639,0.6432,0.6709,0.6052,0.5952,0.6568,0.8561,0.601,0.626,0.6453,0.641,0.6424,0.6467,0.629,0.6463,0.6575
w106.oracleGeneral.bin.zst_3275919,0.1704,0.1798,0.129,0.1818,0.1842,0.2025,0.1772,0.1428,0.1852,0.1698,0.165,0.1668,0.1923,0.1809,0.1686,0.1694,0.1767,0.1763,0.1636
w17.oracleGeneral.bin.zst_31398089,0.1386,0.1468,0.1051,0.1405,0.1561,0.1706,0.146,0.1171,0.1558,0.3454,0.126,0.1452,0.159,0.1511,0.1348,0.1399,0.1351,0.1485,0.1584
w88.oracleGeneral.bin.zst_4711053,0.2112,0.2266,0.1673,0.2245,0.2421,0.2547,0.206,0.1748,0.2396,0.2324,0.1725,0.2079,0.2448,0.2272,0.2066,0.2083,0.2088,0.2185,0.2084
w85.oracleGeneral.bin.zst_4790048,0.7302,0.7655,0.72,0.7669,0.8162,0.8189,0.8179,0.6035,0.8164,0.7682,0.6277,0.7258,0.8168,0.8044,0.7649,0.784,0.7073,0.8145,0.7478
w80.oracleGeneral.bin.zst_5256246,0.5577,0.5715,0.4255,0.5773,0.5994,0.629,0.5668,0.456,0.6019,0.5545,0.477,0.5793,0.6121,0.6088,0.5438,0.5478,0.5205,0.5838,0.5049
w65.oracleGeneral.bin.zst_9316229,0.9161,0.9646,0.886,0.9647,0.9783,0.9789,0.9752,0.942,0.9782,0.9666,0.798,0.9113,0.9785,0.9784,0.9602,0.9679,0.9005,0.9756,0.9058
w31.oracleGeneral.bin.zst_21166982,0.7866,0.817,0.7168,0.8167,0.8478,0.8548,0.8201,0.7824,0.8439,0.8189,0.764,0.7692,0.8518,0.8508,0.814,0.8274,0.7811,0.8468,0.7866
w46.oracleGeneral.bin.zst_11550125,0.4773,0.4704,0.3977,0.4498,0.4482,0.4626,0.4542,0.4293,0.4517,0.477,0.4515,0.4755,0.449,0.4448,0.4636,0.449,0.4652,0.4542,0.4977
w76.oracleGeneral.bin.zst_6076272,0.2074,0.2041,0.1379,0.2046,0.2204,0.2502,0.2056,0.1336,0.2309,0.239,0.1532,0.1899,0.2349,0.2151,0.1934,0.2067,0.2014,0.2265,0.2038
w100.oracleGeneral.bin.zst_3645877,0.6089,0.6333,0.5072,0.635,0.6657,0.6836,0.5709,0.5512,0.6634,0.6356,0.573,0.5965,0.6707,0.6616,0.6303,0.6465,0.6259,0.6591,0.6083
w14.oracleGeneral.bin.zst_34816425,0.4563,0.4794,0.4176,0.4732,0.503,0.5149,0.4973,0.4559,0.5034,0.5008,0.471,0.4555,0.5059,0.4822,0.4611,0.4743,0.4615,0.4893,0.4589
w62.oracleGeneral.bin.zst_9497745,0.6192,0.714,0.5978,0.6466,0.7799,0.8369,0.757,0.7058,0.7976,0.7371,0.6951,0.6133,0.7983,0.7282,0.6447,0.6499,0.7165,0.6528,0.6339
w33.oracleGeneral.bin.zst_19868346,0.1543,0.1696,0.1293,0.1648,0.1641,0.1676,0.1667,0.1581,0.1673,0.3001,0.1416,0.1572,0.1619,0.1617,0.1534,0.1498,0.1584,0.1498,0.1467
w67.oracleGeneral.bin.zst_9028144,0.1416,0.1584,0.1038,0.1537,0.1668,0.1793,0.1332,0.0991,0.1668,0.1336,0.1078,0.1361,0.1734,0.1562,0.138,0.141,0.1331,0.1539,0.1386
w49.oracleGeneral.bin.zst_11151558,0.5095,0.5403,0.4227,0.5694,0.5875,0.5852,0.5442,0.3679,0.5943,0.4983,0.4038,0.5282,0.5917,0.5948,0.505,0.4911,0.4874,0.5201,0.4984
w55.oracleGeneral.bin.zst_8855434,0.8559,0.8571,0.8223,0.8574,0.8599,0.8615,0.8574,0.8577,0.8591,0.8571,0.8599,0.8583,0.86,0.8599,0.8569,0.8581,0.8573,0.8605,0.8548
w73.oracleGeneral.bin.zst_6368815,0.3394,0.3648,0.2386,0.3757,0.3931,0.4109,0.3605,0.268,0.4046,0.3588,0.287,0.3343,0.4,0.3802,0.323,0.3191,0.3129,0.3384,0.3058
w89.oracleGeneral.bin.zst_3625918,0.2781,0.2793,0.2184,0.2559,0.3187,0.344,0.3076,0.2178,0.3362,0.2772,0.2336,0.2838,0.3356,0.2924,0.2698,0.2866,0.2709,0.3256,0.2913
w09.oracleGeneral.bin.zst_49622929,0.4789,0.5074,0.4447,0.4952,0.5105,0.5223,0.5061,0.4886,0.5093,0.5493,0.5022,0.4776,0.5141,0.4859,0.4822,0.4896,0.486,0.5044,0.4733
w45.oracleGeneral.bin.zst_15064629,0.1161,0.1224,0.0728,0.1276,0.1443,0.1302,0.1121,0.0886,0.1452,0.1591,0.0813,0.1113,0.1347,0.1354,0.1173,0.1139,0.1155,0.1162,0.1053
w90.oracleGeneral.bin.zst_4493515,0.4521,0.4555,0.3177,0.4298,0.4703,0.4764,0.4309,0.4284,0.4663,0.6721,0.4361,0.443,0.4726,0.4712,0.4533,0.4499,0.5975,0.4607,0.5132
w36.oracleGeneral.bin.zst_18915625,0.1417,0.1603,0.1178,0.1537,0.153,0.1567,0.1559,0.1444,0.157,0.2834,0.1295,0.1449,0.1511,0.1512,0.1428,0.1388,0.1462,0.1403,0.1352
w05.oracleGeneral.bin.zst_73034546,0.6929,0.7646,0.6614,0.7167,0.7713,0.7721,0.7374,0.6418,0.7708,0.7014,0.6524,0.7074,0.7706,0.769,0.7015,0.7293,0.6865,0.7609,0.6988
w43.oracleGeneral.bin.zst_15617420,0.5681,0.5772,0.4013,0.5939,0.6472,0.6798,0.5472,0.5039,0.6342,0.5883,0.4995,0.5619,0.6538,0.6451,0.5749,0.5783,0.5378,0.5974,0.5494
w04.oracleGeneral.bin.zst_77764582,0.4009,0.4386,0.3627,0.4137,0.4256,0.4389,0.4209,0.3979,0.4226,0.5048,0.41,0.4036,0.4287,0.4086,0.4004,0.4048,0.4038,0.4208,0.4021
w07.oracleGeneral.bin.zst_67427405,0.3124,0.3242,0.2377,0.352,0.3857,0.4439,0.3376,0.2456,0.3759,0.309,0.2327,0.3051,0.4063,0.3906,0.3114,0.3124,0.3105,0.3594,0.2831
w92.oracleGeneral.bin.zst_4284658,0.6881,0.7986,0.675,0.7991,0.8261,0.8266,0.8248,0.6179,0.826,0.7997,0.6593,0.6843,0.8261,0.8254,0.7988,0.8128,0.684,0.8246,0.7106
w74.oracleGeneral.bin.zst_6343762,0.1624,0.1746,0.1267,0.1713,0.1734,0.1821,0.1414,0.1107,0.173,0.1571,0.1194,0.1552,0.1782,0.1662,0.1598,0.162,0.1505,0.168,0.1577
w11.oracleGeneral.bin.zst_46173369,0.6357,0.6589,0.3361,0.626,0.6676,0.6789,0.5099,0.4135,0.6764,0.9066,0.4246,0.5729,0.6801,0.669,0.6464,0.6447,0.5916,0.622,0.6117
w29.oracleGeneral.bin.zst_19087784,0.4496,0.4604,0.3064,0.4602,0.4701,0.4961,0.4576,0.4297,0.479,0.6665,0.4678,0.4678,0.4813,0.469,0.4555,0.4658,0.4674,0.4789,0.4874
w69.oracleGeneral.bin.zst_7874006,0.3768,0.3911,0.2882,0.399,0.4122,0.4622,0.3987,0.3016,0.4115,0.3925,0.35,0.3818,0.423,0.4117,0.3754,0.3764,0.375,0.3853,0.3593
w95.oracleGeneral.bin.zst_3937240,0.2503,0.2538,0.2053,0.2603,0.2859,0.3078,0.2537,0.1895,0.2821,0.2409,0.2099,0.2516,0.2959,0.2681,0.2494,0.2491,0.2435,0.2604,0.2523
w82.oracleGeneral.bin.zst_4926610,0.3212,0.3361,0.3103,0.3412,0.4083,0.4155,0.3136,0.2138,0.4008,0.3538,0.2188,0.3054,0.411,0.3722,0.3381,0.346,0.2772,0.3707,0.2965
w48.oracleGeneral.bin.zst_14097008,0.7184,0.8535,0.6803,0.8328,0.8859,0.8871,0.7817,0.3525,0.8837,0.85,0.4684,0.653,0.8868,0.8846,0.8509,0.866,0.717,0.8754,0.7284
w47.oracleGeneral.bin.zst_14314717,0.1087,0.1107,0.067,0.1193,0.1439,0.1251,0.0964,0.0735,0.1356,0.1579,0.0695,0.1013,0.1383,0.1386,0.1122,0.1086,0.1055,0.1076,0.1017
w61.oracleGeneral.bin.zst_9884691,0.4948,0.5539,0.3475,0.52,0.5247,0.5306,0.5018,0.3721,0.5252,0.6095,0.3925,0.5535,0.5262,0.5247,0.4874,0.4927,0.4725,0.502,0.4918
w56.oracleGeneral.bin.zst_10899629,0.105,0.1172,0.0783,0.1205,0.1383,0.1759,0.1041,0.0756,0.1213,0.1143,0.0813,0.1087,0.1526,0.1217,0.1045,0.1051,0.1044,0.1189,0.1008
w77.oracleGeneral.bin.zst_5616402,0.4494,0.5019,0.3265,0.4804,0.4999,0.5112,0.409,0.2774,0.4963,0.4331,0.3182,0.4549,0.5118,0.4937,0.4504,0.4441,0.4235,0.4445,0.3992
w57.oracleGeneral.bin.zst_10554725,0.1307,0.1475,0.0845,0.1506,0.1727,0.2074,0.1255,0.0881,0.1579,0.1479,0.093,0.1352,0.1858,0.1534,0.1279,0.1271,0.1326,0.1528,0.1173
w104.oracleGeneral.bin.zst_3395553,0.7726,0.782,0.7034,0.7609,0.7558,0.7645,0.7547,0.706,0.7599,0.734,0.7208,0.7984,0.7548,0.7589,0.7512,0.767,0.7516,0.7873,0.7717
w96.oracleGeneral.bin.zst_3787344,0.4273,0.4556,0.2519,0.4466,0.4483,0.4682,0.4125,0.3072,0.4533,0.5345,0.3236,0.4641,0.4548,0.4397,0.4144,0.3996,0.4021,0.3991,0.3856
w01.oracleGeneral.bin.zst_215796257,0.772,0.7947,0.6753,0.8035,0.8287,0.8296,0.7975,0.7989,0.8269,0.7951,0.7171,0.7647,0.8292,0.8284,0.7946,0.8259,0.7914,0.8287,0.7829
w53.oracleGeneral.bin.zst_8973978,0.6666,0.6675,0.6069,0.6668,0.6753,0.6824,0.6672,0.651,0.6752,0.6683,0.6617,0.6624,0.678,0.6751,0.6655,0.6659,0.665,0.6743,0.6682
w12.oracleGeneral.bin.zst_45355529,0.015,0.016,0.0121,0.0162,0.019,0.0266,0.0194,0.0111,0.0206,0.0164,0.0148,0.0145,0.0213,0.0172,0.0145,0.0152,0.0147,0.018,0.0153
