,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w98.oracleGeneral.bin.zst_3664418,0.5347,0.51,0.4763,0.5606,0.5151,0.5502,0.505,0.4885,0.5274,0.5098,0.5154,0.5238,0.5197,0.5193,0.5101,0.5285,0.5344,0.5399,0.5247
w68.oracleGeneral.bin.zst_8875971,0.1005,0.0989,0.092,0.1075,0.1027,0.1368,0.1097,0.0952,0.1102,0.099,0.1004,0.0999,0.1087,0.1072,0.0989,0.1084,0.1002,0.1207,0.1017
w27.oracleGeneral.bin.zst_19501541,0.2415,0.231,0.222,0.2369,0.2338,0.3024,0.2597,0.2273,0.2515,0.2302,0.2494,0.2452,0.2336,0.2323,0.231,0.2584,0.2359,0.2713,0.2562
w101.oracleGeneral.bin.zst_3587707,0.5441,0.5268,0.4891,0.5733,0.5322,0.5604,0.5199,0.4996,0.5384,0.5276,0.5261,0.5353,0.5361,0.5359,0.5266,0.539,0.5421,0.5503,0.5372
w28.oracleGeneral.bin.zst_19739621,0.3234,0.3346,0.3011,0.321,0.3151,0.3307,0.3259,0.302,0.3172,0.3304,0.3112,0.3317,0.3135,0.3134,0.3261,0.3149,0.3192,0.3282,0.3394
w23.oracleGeneral.bin.zst_27914470,0.2758,0.358,0.254,0.3202,0.2895,0.3332,0.2527,0.1307,0.3251,0.2139,0.1431,0.2686,0.3288,0.2976,0.2716,0.282,0.2279,0.313,0.2767
w54.oracleGeneral.bin.zst_8832954,0.8366,0.8345,0.8314,0.8405,0.8345,0.84,0.838,0.8339,0.8346,0.8345,0.8343,0.8367,0.8346,0.8346,0.8345,0.8356,0.8362,0.8391,0.8369
w13.oracleGeneral.bin.zst_39822877,0.1444,0.145,0.1397,0.1488,0.1718,0.1741,0.1637,0.1449,0.1673,0.1451,0.1509,0.1435,0.1735,0.1544,0.145,0.1494,0.1459,0.173,0.162
w22.oracleGeneral.bin.zst_22248591,0.6621,0.8623,0.5271,0.8631,0.8674,0.8733,0.734,0.8629,0.8494,0.8624,0.693,0.6198,0.8697,0.8696,0.7978,0.7965,0.7186,0.87,0.6309
w51.oracleGeneral.bin.zst_9551283,0.185,0.1849,0.1819,0.1859,0.1999,0.2062,0.2085,0.1927,0.1943,0.185,0.225,0.187,0.2021,0.1907,0.1849,0.1863,0.1864,0.2046,0.1869
w84.oracleGeneral.bin.zst_4814234,0.1655,0.1645,0.1496,0.1618,0.1749,0.2044,0.1716,0.1515,0.1829,0.1658,0.1602,0.1621,0.1801,0.1766,0.1645,0.1698,0.1646,0.1901,0.167
w37.oracleGeneral.bin.zst_18840688,0.2931,0.3018,0.27,0.3019,0.3474,0.3639,0.3185,0.2816,0.3379,0.3028,0.283,0.2786,0.3526,0.3477,0.3008,0.3187,0.3072,0.358,0.3016
w87.oracleGeneral.bin.zst_3788806,0.6345,0.6412,0.5776,0.6441,0.6586,0.6801,0.6249,0.5876,0.6572,0.6443,0.6338,0.6294,0.6711,0.6589,0.6407,0.6512,0.6325,0.6744,0.6229
w34.oracleGeneral.bin.zst_19553551,0.3323,0.3556,0.2629,0.3366,0.3279,0.3567,0.3238,0.2836,0.3357,0.4249,0.2991,0.3322,0.331,0.328,0.3289,0.339,0.3274,0.3436,0.3371
w66.oracleGeneral.bin.zst_9169631,0.0234,0.0244,0.0128,0.0226,0.0252,0.0613,0.027,0.0135,0.0282,0.0306,0.0163,0.0205,0.0261,0.0229,0.0228,0.023,0.0277,0.0315,0.0196
w06.oracleGeneral.bin.zst_69392150,0.0258,0.0253,0.0245,0.0254,0.0264,0.0277,0.0284,0.0249,0.0257,0.0253,0.0268,0.0274,0.0267,0.0265,0.0253,0.0257,0.0258,0.0272,0.029
w91.oracleGeneral.bin.zst_4316605,0.1526,0.1512,0.1354,0.1512,0.1889,0.1945,0.1937,0.1414,0.1874,0.1513,0.1594,0.1512,0.1901,0.1576,0.1511,0.1712,0.156,0.1935,0.1545
w79.oracleGeneral.bin.zst_5411394,0.8601,0.8814,0.853,0.8851,0.8814,0.8926,0.868,0.8539,0.8781,0.8814,0.8657,0.857,0.882,0.882,0.8813,0.8829,0.8661,0.888,0.8575
w41.oracleGeneral.bin.zst_17004738,0.0453,0.0463,0.0403,0.0477,0.0472,0.0564,0.0488,0.0434,0.049,0.0462,0.0443,0.0453,0.0474,0.0472,0.0456,0.0475,0.0488,0.0509,0.046
w72.oracleGeneral.bin.zst_6407185,0.1048,0.106,0.0733,0.1079,0.1159,0.1435,0.1198,0.0823,0.1158,0.1076,0.0961,0.0986,0.1168,0.1151,0.1041,0.1057,0.101,0.1193,0.1012
w10.oracleGeneral.bin.zst_48342350,0.3152,0.3187,0.2592,0.339,0.3201,0.3383,0.3144,0.2704,0.3189,0.3141,0.2755,0.3144,0.3239,0.3176,0.3288,0.3148,0.3428,0.3266,0.3117
w08.oracleGeneral.bin.zst_44464937,0.5521,0.5049,0.2621,0.54,0.5019,0.5724,0.4815,0.3189,0.5536,0.3606,0.3044,0.4383,0.5732,0.5096,0.5518,0.6066,0.4349,0.533,0.333
w103.oracleGeneral.bin.zst_3442094,0.1474,0.1459,0.125,0.1497,0.154,0.1564,0.1439,0.1284,0.1562,0.1396,0.1462,0.1494,0.1542,0.1515,0.1481,0.1389,0.141,0.1553,0.1459
w58.oracleGeneral.bin.zst_10530695,0.1709,0.1604,0.1283,0.1571,0.1709,0.1943,0.1597,0.1314,0.1728,0.1898,0.1419,0.1571,0.1664,0.1646,0.163,0.1669,0.1552,0.1747,0.1642
w52.oracleGeneral.bin.zst_11451546,0.067,0.0685,0.0607,0.0703,0.0766,0.0972,0.0799,0.065,0.0738,0.0677,0.0692,0.0681,0.0746,0.0702,0.0653,0.0645,0.0671,0.0774,0.0707
w16.oracleGeneral.bin.zst_26702188,0.615,0.6687,0.3903,0.6736,0.675,0.6999,0.5548,0.4647,0.678,0.6377,0.4805,0.476,0.6941,0.682,0.6399,0.6439,0.5157,0.6818,0.4598
w40.oracleGeneral.bin.zst_17657232,0.0696,0.0736,0.0508,0.074,0.0707,0.0774,0.071,0.0687,0.0713,0.1002,0.0663,0.07,0.0678,0.0722,0.0706,0.0698,0.0695,0.0717,0.066
w25.oracleGeneral.bin.zst_26569398,0.163,0.1835,0.1383,0.1593,0.1485,0.1638,0.1662,0.1417,0.1438,0.1772,0.1434,0.1789,0.1419,0.1417,0.172,0.1411,0.1492,0.1548,0.1865
w38.oracleGeneral.bin.zst_18535323,0.3014,0.4751,0.1146,0.2463,0.5482,0.6154,0.3162,0.1318,0.4869,0.5322,0.1462,0.1494,0.589,0.5887,0.3405,0.3229,0.2456,0.3627,0.1755
w71.oracleGeneral.bin.zst_6840776,0.1108,0.1107,0.0984,0.1184,0.1278,0.1398,0.1272,0.1049,0.1248,0.1111,0.1153,0.1105,0.1317,0.1204,0.1105,0.1129,0.1163,0.1292,0.1129
w20.oracleGeneral.bin.zst_29842317,0.4553,0.6112,0.3822,0.5723,0.5696,0.5947,0.5141,0.5491,0.5637,0.5189,0.522,0.4267,0.5885,0.5475,0.4863,0.4814,0.485,0.521,0.4375
w93.oracleGeneral.bin.zst_3351357,0.5311,0.6151,0.4213,0.6313,0.653,0.7033,0.5424,0.4471,0.6797,0.5821,0.4908,0.462,0.6871,0.6511,0.5482,0.5628,0.5173,0.6252,0.4811
w15.oracleGeneral.bin.zst_33628757,0.3944,0.5078,0.2181,0.394,0.5626,0.6389,0.3875,0.207,0.5831,0.2794,0.267,0.3027,0.6139,0.6134,0.3824,0.4932,0.437,0.5269,0.2821
w21.oracleGeneral.bin.zst_29416348,0.6935,0.772,0.594,0.7845,0.8267,0.7875,0.697,0.7196,0.8099,0.7419,0.5211,0.6756,0.8291,0.8294,0.7,0.6785,0.6764,0.6823,0.6139
w02.oracleGeneral.bin.zst_122181000,0.006,0.0059,0.0043,0.0065,0.0075,0.0136,0.009,0.005,0.0079,0.0064,0.0052,0.0054,0.0075,0.0073,0.0062,0.0062,0.0066,0.0082,0.0054
w26.oracleGeneral.bin.zst_26532121,0.1408,0.1292,0.1148,0.1292,0.1359,0.178,0.1733,0.1166,0.1471,0.1294,0.1344,0.1416,0.1532,0.1507,0.129,0.1397,0.149,0.1715,0.1799
w64.oracleGeneral.bin.zst_7458266,0.892,0.8659,0.8628,0.8662,0.8695,0.8702,0.8779,0.8648,0.8671,0.8659,0.881,0.8902,0.8699,0.8699,0.8659,0.8671,0.8921,0.8699,0.8904
w39.oracleGeneral.bin.zst_17920022,0.0454,0.0528,0.0342,0.0527,0.0531,0.0598,0.0481,0.04,0.0521,0.0496,0.0455,0.0518,0.0521,0.0508,0.0505,0.0491,0.0519,0.0546,0.0467
w32.oracleGeneral.bin.zst_20776392,0.3147,0.3407,0.2176,0.3194,0.3486,0.3566,0.3112,0.227,0.3391,0.4624,0.268,0.3577,0.3365,0.3643,0.3209,0.2935,0.325,0.3463,0.2539
w24.oracleGeneral.bin.zst_27165370,0.2789,0.2858,0.207,0.3007,0.3279,0.3492,0.2726,0.2287,0.3291,0.2926,0.2453,0.264,0.3306,0.3289,0.285,0.285,0.2852,0.3023,0.2633
w59.oracleGeneral.bin.zst_10223136,0.2237,0.211,0.1206,0.2046,0.1908,0.2357,0.2039,0.1844,0.2501,0.3847,0.187,0.2203,0.1898,0.1938,0.2106,0.2155,0.2068,0.2247,0.2208
w106.oracleGeneral.bin.zst_3275919,0.1081,0.1078,0.1031,0.1138,0.1281,0.1286,0.1188,0.1061,0.1251,0.1079,0.1207,0.1106,0.1273,0.1278,0.1077,0.112,0.1123,0.1277,0.1074
w17.oracleGeneral.bin.zst_31398089,0.1054,0.104,0.087,0.1032,0.1045,0.1158,0.1025,0.0886,0.1049,0.1026,0.0948,0.107,0.1059,0.1056,0.1024,0.1017,0.104,0.1109,0.1051
w88.oracleGeneral.bin.zst_4711053,0.118,0.1215,0.0918,0.1197,0.1254,0.1481,0.1268,0.0956,0.1408,0.1262,0.1092,0.1136,0.1336,0.1228,0.1215,0.1239,0.13,0.1338,0.1206
w85.oracleGeneral.bin.zst_4790048,0.4749,0.7589,0.4564,0.7588,0.7889,0.8094,0.64,0.5273,0.779,0.7596,0.4746,0.4584,0.8048,0.7982,0.7582,0.778,0.5023,0.7836,0.4716
w80.oracleGeneral.bin.zst_5256246,0.3255,0.3469,0.237,0.3446,0.3488,0.3946,0.282,0.1345,0.344,0.3024,0.1876,0.3122,0.3481,0.3338,0.3197,0.3177,0.3067,0.3038,0.2872
w65.oracleGeneral.bin.zst_9316229,0.6645,0.9379,0.6301,0.9389,0.9688,0.9698,0.7847,0.7003,0.9594,0.942,0.621,0.6437,0.9693,0.9693,0.937,0.9519,0.6869,0.9606,0.6775
w31.oracleGeneral.bin.zst_21166982,0.6586,0.6573,0.6097,0.6626,0.6612,0.6958,0.6814,0.6426,0.6652,0.6579,0.6464,0.668,0.6641,0.6621,0.657,0.6671,0.6618,0.6998,0.6663
w46.oracleGeneral.bin.zst_11550125,0.4199,0.4066,0.3977,0.4119,0.4058,0.4119,0.4096,0.4004,0.4065,0.4065,0.4065,0.4377,0.4064,0.4064,0.4066,0.4065,0.4105,0.4114,0.4431
w76.oracleGeneral.bin.zst_6076272,0.1209,0.1182,0.1158,0.1193,0.1263,0.1421,0.1306,0.1161,0.1268,0.1182,0.1232,0.1233,0.1309,0.124,0.1182,0.1223,0.12,0.1402,0.1287
w100.oracleGeneral.bin.zst_3645877,0.5422,0.5195,0.4859,0.5682,0.5245,0.5562,0.5137,0.4972,0.5357,0.5196,0.5227,0.5315,0.5283,0.5282,0.5193,0.5354,0.5435,0.5464,0.5336
w14.oracleGeneral.bin.zst_34816425,0.3799,0.4455,0.3136,0.4642,0.4577,0.4701,0.3946,0.413,0.4433,0.4363,0.3726,0.3447,0.4682,0.4654,0.3984,0.403,0.3746,0.4254,0.3539
w62.oracleGeneral.bin.zst_9497745,0.5582,0.6207,0.4931,0.6227,0.6237,0.6612,0.6049,0.6209,0.6113,0.621,0.6036,0.5389,0.625,0.625,0.6203,0.6228,0.5868,0.6427,0.5503
w33.oracleGeneral.bin.zst_19868346,0.1099,0.1116,0.0827,0.1128,0.1148,0.1155,0.1155,0.1101,0.1146,0.18,0.1043,0.1086,0.1077,0.1097,0.1118,0.1114,0.1117,0.1106,0.1027
w67.oracleGeneral.bin.zst_9028144,0.0522,0.0565,0.0401,0.0579,0.0637,0.0851,0.0558,0.0396,0.0613,0.0535,0.0469,0.0496,0.0688,0.0673,0.0543,0.0549,0.0537,0.0668,0.0509
w49.oracleGeneral.bin.zst_11151558,0.2034,0.2041,0.1447,0.2168,0.3401,0.3347,0.2631,0.1709,0.3113,0.1743,0.2099,0.1739,0.3362,0.2645,0.193,0.2011,0.2333,0.2709,0.1606
w55.oracleGeneral.bin.zst_8855434,0.8251,0.8258,0.8223,0.8537,0.827,0.8298,0.8277,0.8264,0.8278,0.8258,0.8332,0.8246,0.8291,0.8284,0.8257,0.8276,0.8277,0.8293,0.8289
w73.oracleGeneral.bin.zst_6368815,0.1276,0.1307,0.0972,0.1326,0.1387,0.1427,0.1309,0.1064,0.1381,0.1153,0.1094,0.1323,0.1376,0.1387,0.1419,0.1306,0.1267,0.1385,0.1123
w89.oracleGeneral.bin.zst_3625918,0.2343,0.2179,0.2126,0.2192,0.2193,0.2545,0.238,0.2129,0.219,0.2179,0.2205,0.2528,0.2225,0.2211,0.2179,0.22,0.2199,0.241,0.25
w09.oracleGeneral.bin.zst_49622929,0.3733,0.4789,0.3081,0.4643,0.4632,0.4312,0.4099,0.4659,0.4402,0.4464,0.4134,0.3419,0.4777,0.4712,0.3945,0.3911,0.3943,0.4055,0.3501
w45.oracleGeneral.bin.zst_15064629,0.0476,0.0495,0.0308,0.0467,0.0487,0.0591,0.0456,0.036,0.049,0.0552,0.0357,0.0432,0.0499,0.0498,0.048,0.0484,0.0478,0.0482,0.0434
w90.oracleGeneral.bin.zst_4493515,0.1963,0.2273,0.1556,0.2068,0.2052,0.2038,0.1926,0.1885,0.2036,0.3567,0.1921,0.1988,0.199,0.1954,0.2022,0.1975,0.2524,0.1948,0.2229
w36.oracleGeneral.bin.zst_18915625,0.1009,0.1028,0.0784,0.1083,0.1058,0.1085,0.1064,0.1013,0.1049,0.1647,0.096,0.0989,0.1018,0.1015,0.102,0.1013,0.1026,0.1021,0.0944
w05.oracleGeneral.bin.zst_73034546,0.6153,0.6129,0.5666,0.6271,0.6137,0.6401,0.6105,0.5785,0.6137,0.6157,0.5817,0.6086,0.6153,0.6129,0.6144,0.6256,0.6155,0.6362,0.6109
w43.oracleGeneral.bin.zst_15617420,0.2945,0.2849,0.239,0.3012,0.2897,0.3431,0.3122,0.2734,0.3129,0.2815,0.2917,0.3003,0.2946,0.2904,0.2797,0.2849,0.3453,0.3102,0.3267
w04.oracleGeneral.bin.zst_77764582,0.3304,0.4027,0.2619,0.3818,0.3556,0.3726,0.3439,0.3589,0.3569,0.3502,0.3195,0.307,0.3662,0.3324,0.348,0.3399,0.3422,0.3592,0.3111
w07.oracleGeneral.bin.zst_67427405,0.1771,0.1875,0.1409,0.1923,0.2227,0.2382,0.2019,0.1549,0.2165,0.1806,0.1554,0.1807,0.2278,0.2215,0.1841,0.1933,0.1832,0.2369,0.1844
w92.oracleGeneral.bin.zst_4284658,0.5183,0.7958,0.4963,0.7959,0.823,0.8237,0.6721,0.5431,0.8148,0.7964,0.5159,0.4992,0.8235,0.8233,0.7956,0.8099,0.6165,0.8219,0.5511
w74.oracleGeneral.bin.zst_6343762,0.0681,0.0709,0.0528,0.0733,0.0767,0.0945,0.0705,0.0513,0.0773,0.0655,0.0599,0.0663,0.0817,0.0774,0.071,0.0728,0.0713,0.0825,0.0678
w11.oracleGeneral.bin.zst_46173369,0.2245,0.2174,0.1058,0.2146,0.2062,0.2364,0.1746,0.1305,0.2391,0.5798,0.1511,0.2137,0.2055,0.2036,0.214,0.2182,0.209,0.2164,0.2257
w29.oracleGeneral.bin.zst_19087784,0.2788,0.2953,0.257,0.3045,0.3261,0.3323,0.3067,0.2613,0.327,0.313,0.2821,0.2864,0.3075,0.2993,0.2952,0.2956,0.3011,0.3208,0.2912
w69.oracleGeneral.bin.zst_7874006,0.2054,0.208,0.1688,0.2158,0.2285,0.2632,0.2299,0.1897,0.2362,0.2061,0.2056,0.2037,0.2291,0.2176,0.2064,0.2152,0.2102,0.2456,0.2012
w95.oracleGeneral.bin.zst_3937240,0.1369,0.1341,0.1057,0.1449,0.152,0.1661,0.1487,0.1111,0.1663,0.1465,0.136,0.1277,0.1543,0.1533,0.136,0.148,0.1417,0.1556,0.1335
w82.oracleGeneral.bin.zst_4926610,0.0586,0.0593,0.0279,0.0558,0.0661,0.1358,0.0638,0.029,0.0718,0.0732,0.037,0.0488,0.0693,0.0589,0.0582,0.0587,0.0644,0.0763,0.0463
w48.oracleGeneral.bin.zst_14097008,0.7121,0.8007,0.4772,0.8284,0.8111,0.8246,0.4621,0.3055,0.7979,0.7902,0.3545,0.6694,0.824,0.8203,0.7452,0.7481,0.6451,0.7594,0.6609
w47.oracleGeneral.bin.zst_14314717,0.042,0.0448,0.0289,0.0443,0.0431,0.0559,0.0387,0.0314,0.0432,0.0468,0.0323,0.0383,0.0448,0.0443,0.042,0.0419,0.0418,0.0444,0.0392
w61.oracleGeneral.bin.zst_9884691,0.2547,0.3269,0.1962,0.3142,0.3262,0.3554,0.2438,0.1735,0.3219,0.2329,0.1905,0.2373,0.3448,0.2683,0.253,0.2602,0.2207,0.2889,0.2319
w56.oracleGeneral.bin.zst_10899629,0.0534,0.054,0.041,0.0556,0.061,0.0796,0.0546,0.0429,0.0612,0.0543,0.0479,0.0515,0.0626,0.0576,0.0535,0.0559,0.0582,0.0657,0.0537
w77.oracleGeneral.bin.zst_5616402,0.2271,0.2296,0.1893,0.2354,0.2493,0.2725,0.2513,0.2061,0.2416,0.2203,0.2177,0.2236,0.2679,0.242,0.2285,0.2326,0.2231,0.2526,0.2367
w57.oracleGeneral.bin.zst_10554725,0.0497,0.0493,0.0434,0.0507,0.0556,0.0844,0.0573,0.0445,0.0571,0.0506,0.0484,0.0482,0.0582,0.0535,0.0489,0.0522,0.053,0.0649,0.0491
w104.oracleGeneral.bin.zst_3395553,0.6894,0.6816,0.6122,0.6865,0.6819,0.6853,0.6756,0.673,0.6846,0.6816,0.6781,0.6946,0.6836,0.6836,0.6816,0.6834,0.677,0.6847,0.69
w96.oracleGeneral.bin.zst_3787344,0.1762,0.1796,0.1535,0.1809,0.191,0.242,0.1941,0.1603,0.2002,0.1819,0.1749,0.1799,0.1872,0.1855,0.1748,0.1805,0.1785,0.2191,0.1822
w01.oracleGeneral.bin.zst_215796257,0.6378,0.7568,0.5691,0.7751,0.7665,0.78,0.6732,0.6055,0.7542,0.757,0.5762,0.6318,0.78,0.78,0.7564,0.7772,0.7297,0.7793,0.6289
w53.oracleGeneral.bin.zst_8973978,0.6298,0.6315,0.596,0.6406,0.6313,0.6407,0.6268,0.6265,0.6346,0.6315,0.6285,0.6287,0.6362,0.6362,0.6307,0.6342,0.6305,0.6384,0.627
w12.oracleGeneral.bin.zst_45355529,0.0098,0.0097,0.0092,0.0099,0.01,0.0126,0.0108,0.0093,0.0101,0.0097,0.0101,0.0098,0.0103,0.0099,0.0097,0.0098,0.0099,0.0115,0.0104
