,flex-0.10-0.05-1.00,ARC,Belady,Cacheus,Clock,FIFO,FIFO-Merge,GDSF,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,S4LRU,TwoQ,WTinyLFU
w06.oracleGeneral.bin.zst_69392150,0.2984,0.2963,0.1931,0.297,0.3075,0.3335,0.2286,0.1296,0.3168,0.2944,0.1463,0.276,0.3211,0.2822,0.2925,0.301,0.3002,0.3153,0.2903
w91.oracleGeneral.bin.zst_4316605,0.6411,0.6506,0.5234,0.6478,0.6659,0.6741,0.626,0.6023,0.6673,0.614,0.5928,0.6288,0.6699,0.6618,0.6428,0.6444,0.6155,0.6399,0.6049
w79.oracleGeneral.bin.zst_5411394,0.9057,0.9098,0.875,0.9074,0.9705,0.975,0.9356,0.892,0.9722,0.9231,0.9003,0.901,0.9722,0.9715,0.9039,0.9114,0.9024,0.924,0.894
w41.oracleGeneral.bin.zst_17004738,0.1357,0.1437,0.1038,0.1373,0.1395,0.1458,0.1337,0.1357,0.1385,0.1758,0.1192,0.1336,0.1398,0.1384,0.1373,0.1378,0.1322,0.1377,0.1315
w72.oracleGeneral.bin.zst_6407185,0.3959,0.4029,0.3192,0.3953,0.4166,0.4363,0.3832,0.3307,0.4152,0.4566,0.3475,0.3873,0.4232,0.4154,0.3953,0.4012,0.378,0.4123,0.4008
w10.oracleGeneral.bin.zst_48342350,0.6081,0.675,0.5524,0.6326,0.6517,0.6661,0.6377,0.582,0.6498,0.7033,0.6103,0.6152,0.6561,0.6401,0.609,0.6099,0.6066,0.6256,0.63
w08.oracleGeneral.bin.zst_44464937,0.8693,0.8968,0.8225,0.8853,0.9157,0.922,0.9027,0.8608,0.915,0.8975,0.8165,0.8694,0.9182,0.914,0.8659,0.8647,0.8525,0.8743,0.8553
w103.oracleGeneral.bin.zst_3442094,0.3259,0.3372,0.2858,0.3317,0.3415,0.3543,0.322,0.2981,0.3413,0.4537,0.3021,0.3187,0.344,0.3358,0.3259,0.3286,0.3248,0.3342,0.3484
w58.oracleGeneral.bin.zst_10530695,0.4629,0.4847,0.4198,0.4832,0.5003,0.5208,0.4806,0.4388,0.496,0.5252,0.4455,0.4678,0.5046,0.4864,0.4575,0.4586,0.4709,0.4756,0.4599
w52.oracleGeneral.bin.zst_11451546,0.4365,0.4481,0.3509,0.4522,0.4823,0.4949,0.443,0.4345,0.4784,0.4679,0.4092,0.4377,0.4862,0.469,0.4375,0.437,0.4135,0.4462,0.4003
w16.oracleGeneral.bin.zst_26702188,0.7995,0.8065,0.7728,0.8036,0.8196,0.8322,0.8111,0.7911,0.8188,0.8056,0.7938,0.7986,0.8231,0.8174,0.7992,0.7995,0.7999,0.8012,0.7947
w40.oracleGeneral.bin.zst_17657232,0.1581,0.1751,0.1358,0.1584,0.1601,0.1663,0.1592,0.1579,0.16,0.245,0.149,0.1589,0.1604,0.1596,0.1584,0.1584,0.1572,0.1585,0.1629
w25.oracleGeneral.bin.zst_26569398,0.834,0.8924,0.7872,0.8723,0.929,0.93,0.9235,0.8645,0.9301,0.88,0.8037,0.8294,0.9303,0.9223,0.8387,0.8404,0.8124,0.8556,0.8253
w38.oracleGeneral.bin.zst_18535323,0.6885,0.7258,0.6474,0.6878,0.6961,0.7075,0.6969,0.68,0.6959,0.8496,0.678,0.7165,0.6983,0.6921,0.6878,0.698,0.6878,0.6929,0.7478
w71.oracleGeneral.bin.zst_6840776,0.5123,0.5342,0.4466,0.5288,0.5549,0.5656,0.534,0.5077,0.5534,0.5424,0.5015,0.5123,0.5582,0.5411,0.5144,0.5114,0.5077,0.5207,0.494
w20.oracleGeneral.bin.zst_29842317,0.6671,0.6827,0.6429,0.6847,0.7251,0.7336,0.7241,0.6672,0.7286,0.7186,0.6735,0.6743,0.726,0.7082,0.6674,0.6681,0.6632,0.674,0.6779
w93.oracleGeneral.bin.zst_3351357,0.8493,0.8569,0.8059,0.855,0.8638,0.8653,0.857,0.8342,0.8629,0.8494,0.8194,0.8489,0.8643,0.8621,0.8474,0.8469,0.8389,0.8583,0.8394
w15.oracleGeneral.bin.zst_33628757,0.9543,0.9685,0.9252,0.9739,0.9777,0.979,0.9795,0.9742,0.977,0.9545,0.9687,0.9665,0.9777,0.9774,0.961,0.9614,0.9656,0.959,0.943
w21.oracleGeneral.bin.zst_29416348,0.9008,0.9039,0.8816,0.9071,0.9204,0.9221,0.9184,0.9087,0.9205,0.9081,0.9083,0.8988,0.921,0.9202,0.904,0.9069,0.9002,0.911,0.9029
w02.oracleGeneral.bin.zst_122181000,0.8775,0.9368,0.9215,0.8792,0.989,0.9895,0.9853,0.7798,0.989,0.9435,0.6308,0.807,0.9892,0.9877,0.938,0.9489,0.7823,0.9737,0.8447
w26.oracleGeneral.bin.zst_26532121,0.4822,0.5091,0.4112,0.502,0.5162,0.5249,0.4909,0.4603,0.519,0.6039,0.439,0.4947,0.517,0.5098,0.4858,0.4804,0.49,0.4723,0.4583
w64.oracleGeneral.bin.zst_7458266,0.8937,0.8944,0.8848,0.8954,0.9028,0.904,0.9052,0.8998,0.9027,0.8953,0.9011,0.8937,0.9025,0.8995,0.8944,0.8963,0.8942,0.9008,0.9003
w39.oracleGeneral.bin.zst_17920022,0.1303,0.1376,0.1088,0.1306,0.1318,0.1368,0.131,0.1303,0.1319,0.1781,0.1228,0.1309,0.1321,0.1315,0.1305,0.1307,0.13,0.1303,0.1331
w32.oracleGeneral.bin.zst_20776392,0.7262,0.7392,0.6632,0.7286,0.7311,0.733,0.7309,0.7153,0.7316,0.7733,0.7151,0.74,0.7303,0.73,0.7241,0.7236,0.7216,0.7196,0.7282
w24.oracleGeneral.bin.zst_27165370,0.5662,0.5795,0.493,0.5746,0.5967,0.6117,0.574,0.5379,0.5963,0.7936,0.5245,0.5697,0.5996,0.5953,0.5673,0.5712,0.5554,0.5821,0.5715
w59.oracleGeneral.bin.zst_10223136,0.8903,0.9213,0.7605,0.9015,0.9299,0.9371,0.9027,0.9022,0.929,0.989,0.9064,0.8782,0.9325,0.9294,0.8903,0.8925,0.8866,0.9019,0.9074
w106.oracleGeneral.bin.zst_3275919,0.2629,0.2706,0.2399,0.2688,0.2878,0.3144,0.2903,0.2413,0.2871,0.2988,0.2636,0.269,0.2907,0.2801,0.2623,0.2639,0.2744,0.2632,0.2708
w17.oracleGeneral.bin.zst_31398089,0.3072,0.3291,0.2275,0.3155,0.3422,0.3773,0.3235,0.3163,0.3345,0.7269,0.2832,0.3053,0.3487,0.3102,0.31,0.3107,0.3124,0.3221,0.3226
w88.oracleGeneral.bin.zst_4711053,0.3364,0.3501,0.2852,0.3423,0.3588,0.3801,0.3268,0.2832,0.3611,0.4175,0.3019,0.3328,0.3647,0.3551,0.337,0.3391,0.3279,0.3472,0.3297
w85.oracleGeneral.bin.zst_4790048,0.7932,0.8019,0.7846,0.8067,0.8443,0.8527,0.8536,0.8154,0.847,0.8019,0.8057,0.7937,0.8446,0.8276,0.7884,0.7938,0.7998,0.802,0.8026
w80.oracleGeneral.bin.zst_5256246,0.7729,0.8073,0.706,0.7916,0.816,0.8285,0.7805,0.7494,0.8158,0.8237,0.7339,0.7754,0.8187,0.8084,0.7748,0.7751,0.7636,0.7797,0.788
w65.oracleGeneral.bin.zst_9316229,0.9708,0.9748,0.9532,0.9776,0.9841,0.9846,0.984,0.9793,0.9843,0.9774,0.9804,0.9705,0.9843,0.9841,0.9751,0.9782,0.9691,0.9808,0.9681
w31.oracleGeneral.bin.zst_21166982,0.8679,0.8743,0.8092,0.8679,0.9017,0.9057,0.895,0.8584,0.9005,0.8749,0.8715,0.8631,0.9033,0.8947,0.87,0.8812,0.8656,0.8913,0.8981
w46.oracleGeneral.bin.zst_11550125,0.5462,0.545,0.4824,0.5453,0.5787,0.5903,0.562,0.5328,0.5785,0.5823,0.5591,0.5424,0.5827,0.5733,0.546,0.5489,0.5426,0.5601,0.5551
w76.oracleGeneral.bin.zst_6076272,0.3522,0.3673,0.3045,0.3634,0.3782,0.395,0.3486,0.2839,0.378,0.4065,0.3113,0.3469,0.38,0.3659,0.3538,0.3499,0.3601,0.3563,0.3517
w100.oracleGeneral.bin.zst_3645877,0.6908,0.7222,0.6439,0.7041,0.7349,0.7539,0.6969,0.685,0.7332,0.7506,0.6838,0.6991,0.7411,0.7229,0.6933,0.6932,0.6905,0.7025,0.6918
w14.oracleGeneral.bin.zst_34816425,0.5278,0.5635,0.4779,0.5454,0.5677,0.5783,0.5578,0.5127,0.5673,0.6378,0.5254,0.5417,0.5674,0.5624,0.5299,0.5309,0.5411,0.5266,0.5342
w62.oracleGeneral.bin.zst_9497745,0.9198,0.9217,0.8406,0.9226,0.9285,0.9298,0.9294,0.9254,0.9281,0.9261,0.9229,0.9213,0.9288,0.9248,0.922,0.9245,0.9085,0.9265,0.9026
w33.oracleGeneral.bin.zst_19868346,0.198,0.2219,0.1741,0.1981,0.1999,0.2086,0.1987,0.197,0.1993,0.3626,0.1871,0.2016,0.1998,0.1994,0.1983,0.1986,0.1978,0.1986,0.2098
w67.oracleGeneral.bin.zst_9028144,0.2038,0.2088,0.1832,0.2141,0.2237,0.2416,0.213,0.1729,0.2215,0.213,0.188,0.2026,0.2252,0.2127,0.2026,0.1996,0.2072,0.2076,0.1972
w49.oracleGeneral.bin.zst_11151558,0.6679,0.6915,0.6013,0.6669,0.6742,0.6807,0.6638,0.6084,0.6727,0.6679,0.6108,0.6713,0.6755,0.6724,0.6688,0.6578,0.6564,0.6594,0.6479
w55.oracleGeneral.bin.zst_8855434,0.8698,0.8872,0.851,0.8691,0.8722,0.8733,0.8707,0.8638,0.8722,0.8917,0.8669,0.8701,0.8725,0.8707,0.8699,0.869,0.8661,0.8713,0.8685
w73.oracleGeneral.bin.zst_6368815,0.6316,0.6344,0.5359,0.6532,0.6864,0.6992,0.6554,0.647,0.6839,0.6718,0.6305,0.6265,0.6902,0.6866,0.6319,0.6294,0.641,0.6353,0.6151
w89.oracleGeneral.bin.zst_3625918,0.4168,0.4301,0.3714,0.4247,0.4338,0.4373,0.4252,0.3842,0.4347,0.4511,0.3917,0.4222,0.4346,0.4251,0.4173,0.4162,0.4083,0.4196,0.4149
w09.oracleGeneral.bin.zst_49622929,0.5209,0.5665,0.4946,0.538,0.5496,0.564,0.5477,0.5128,0.5468,0.682,0.5306,0.5356,0.5517,0.5402,0.5224,0.5218,0.536,0.5211,0.5348
w45.oracleGeneral.bin.zst_15064629,0.1618,0.1665,0.1532,0.1629,0.1664,0.1784,0.1655,0.1634,0.168,0.1858,0.1589,0.1673,0.1672,0.1649,0.1618,0.1623,0.1631,0.163,0.1801
w90.oracleGeneral.bin.zst_4493515,0.7731,0.7655,0.7123,0.7727,0.7815,0.7879,0.7693,0.7471,0.7802,0.798,0.7313,0.774,0.7829,0.7802,0.7743,0.7749,0.7414,0.7769,0.7564
w36.oracleGeneral.bin.zst_18915625,0.1869,0.2096,0.1629,0.1869,0.1885,0.1953,0.1873,0.1861,0.1884,0.3515,0.1753,0.1888,0.1883,0.1882,0.1871,0.1873,0.1867,0.1875,0.1907
w05.oracleGeneral.bin.zst_73034546,0.8177,0.8659,0.7568,0.822,0.8205,0.8245,0.8216,0.7932,0.8228,0.8554,0.8103,0.8227,0.8222,0.8233,0.8167,0.8196,0.809,0.8245,0.8323
w43.oracleGeneral.bin.zst_15617420,0.7457,0.7619,0.6658,0.7723,0.803,0.812,0.7854,0.731,0.8022,0.832,0.7185,0.744,0.8049,0.7971,0.7442,0.7421,0.7339,0.7633,0.734
w04.oracleGeneral.bin.zst_77764582,0.4485,0.5116,0.4122,0.4649,0.4802,0.4972,0.4699,0.4327,0.4764,0.6499,0.4553,0.4653,0.4813,0.4681,0.4506,0.4525,0.4609,0.4501,0.4535
w07.oracleGeneral.bin.zst_67427405,0.5884,0.6193,0.4881,0.6366,0.6834,0.7203,0.6301,0.5778,0.6791,0.6218,0.5866,0.6009,0.6996,0.6492,0.5832,0.5998,0.5963,0.6304,0.5946
w92.oracleGeneral.bin.zst_4284658,0.8193,0.8259,0.8074,0.8296,0.8305,0.8311,0.8315,0.826,0.8297,0.811,0.7904,0.8345,0.8306,0.8291,0.8181,0.8162,0.8116,0.8275,0.8073
w74.oracleGeneral.bin.zst_6343762,0.1995,0.2024,0.183,0.2082,0.2215,0.244,0.2112,0.1859,0.2209,0.2126,0.1976,0.199,0.2234,0.2102,0.2025,0.2013,0.203,0.2066,0.2014
w11.oracleGeneral.bin.zst_46173369,0.9294,0.9183,0.7412,0.9172,0.9205,0.9259,0.8777,0.8474,0.9243,0.9927,0.7938,0.9122,0.9217,0.9215,0.9283,0.9287,0.9141,0.9324,0.919
w29.oracleGeneral.bin.zst_19087784,0.6329,0.6566,0.5283,0.6384,0.6593,0.6928,0.6601,0.6346,0.661,0.9373,0.6545,0.6541,0.6666,0.6456,0.6308,0.6393,0.6345,0.6497,0.7333
w69.oracleGeneral.bin.zst_7874006,0.6207,0.6458,0.516,0.6536,0.6947,0.7202,0.6646,0.6003,0.7037,0.6419,0.6056,0.6242,0.7021,0.6938,0.6161,0.6144,0.6183,0.6383,0.5899
w95.oracleGeneral.bin.zst_3937240,0.3729,0.3845,0.3354,0.3812,0.3953,0.4075,0.372,0.3136,0.3941,0.3863,0.3459,0.3741,0.3979,0.3896,0.3716,0.3741,0.3708,0.3775,0.3764
w82.oracleGeneral.bin.zst_4926610,0.4481,0.4527,0.4085,0.4644,0.4899,0.5304,0.4702,0.4341,0.4941,0.5332,0.4385,0.4509,0.4999,0.4722,0.4472,0.4471,0.4624,0.4614,0.4441
w48.oracleGeneral.bin.zst_14097008,0.9016,0.8997,0.8534,0.9007,0.8998,0.9015,0.8982,0.8201,0.8997,0.934,0.8419,0.9095,0.8998,0.8983,0.901,0.9011,0.9079,0.8969,0.9059
w47.oracleGeneral.bin.zst_14314717,0.148,0.1517,0.1408,0.1487,0.1517,0.1632,0.1511,0.1499,0.153,0.1717,0.1431,0.1523,0.1523,0.1509,0.1483,0.1488,0.1488,0.1491,0.164
w61.oracleGeneral.bin.zst_9884691,0.8306,0.8332,0.6159,0.7893,0.7976,0.8082,0.7726,0.7193,0.8031,0.9497,0.7172,0.8295,0.7984,0.7941,0.8293,0.8318,0.8206,0.8158,0.8476
w56.oracleGeneral.bin.zst_10899629,0.2364,0.2394,0.1807,0.2509,0.2666,0.3113,0.2417,0.1971,0.2694,0.4492,0.2124,0.2363,0.2702,0.2426,0.2372,0.2279,0.237,0.2378,0.2317
w77.oracleGeneral.bin.zst_5616402,0.5757,0.5893,0.5223,0.5787,0.581,0.5857,0.5725,0.5292,0.5797,0.6081,0.557,0.5888,0.5813,0.579,0.5779,0.57,0.5688,0.5666,0.5794
w57.oracleGeneral.bin.zst_10554725,0.284,0.2934,0.2232,0.3042,0.3198,0.3612,0.2917,0.2505,0.3226,0.367,0.2614,0.286,0.3227,0.3008,0.2841,0.2772,0.2906,0.2871,0.2782
w104.oracleGeneral.bin.zst_3395553,0.876,0.8953,0.7762,0.8821,0.8928,0.8949,0.8916,0.8792,0.8948,0.9156,0.8822,0.8893,0.8937,0.891,0.8795,0.8799,0.8726,0.8791,0.8706
w96.oracleGeneral.bin.zst_3787344,0.7543,0.7567,0.557,0.7552,0.7664,0.7801,0.7271,0.6984,0.776,0.9084,0.6995,0.7452,0.77,0.7675,0.7575,0.7564,0.7692,0.7675,0.7786
w01.oracleGeneral.bin.zst_215796257,0.8355,0.877,0.8108,0.8359,0.8347,0.8351,0.8366,0.835,0.8353,0.9745,0.8337,0.8604,0.8346,0.8345,0.836,0.8364,0.834,0.8341,0.8922
w53.oracleGeneral.bin.zst_8973978,0.6938,0.7258,0.652,0.7056,0.71,0.7137,0.7045,0.6741,0.7098,0.7401,0.6902,0.6942,0.7105,0.7097,0.697,0.6947,0.69,0.7007,0.688
w12.oracleGeneral.bin.zst_45355529,0.062,0.0695,0.0398,0.0654,0.0708,0.0747,0.0617,0.0605,0.0701,0.0881,0.0482,0.0595,0.0722,0.0692,0.0613,0.062,0.0611,0.0642,0.0615
